chr	start	end	8Cell_siTfap2c_Klf5_ds
chr2	168590464	168590689	11.765933816697862
chr2	168660594	168660897	14.953617933166303
chr2	168679599	168679959	18.736096670892504
chr2	168680846	168681588	21.85067487726957
chr2	168691644	168691940	27.100130448470246
chr2	168694658	168695251	19.3079661261573
chr2	168705397	168705710	26.92635586772102
chr2	168714582	168714861	26.771400458496533
chr2	168719510	168719879	27.08478949321964
chr2	168721982	168722454	27.560245740211617
chr2	168738678	168738987	23.64666864092682
chr2	168745035	168745931	23.676111689635686
chr2	168758563	168758813	24.14330295562744
chr2	168760846	168761134	24.874495340718163
chr2	168766848	168767140	28.47418963419248
chr2	168769203	168769518	23.084782143244666
chr2	168800659	168801068	20.807073299342672
chr2	168825614	168826002	21.613257845652473
chr2	168841474	168841851	22.850961672532463
chr2	168842338	168842645	18.147203948676392
chr2	168847873	168848347	12.928259592016035
chr2	168857166	168857693	18.75269696020311
chr2	168866747	168867319	13.458193070405013
chr2	168878478	168878712	13.33653771571624
chr2	168904433	168904865	12.607427925975234
chr2	169030868	169031169	9.499249005238479
chr2	169061816	169062044	12.892687789180822
chr2	169070998	169072014	23.74086070530058
chr2	169088561	169089293	18.74590356493257
chr2	169097937	169098679	14.41077801416505
chr2	169856812	169857108	15.139880257683831
chr2	169857563	169857911	16.56053279186117
chr2	169962105	169962745	13.7310522608459
chr2	170002416	170003148	16.47504560282973
chr2	170003625	170003855	15.171484802080238
chr2	170028102	170028425	15.951500036399063
chr2	170042621	170043432	30.51743090520217
chr2	170046203	170046502	13.188684674011027
chr2	170060056	170060526	14.360400609767183
chr2	170101106	170101573	16.980919339672145
chr2	170121721	170122265	13.379778715617517
chr2	170142822	170143079	21.25081471246504
chr2	170150341	170150693	30.872485995292664
chr2	170158079	170158898	20.008416461129475
chr2	170181191	170181509	23.99289607401914
chr2	170182573	170183114	24.68959256946049
chr2	170192468	170192976	24.13091465431874
chr2	170198802	170199343	26.53011813489875
chr2	170227524	170227753	24.385835589279775
chr2	170228079	170228926	24.061205042013732
chr2	170285308	170285766	19.225827777229544
chr2	170342012	170343736	17.315793785307633
chr2	170356886	170357892	17.930287107084666
chr2	170376104	170376549	11.217557964967877
chr2	170437440	170437707	9.706099247664548
chr2	170442520	170442773	14.587818730018826
chr2	170450890	170451667	10.027692773320654
chr2	170520313	170520820	19.851121641004813
chr2	170530062	170530348	13.187422608995771
chr2	171119532	171120213	17.36908993601974
chr2	171120583	171121613	13.41912239824684
chr2	171638729	171639028	13.442422675448517
chr2	171817320	171818136	11.6354631366683
chr2	171818445	171818868	15.122905137127455
chr2	171995109	171995388	13.783495896178762
chr2	172027046	172027310	10.949342984141726
chr2	172027623	172027883	12.99646717951848
chr2	172216305	172216660	10.429951593909465
chr2	172345100	172345342	24.72376807662081
chr2	172345641	172346063	13.95670051032333
chr2	172370672	172370916	17.13805494542982
chr2	172439977	172441368	22.22429542349535
chr2	172458985	172459360	15.558777414957682
chr2	172478012	172478348	17.93016243832452
chr2	172510246	172510489	14.912036236421562
chr2	172546925	172547284	20.419628438179206
chr2	172550413	172550961	28.628419712512162
chr2	172555387	172555807	21.541574462254843
chr2	172567001	172567944	24.8944851156257
chr2	172585648	172585911	13.224905198971129
chr2	172592936	172594434	18.918992944330334
chr2	172604568	172604883	11.662823536282493
chr2	172607806	172608231	18.85820806839887
chr2	172618081	172618880	15.963064044527476
chr2	172634799	172635212	13.982997185381503
chr2	172662391	172662769	15.49005445853743
chr2	172825638	172826320	11.959615259226466
chr2	172836618	172836886	12.397943304545844
chr2	172870822	172871094	11.344229384380228
chr2	172871399	172871668	13.118752252656732
chr2	172969379	172969716	19.114305094370856
chr2	172999543	173000349	20.95815596686995
chr2	173019812	173020357	25.836075410930388
chr2	173021648	173022250	15.717499464453256
chr2	173045125	173045470	13.35852677580239
chr2	173057047	173057378	19.669152668955824
chr2	173089443	173089822	10.904419575643413
chr2	173107337	173107830	15.729260889560166
chr2	173113820	173114042	9.620163732820803
chr2	173184055	173184454	13.782161227443762
chr2	173186322	173187311	16.672490095344905
chr2	173215085	173215384	22.908747682603305
chr2	173217324	173218474	28.81518335342407
chr2	173227123	173227384	19.964151817263314
chr2	173416746	173417097	12.847930416422352
chr2	173554041	173554391	8.977327882221767
chr2	173582486	173583012	16.995467401729336
chr2	173659228	173659564	13.169567885852995
chr2	173747223	173747956	13.808422573266544
chr2	173922868	173923835	17.306639147643097
chr2	173945247	173945600	13.851572344728638
chr2	174046591	174047270	12.995016742700681
chr2	174065497	174066191	14.561810775174187
chr2	174076297	174076522	10.745950304667154
chr2	174076981	174077233	20.93096960158575
chr2	174091484	174091708	19.8327271597726
chr2	174097466	174098021	21.066049522107786
chr2	174199288	174199907	11.825502442620298
chr2	174272859	174273625	12.79360294342041
chr2	174284466	174284856	11.752853332421719
chr2	174312395	174312691	12.083094909384444
chr2	174329207	174329556	14.49003184080807
chr2	174330227	174330520	28.813573030888424
chr2	174334210	174334451	15.93081651584736
chr2	174345225	174346656	66.56805754515943
chr2	174391861	174392092	11.08029337053175
chr2	174406141	174406383	30.95004739052008
chr2	174407684	174408003	31.31628725297025
chr2	174409808	174410194	41.1925126999771
chr2	174420038	174420263	13.103608892228868
chr2	174432202	174433090	18.979059146331238
chr2	174462518	174462785	86.19707598043291
chr2	174751418	174751808	14.75458666972625
chr2	174827651	174827977	13.540841924632254
chr2	174830716	174830946	9.394588292163352
chr2	174840101	174840564	13.383029784291146
chr2	174851938	174852211	12.033069572169266
chr2	175075493	175075743	15.663291023254395
chr2	175137053	175137275	10.535289377779574
chr2	177075151	177075454	19.58702042079208
chr2	177078504	177078730	9.225165263741417
chr2	178020751	178021185	10.018081310157951
chr2	178118165	178118539	11.539761443826604
chr2	178137695	178137941	10.922105029346497
chr2	178247018	178247383	14.643378879599375
chr2	178599853	178600117	13.74484059304902
chr2	178629731	178629963	11.654170311730484
chr2	178687361	178687913	9.65881067428036
chr2	178719518	178719939	9.02570638577332
chr2	179422378	179422713	20.241003842140312
chr2	179422988	179423246	15.508152385090673
chr2	179774610	179774902	8.78489874160453
chr2	179875189	179875596	15.37232782331087
chr2	179917036	179917397	13.247607490032333
chr2	179922392	179922688	15.76903685041376
chr2	179976895	179977292	12.776006876371369
chr2	179998147	179998567	17.736073777789162
chr2	180010613	180010845	12.67579955890261
chr2	180011317	180011673	12.142599539810352
chr2	180037389	180037616	41.43944552081272
chr2	180038063	180038293	29.486912906688193
chr2	180038724	180038982	40.871390048847644
chr2	180050949	180051465	12.987846072330031
chr2	180051899	180052137	11.644905208539562
chr2	180070331	180070596	15.212047497731335
chr2	180118159	180118398	14.503093268582013
chr2	180118652	180119065	19.762925249612362
chr2	180130947	180131412	19.53241836793961
chr2	180169942	180170199	16.502930693125446
chr2	180170806	180171298	19.6636068840337
chr2	180219946	180220933	26.10225711211849
chr2	180221860	180222355	24.720317089196406
chr2	180236250	180236576	28.041479403255906
chr2	180237332	180237746	34.66554829694223
chr2	180244378	180244810	24.879581162223108
chr2	180246858	180247282	35.29428025461593
chr2	180256422	180257269	31.408662410947763
chr2	180273822	180274077	12.688219612719966
chr2	180276765	180277154	21.66246483074669
chr2	180290144	180290401	20.35296595977902
chr2	180294088	180294391	27.144545098735946
chr2	180294853	180295319	20.934296110668917
chr2	180320495	180321151	21.629788701127215
chr2	180347224	180347551	11.579985004681696
chr2	180353265	180353591	12.538737215147428
chr2	180432096	180432935	11.338165849837983
chr2	180456518	180456899	14.647228460925145
chr2	180472663	180473482	16.090785693772983
chr2	180522876	180523282	8.449505707313275
chr2	180560186	180560426	14.02203789949417
chr2	180578672	180579104	14.206947259328983
chr2	180582155	180582530	16.068778648376465
chr2	180603900	180604494	15.555500719282362
chr2	180617207	180618399	16.779451526251414
chr2	180702057	180702772	15.915244854080093
chr2	180709890	180710666	15.442318540258507
chr2	180745150	180745467	16.631213158087025
chr2	180779456	180779705	14.383986549683843
chr2	180786891	180787188	12.221866463169906
chr2	180826993	180827369	11.821929828917726
chr2	180853557	180853906	15.088340557065598
chr2	180875033	180875647	14.510620550534624
chr2	180883197	180883700	11.777757895869716
chr2	180892774	180893002	11.127089866420679
chr2	180910737	180911208	20.77198139522739
chr2	180911449	180911672	14.281172696785008
chr2	181071938	181073786	17.92618696449161
chr2	181147755	181148171	46.23917259505162
chr2	181152814	181153118	31.582682863662118
chr2	181153649	181153945	41.4752828204954
chr2	181176444	181177429	26.919789262955565
chr2	181186741	181187168	26.389725434975546
chr2	181250675	181251058	13.824204400065051
chr2	181283245	181283772	23.33348995910876
chr2	181307086	181307535	14.797419514050729
chr2	181331583	181331849	19.05851305337777
chr2	181332921	181334400	22.898378178104508
chr2	181345541	181346720	20.61019842295044
chr2	181460011	181460494	18.28003830248278
chr2	181483025	181484391	17.998064254422836
chr2	181496588	181497019	35.63906307176205
chr2	181497260	181498126	20.10561414348611
chr2	181520107	181520415	15.366390020816358
chr2	181580962	181581459	11.706721562015218
chr2	181601014	181601285	16.652240633524652
chr2	181621780	181622186	17.660416709965673
chr2	181659438	181659676	22.415126147390414
chr2	181701753	181702294	11.529995430859973
chr2	181858437	181859415	17.70375764686881
chr2	181859710	181860020	22.15855312347412
chr2	181917288	181918192	167.40677738506182
chr2	181927963	181928582	34.157618709065034
chr2	181931229	181931648	67.53397814584518
chr2	181950210	181951095	18.633876778985147
chr2	181982281	181982517	15.665197344149574
chr2	182008171	182008716	10.294852761609839
chr2	182010437	182010753	9.715042292317257
chr2	182010991	182011269	9.919753836213255
chrX	5927448	5928063	13.190130871098216
chrX	6968974	6969197	9.880698439251681
chrX	7031194	7031527	14.50650296483312
chrX	7150402	7150997	10.537318212044338
chrX	7268516	7268817	12.224016896117961
chrX	7319547	7319772	9.53648462931315
chrX	7373650	7373920	10.775677045186361
chrX	7498246	7498498	16.584033269730824
chrX	7498838	7499200	19.42417527298901
chrX	7538233	7538513	14.249318592888969
chrX	7574532	7574762	10.27790353609168
chrX	7649022	7649351	21.275302884064185
chrX	7674479	7675303	14.701801230027838
chrX	7679580	7679825	11.22262038989943
chrX	7690866	7691273	15.583390542857478
chrX	7714849	7715169	13.718308380246162
chrX	7721319	7721597	18.783943052772138
chrX	7721823	7722899	27.918716674400528
chrX	7727030	7727275	17.121865272521973
chrX	7747249	7748532	17.451366817774666
chrX	7756202	7756443	15.29076505795554
chrX	7765501	7765800	20.26637727680015
chrX	7838465	7838691	19.6905127078031
chrX	7839125	7839565	19.352530707012523
chrX	7841277	7841671	27.50034747632022
chrX	7884057	7884537	16.25322517553965
chrX	7899032	7899593	16.625889164453735
chrX	7902005	7902384	18.09298073459112
chrX	7904842	7905066	19.975473122937338
chrX	7912181	7913039	17.92379833323694
chrX	7932873	7933933	24.71635538766969
chrX	7947655	7947932	18.860803304596498
chrX	7948204	7948560	17.630907653422838
chrX	7980290	7980965	30.919707658555772
chrX	7988521	7988856	16.680960427469284
chrX	7990292	7990769	21.7805333287461
chrX	8009355	8009805	13.077122767766317
chrX	8017398	8017628	13.76474437713623
chrX	8096918	8097182	12.483662471626744
chrX	8105347	8106030	17.86173599251542
chrX	8132179	8132846	25.5993238474833
chrX	8145483	8145737	15.939969610980176
chrX	8156285	8157081	19.086700548478706
chrX	8175542	8176142	15.005949481328328
chrX	8209216	8209884	19.739343758828625
chrX	8216361	8216714	18.969085755496796
chrX	8234963	8235626	19.638541443135765
chrX	8250573	8251051	8.592186074625998
chrX	8252161	8252671	19.128206455941292
chrX	9236730	9237007	14.999008078867778
chrX	9747404	9747828	10.84441616625156
chrX	10667669	10668113	11.477250956200265
chrX	10718216	10718841	21.948176235961913
chrX	10719158	10719544	31.343536967440592
chrX	12047494	12047718	12.884993740490504
chrX	12077314	12077538	11.922033871923174
chrX	12080269	12080524	11.97019255769019
chrX	12347181	12347457	14.326338729996612
chrX	12347881	12348130	11.40745696485282
chrX	12348392	12348629	15.654667242669857
chrX	12494898	12495863	15.243079840704567
chrX	12537918	12538285	18.019947550926936
chrX	12549436	12550083	15.297871729690103
chrX	12573653	12575151	18.721420516636726
chrX	12587329	12587634	14.567730018740795
chrX	12601362	12601795	21.95050958012323
chrX	12610462	12611209	23.248069816803838
chrX	12615689	12615972	28.35386072704733
chrX	12651880	12652117	12.008891254537719
chrX	12677225	12677665	12.547804474830627
chrX	12729175	12729475	13.115458250045776
chrX	12738398	12739091	14.556585035282811
chrX	12761990	12762246	24.552278116345406
chrX	12839540	12840281	18.449678245987165
chrX	12851633	12851883	17.49923947906494
chrX	12873466	12873840	11.331866287292643
chrX	12919117	12920282	17.009556147366634
chrX	12942265	12942565	14.76664981842041
chrX	12961920	12962175	13.770151082207175
chrX	13011594	13012973	15.189757710872481
chrX	13039640	13040148	9.031504610392052
chrX	13041830	13042091	11.577277318727925
chrX	13070627	13071361	17.77648142702898
chrX	13161441	13161747	11.218984677900675
chrX	13204440	13204663	30.7921129833957
chrX	13207713	13208136	21.23611663024758
chrX	13214149	13214435	16.7523154645533
chrX	13224470	13225259	20.51091260994644
chrX	13229795	13230282	14.183569499844154
chrX	13255538	13255791	13.546895072394209
chrX	13256167	13256563	14.44077681290983
chrX	13268894	13269217	13.9383812541194
chrX	13269457	13269804	17.73401854017626
chrX	13280414	13281369	23.19564108024717
chrX	13291421	13291704	39.593947393734126
chrX	13292309	13292688	54.072103736897574
chrX	13301367	13301690	24.743550291740487
chrX	13314136	13314390	11.464342511545016
chrX	13347264	13347589	11.024207078493559
chrX	13386606	13387638	16.969998882722486
chrX	13461180	13462121	15.985692545154016
chrX	13473770	13474443	19.03554693975916
