chr	start	end	8Cell_Tead4_ds
chr2	144247656	144248014	26.576730632249202
chr2	144297681	144299091	35.854208317208794
chr2	144316776	144317052	44.24243493011032
chr2	144326115	144326627	25.226868651807308
chr2	144339019	144339502	24.53183714943643
chr2	144349230	144349535	26.656215917868693
chr2	144368115	144369316	24.917265092403465
chr2	144375426	144375710	18.705374475935816
chr2	144482398	144482823	20.42478115530575
chr2	144496356	144496944	27.52365862593359
chr2	144511738	144512202	30.06906570031725
chr2	144593699	144594113	25.4308949922018
chr2	144607235	144607863	27.31341737470809
chr2	144617477	144618001	23.97421617908332
chr2	145214254	145214880	16.484211054853738
chr2	145798119	145798393	20.858273652348206
chr2	145812684	145812931	31.043149948120117
chr2	145934804	145935283	41.561304164082124
chr2	146012934	146013450	19.391971741535865
chr2	146221400	146221653	15.567061429909566
chr2	146512189	146512545	15.233813403697496
chr2	146544105	146544922	16.3292251047627
chr2	146911517	146911822	18.446672461462803
chr2	147012771	147013028	21.867528035946858
chr2	147178679	147178939	9.06703470303462
chr2	148408230	148408567	14.717224387103796
chr2	148507282	148507577	13.418149915792174
chr2	148521848	148522757	26.49834670642815
chr2	148681269	148681530	15.258293553787173
chr2	148706632	148707187	13.900457975026724
chr2	148732545	148734799	23.750488816450492
chr2	148751566	148752717	20.820663180794536
chr2	148825794	148826508	30.357360194711124
chr2	148875152	148875468	27.65212771862368
chr2	150153661	150154419	15.881614521499674
chr2	150206175	150206432	16.570620406926373
chr2	150223509	150223881	17.245102351711644
chr2	150399431	150400046	28.07452370868466
chr2	150488715	150489310	56.86343040786871
chr2	150513265	150513880	14.887116265490773
chr2	150549195	150550257	18.521989063130036
chr2	150665925	150666392	27.908662755177925
chr2	150770075	150771327	12.996650442909509
chr2	150909586	150909845	30.67142798081328
chr2	150915724	150916273	18.78667885618783
chr2	150947346	150947766	26.253451288314093
chr2	150948331	150948711	23.776953471334355
chr2	150977516	150978043	17.8971726663651
chr2	151531079	151531377	16.976881875287766
chr2	151575812	151576201	24.918754925764617
chr2	151670271	151670638	26.569330872891708
chr2	151994732	151995281	30.84733458208039
chr2	152020464	152021103	18.26448506965697
chr2	152029535	152029844	17.81506651041963
chr2	152048917	152049244	16.05365235506577
chr2	152089342	152089668	30.584911691630545
chr2	152115592	152116373	22.905848074508842
chr2	152197395	152197683	20.371147910753887
chr2	152204928	152205670	22.658721835144124
chr2	152332439	152333079	19.923192098736763
chr2	152358612	152359092	42.978840827941895
chr2	152363613	152364009	28.94111155018662
chr2	152386675	152386936	25.461206911167423
chr2	152398324	152399713	33.91637946376704
chr2	152414855	152415294	21.96145723512341
chr2	152471255	152472060	22.86375065323729
chr2	152696752	152697206	31.4619716400617
chr2	152711480	152712246	33.43950753921629
chr2	152744472	152744805	23.65444935692681
chr2	152767856	152768117	33.57142415539972
chr2	152786772	152787037	18.664536584098386
chr2	152792294	152793843	32.57940598285298
chr2	152804259	152804517	26.097949471584585
chr2	152828007	152828429	24.911581430389983
chr2	152831442	152832021	33.532021193100796
chr2	152848008	152848300	31.465781218385043
chr2	153071098	153071541	16.11097699632494
chr2	153080932	153081291	18.644869251835644
chr2	153171776	153172135	22.186138094633733
chr2	153201382	153201829	43.185952056440996
chr2	153251533	153251788	61.246381654926374
chr2	153345734	153346018	75.96725438346326
chr2	153364753	153365127	14.99024237540954
chr2	153498971	153499620	30.09750020155003
chr2	153523051	153523315	29.139285253755975
chr2	153532841	153533201	24.67644993464152
chr2	153533753	153534126	22.708342922916362
chr2	153555776	153556454	27.41191913385307
chr2	153557288	153557868	30.598541634658286
chr2	153564249	153564509	37.18166538385245
chr2	153600459	153600813	23.17045548271998
chr2	153632373	153633677	34.497477125170775
chr2	153639410	153640249	30.361638110073304
chr2	153708166	153708534	27.86478509073672
chr2	153741353	153741658	21.908192962896628
chr2	153782491	153782988	25.35663688590589
chr2	153807679	153808387	13.364626135529772
chr2	153809300	153809669	14.209399038537084
chr2	154206544	154207401	23.29809307912962
chr2	154242209	154242907	22.85782097472161
chr2	154359716	154360348	17.501548033726365
chr2	154380762	154381172	12.900752497882378
chr2	154392142	154392750	16.340639042226893
chr2	154411776	154412179	37.82699930934101
chr2	154427764	154428596	29.780759344880398
chr2	154467189	154467657	20.37701750209189
chr2	154633215	154633821	26.792456999863727
chr2	154647834	154648664	34.237097774643495
chr2	154677266	154678699	19.55647663561015
chr2	154696874	154697288	20.43670988313242
chr2	154748558	154749268	29.468777276428654
chr2	154752270	154752524	22.80138740389366
chr2	154790734	154791303	33.24047745635933
chr2	154898961	154899212	89.79437009651822
chr2	155018943	155019904	23.884236155141778
chr2	155040101	155040684	20.98804776010137
chr2	155041430	155041693	23.115203045166943
chr2	155074056	155074373	22.514697673568968
chr2	155082050	155082637	18.90206501877897
chr2	155130112	155130689	21.76664572241401
chr2	155141614	155142169	41.895510871131144
chr2	155230647	155231265	27.828202810873876
chr2	155236254	155236730	19.58610954404879
chr2	155272207	155272479	34.41031075225157
chr2	155273068	155273658	44.14004019074521
chr2	155347469	155347830	18.18216087415278
chr2	155357905	155358173	14.58644959464002
chr2	155367384	155367663	41.70402364833381
chr2	155381548	155382095	20.821820848384768
chr2	155385368	155386201	26.631081573101653
chr2	155473862	155474179	16.527076149588503
chr2	155517624	155518268	21.360835809885344
chr2	155690333	155690670	23.960509087989877
chr2	155729565	155730068	23.57306266162789
chr2	155737924	155738958	42.348862386072625
chr2	155901303	155901591	23.212270223432117
chr2	155922768	155923035	19.061621762393564
chr2	155923670	155924123	26.454431521182027
chr2	155946755	155947104	29.948414280626356
chr2	156007673	156008404	16.883335804971885
chr2	156028062	156028348	17.15506356912893
chr2	156113821	156114267	21.03259893383146
chr2	156119435	156120263	33.11674720999123
chr2	156314444	156314968	34.4097626718856
chr2	156343983	156344363	28.113798342253034
chr2	156344979	156345618	28.32353329994309
chr2	156353333	156354362	25.620854551984454
chr2	156363660	156363973	14.7993598685097
chr2	156395591	156395915	15.69849701575291
chr2	156408405	156408944	22.879940868087512
chr2	156421571	156421886	15.56239990960984
chr2	156443498	156443872	25.400598268457912
chr2	156470668	156471118	13.860657882690429
chr2	156720458	156720767	28.57993859226264
chr2	156753940	156754282	22.811679867973105
chr2	156823258	156823752	22.66600635466788
chr2	156839400	156839860	29.320568001788594
chr2	156862617	156862973	18.5550948073355
chr2	157006751	157007049	28.25497730306331
chr2	157072213	157073038	31.53511260292747
chr2	157073474	157074682	24.63343332934853
chr2	157148713	157149463	23.59312370300293
chr2	157215950	157216837	31.248972676652393
chr2	157232341	157232816	30.784744463468854
chr2	157279031	157279282	29.685522056670777
chr2	157352232	157353199	29.955724240828694
chr2	157359943	157360735	31.05363142309767
chr2	157405567	157406101	18.011337312419762
chr2	157550419	157551011	29.43921723156362
chr2	157566366	157566780	24.146955289702486
chr2	157648997	157649427	12.621912895246993
chr2	158154620	158155154	14.057161111510203
chr2	158230815	158231535	25.05428988403744
chr2	158623664	158624571	27.178591408566575
chr2	158896714	158896964	23.019719696044923
chr2	158941201	158941800	16.172150526699518
chr2	159051799	159052413	17.714701902594552
chr2	160614571	160615479	24.13176093332568
chr2	160621154	160621668	20.67052729306054
chr2	160658275	160658867	27.422531734447222
chr2	160670528	160670836	18.53536226532676
chr2	160736128	160736603	33.2144823877435
chr2	160887117	160887379	19.64505722322537
chr2	161172604	161172917	35.85005464035863
chr2	161177161	161177915	56.88039000028008
chr2	161230570	161231195	18.608312644958495
chr2	163010868	163011421	21.699012682192148
chr2	163016999	163017674	24.444308259752063
chr2	163051653	163052534	19.542185012652844
chr2	163066303	163067381	28.572764263082302
chr2	163089707	163090152	25.03248201434532
chr2	163472285	163472665	19.05460382762708
chr2	163480690	163481207	23.120930955765097
chr2	163503017	163503321	12.287740221149043
chr2	163515486	163515968	22.498712490208415
chr2	163517154	163517504	23.082499106270927
chr2	163525574	163526769	21.46727299989517
chr2	163646964	163648329	43.06365127353878
chr2	163682304	163682645	26.174123937433418
chr2	163687664	163688067	32.69391044257001
chr2	163706732	163707119	18.44228125234599
chr2	163945497	163946793	24.267105634933635
chr2	163994646	163995408	19.628004182980757
chr2	164046924	164047183	15.784158283218915
chr2	164070909	164071583	21.395855020698523
chr2	164076902	164077162	34.75494761833778
chr2	164162515	164162805	15.298386195610309
chr2	164432875	164434029	29.495485547923547
chr2	164443281	164443542	23.18008673510789
chr2	164455039	164455806	29.200961372221307
chr2	164460560	164461389	24.526774755001643
chr2	164461831	164462139	19.40166952083637
chr2	164477349	164478059	20.169514265194746
chr2	164522089	164522432	17.00397173100241
chr2	164522798	164523077	24.21234124023
chr2	164543538	164543969	20.038477176303378
chr2	164736851	164737823	22.494394831206083
chr2	164769378	164769724	32.59715791382541
chr2	164798946	164799306	19.200557536549038
chr2	164817434	164817877	39.33617476469776
chr2	164822627	164823234	35.07429476899802
chr2	164828383	164829039	33.314143323316806
chr2	164850491	164850919	11.517192812723534
chr2	164866902	164867648	30.898210778632688
chr2	164880018	164880439	36.45326375621515
chr2	164924263	164924568	24.783075004327493
chr2	164955982	164956652	34.10634475110182
chr2	164968207	164969059	54.238304166167
chr2	164976657	164977126	20.603527996331643
chr2	164977744	164978003	17.404193344263497
chr2	165285625	165285978	21.771822218854435
chr2	165600963	165601521	16.60849538755246
chr2	165742640	165743478	18.7182045324321
chr2	165807748	165808871	31.935591673914704
chr2	165831269	165832627	53.84234580129868
chr2	165854680	165854984	26.675065253910265
chr2	165906102	165906431	30.37598149030042
chr2	165914486	165914974	36.182723905219405
chr2	165922906	165923302	21.936376248947298
chr2	165960876	165961441	37.89826957905187
chr2	165968374	165969431	46.032499962069565
chr2	165969687	165969998	48.5863391839423
chr2	165975640	165976330	29.138596956280693
chr2	165981606	165981869	25.60575453319477
chr2	165987016	165987540	27.730296342427494
chr2	166019002	166019305	25.516469414084657
chr2	166126161	166126448	23.719722933885528
chr2	166178554	166179189	30.60946179187204
chr2	166229119	166229425	22.294793876947143
chr2	166361729	166362011	16.188768883968923
chr2	166572197	166572809	18.78817001511069
chr2	166592198	166592466	11.111638634952147
chr2	166657633	166657961	9.866960477538225
chr2	166713302	166713764	15.525405448236507
chr2	166714020	166714363	15.731889874872591
chr2	166735899	166736246	34.517517131068864
chr2	166749658	166750128	17.02881795802015
chr2	166774981	166775360	31.164132246555944
chr2	166804544	166804819	33.224484946511005
chr2	166872063	166872448	13.298176715900372
chr2	166905743	166906581	31.852521902052487
chr2	167048697	167049143	23.298907626370145
chr2	167071650	167072138	23.04759576086138
chr2	167215622	167215874	36.95859120384095
chr2	167279604	167280261	13.573898840894074
chr2	167280516	167280985	12.792705488103286
chr2	167349306	167349589	36.659255570320695
chr2	167396754	167397074	27.3555398106575
chr2	167423167	167423876	35.22172881047043
chr2	167430604	167431138	35.48775443602144
chr2	167450824	167451225	22.623109460768855
chr2	167451981	167452323	34.26339087569923
chr2	167466277	167466567	40.4829461985621
chr2	167493052	167493309	15.678985276574755
chr2	167503127	167503373	19.310716458452426
chr2	167519809	167520606	23.82187527305957
chr2	167525623	167525952	16.31227341104061
chr2	167537450	167538022	23.16971844726509
chr2	167543711	167544858	36.840301726523336
chr2	167587382	167588308	29.318170264266737
chr2	167589098	167589688	23.385060096999347
chr2	167611138	167611767	20.309855010816516
chr2	167641693	167641968	24.815653124722566
chr2	167680938	167681221	16.061315536499023
chr2	167814029	167814325	17.035031673070545
chr2	167911765	167912267	21.39182913920794
chr2	167937779	167938185	19.421924722605738
chr2	168021504	168021844	24.88776720271391
chr2	168028092	168028522	41.53039390209109
chr2	168033864	168034369	26.699565708047093
chr2	168056948	168057380	35.02853247854445
chr2	168059037	168059449	32.75941976991672
chr2	168065300	168067366	46.813804530451165
chr2	168114843	168115564	36.49166399827447
chr2	168154490	168154749	39.98351255438963
chr2	168161308	168162177	24.658481230258392
chr2	168202684	168202956	24.623878878705643
chr2	168233637	168233891	26.84261195866142
chr2	168310392	168310654	17.772005059336887
chr2	168362897	168363282	14.442361460103617
chr2	168393272	168393960	16.13327966873036
chr2	168431980	168432568	21.94846947501306
chr2	168433352	168433767	26.415950756762403
chr2	168680848	168681475	21.24075565611917
chr2	168714548	168714868	20.649085491895676
chr2	168745797	168746294	27.670403079487667
chr2	168753093	168753411	26.33316634735971
chr2	168760856	168761143	43.46547762109843
chr2	168761414	168761662	31.09518172664027
chr2	168766875	168767140	32.49611246360923
chr2	168800660	168801385	20.977535642426588
chr2	168823983	168824252	30.511438149945
chr2	168846077	168846776	30.880076907735013
chr2	168847875	168848221	33.55882837593211
chr2	168872445	168872793	19.979900450542054
chr2	168904600	168904968	12.180905057036359
chr2	168955835	168956378	19.291024396871773
chr2	169071068	169071925	19.610845589164814
chr2	169085536	169086192	21.764422112121814
chr2	169125422	169125808	13.589022122516534
chr2	169934632	169935207	19.5876935096409
chr2	169961637	169962914	48.99738681176349
chr2	169963295	169963604	33.845553259247716
chr2	170002668	170003365	30.35918741759816
chr2	170027691	170027994	21.286163821078762
chr2	170142798	170143097	28.478942596792777
chr2	170149168	170149508	27.263595137876624
chr2	170160222	170160491	27.590206738298267
chr2	170182578	170182843	22.620919828594854
chr2	170228298	170228744	36.10144900420322
chr2	170308703	170309589	26.6228968413635
chr2	170310139	170310789	29.722802778390736
chr2	170319011	170319266	16.13433568617877
chr2	170526503	170526877	14.63213021104986
chr2	170530061	170530405	21.17339881630831
chr2	171119834	171120254	26.779100645156134
chr2	171986316	171986971	24.179497347533246
chr2	172001945	172002242	24.918664370321665
chr2	172221782	172222225	13.881284291803434
chr2	172370662	172370926	26.265791307796132
chr2	172422802	172423510	13.1532862125817
chr2	172555346	172555901	19.503607419160037
chr2	172566543	172567201	24.994748472080406
chr2	172593159	172593755	19.712146182988313
chr2	172594080	172594677	20.003362233914324
chr2	172969379	172969709	17.62308477632927
chr2	173019869	173020405	12.940788927362926
chr2	173026694	173027040	13.768899881770846
chr2	173058142	173058388	20.97807073980812
chr2	173159549	173159858	25.83708052959257
chr2	173582486	173582832	17.025889964462017
chr2	173747439	173747737	14.466323588518488
chr2	173922924	173923397	17.1066295450384
chr2	173981210	173981503	11.099171361825572
