chr	start	end	8Cell_siTfap2c_Tead4_ds
chr18	33209358	33209975	27.47808443514609
chr18	34006926	34007239	15.32069064862431
chr18	34008333	34008586	27.526616251044594
chr18	34033568	34033975	19.47544663544076
chr18	34090621	34090988	17.55461616152314
chr18	34113304	34113742	20.788464578863692
chr18	34227356	34227667	27.487032267825015
chr18	34330896	34331419	12.675417348486059
chr18	34373931	34374562	12.2929910381698
chr18	34497804	34498415	26.48552368978822
chr18	34556394	34556709	22.464278956821985
chr18	34560484	34560779	17.597175750085864
chr18	34624258	34624768	22.627141847797468
chr18	34638040	34639727	34.07704674201246
chr18	34651918	34652343	24.850723827586453
chr18	34663006	34663283	23.46629195781391
chr18	34673150	34673911	38.107099699754755
chr18	34710947	34711326	21.001528802836475
chr18	34729592	34729889	20.58577913226503
chr18	34782224	34782851	34.62501025922371
chr18	34890214	34890507	18.707666484975977
chr18	34911585	34911938	24.966123013590956
chr18	35022099	35023068	26.17738378011036
chr18	35065482	35065815	27.27929999090888
chr18	35066071	35066505	41.68237728786908
chr18	35167556	35168079	15.382252751527279
chr18	35378968	35379593	29.159306146240233
chr18	35499065	35499327	14.263673625829565
chr18	35603505	35603782	22.303169797904225
chr18	35634853	35635243	19.599474894694794
chr18	35689588	35690119	19.883913436178435
chr18	35784217	35784535	22.872986496619458
chr18	36174204	36174565	18.331058985638816
chr18	36206109	36206358	23.491555171798034
chr18	36229933	36230678	28.075383866073302
chr18	36253597	36254114	48.844898666588435
chr18	36255403	36255973	44.655031050297254
chr18	36270476	36270759	32.769993226014265
chr18	36328788	36329123	25.619712203296263
chr18	36559941	36560281	54.034675542046045
chr18	36750444	36750820	31.70967396776727
chr18	36803238	36804142	19.286626375354498
chr18	37515860	37516319	11.625829686266664
chr18	37638878	37639482	18.254355489023474
chr18	37808726	37809008	12.907811432020038
chr18	37883767	37884163	26.495491764762185
chr18	37908339	37909243	40.3021356489806
chr18	37935072	37935412	18.38076485746047
chr18	37949060	37949398	17.523686476713102
chr18	37954628	37955265	15.509979256281111
chr18	38122029	38122374	22.783651888197745
chr18	38325213	38325569	32.13359936167685
chr18	38347300	38347792	42.28918991631609
chr18	38367056	38367381	22.688891595693736
chr18	38378098	38378423	30.65232447697566
chr18	38403154	38403403	25.34243717729806
chr18	38503421	38503966	17.879579115351405
chr18	38546142	38546517	28.05035265604655
chr18	38600972	38601286	13.613910424481531
chr18	38611447	38611965	25.84064863363288
chr18	38663142	38663407	14.601397363194879
chr18	38668768	38669353	30.917851894737307
chr18	38843667	38844003	17.589904319672357
chr18	39110964	39111224	11.587342720765333
chr18	40208880	40209205	18.6612092091487
chr18	40308019	40308481	1181.2165790244098
chr18	41945483	41945803	31.461333227157592
chr18	41948055	41948377	21.9659850582573
chr18	41956520	41957508	21.147522944187827
chr18	41966107	41966561	13.062710154949306
chr18	42090452	42091092	20.159644535183908
chr18	42386119	42386377	10.382928219876549
chr18	42619995	42620864	29.270770575563983
chr18	43010820	43011069	16.854975390147015
chr18	43352817	43353224	17.85555109169325
chr18	43465327	43466810	29.215020522505387
chr18	43489393	43489718	25.899217611459584
chr18	44366278	44366742	14.181406200959765
chr18	45740841	45741408	18.97517895992891
chr18	46276589	46277828	53.45317249436644
chr18	46325072	46326016	37.812373263350985
chr18	46326304	46326734	26.61355834561725
chr18	46358711	46359024	30.433454196673992
chr18	46460621	46461622	53.694010198175846
chr18	46526092	46526565	23.639286057389565
chr18	46574995	46575662	18.246372012720293
chr18	46675887	46676237	19.349143112727575
chr18	46745989	46746287	20.491614277730854
chr18	46798535	46798971	13.714558226252915
chr18	46930893	46931554	22.501774365169737
chr18	49793669	49794094	23.314502038394703
chr18	49906847	49907227	26.833438132938586
chr18	50498590	50499579	28.05996531639832
chr18	51635382	51635676	18.321074281420028
chr18	52988189	52988521	13.48955630681601
chr18	53070542	53071515	28.842639476642823
chr18	53139017	53139566	16.52509772886127
chr18	53160494	53161808	41.253801870926694
chr18	53493680	53494439	17.07621779492093
chr18	53714962	53715241	12.08686010982828
chr18	53745318	53745579	21.82290936977927
chr18	53755527	53756461	22.961850965814367
chr18	53821256	53822029	21.84574496206306
chr18	53845171	53845648	25.07820138191527
chr18	53859450	53859734	25.314541292862152
chr18	53861552	53861899	22.418693905261478
chr18	55491805	55492444	40.148679372103935
chr18	56220880	56221526	13.495484925645055
chr18	56614476	56615230	27.409185065514844
chr18	56651716	56652047	19.370434277007227
chr18	57731779	57732481	16.911143100499427
chr18	57848351	57849632	34.79630063196163
chr18	57973170	57973422	26.89075051413642
chr18	57977412	57977917	30.39500274044452
chr18	59078304	59078667	13.181014143730984
chr18	60526154	60526610	24.53227956462325
chr18	60772452	60772756	29.02885359211972
chr18	60848612	60848990	22.764573864205175
chr18	60952331	60952866	25.20896068287787
chr18	61037379	61038037	13.20235051572504
chr18	61177019	61177267	13.903132131022792
chr18	61278303	61278631	16.64310166312427
chr18	61300735	61301193	13.516989159271708
chr18	61328125	61329264	37.039144769690346
chr18	61515405	61515850	15.331097329600473
chr18	61532864	61533198	19.119792669833064
chr18	61622009	61622327	18.776779456708415
chr18	61647538	61647942	13.314183442899497
chr18	61684658	61684906	14.612902591305394
chr18	61946778	61947517	53.68913974942632
chr18	61952479	61952758	24.49106988257405
chr18	62100914	62101557	22.83635503804517
chr18	62282537	62283335	13.17219849158648
chr18	64762063	64762599	13.988135694567838
chr18	64847202	64847733	17.173672607838547
chr18	64876393	64876710	22.31919112340885
chr18	64885761	64886605	31.606570592988724
chr18	64894178	64894502	25.314036074979807
chr18	64928210	64928516	29.64796917111266
chr18	64929395	64929648	29.82047005604378
chr18	64959670	64960630	27.559641907612484
chr18	65119759	65120022	91.36570640752524
chr18	65353966	65354265	21.122393346550474
chr18	65457266	65457613	12.16239646669767
chr18	65551513	65552385	28.78590505166885
chr18	65577726	65578782	47.65957770654649
chr18	65597570	65598355	44.98330180660175
chr18	65615969	65616728	27.138665236974422
chr18	65798632	65798993	20.78680740631188
chr18	65800161	65800443	44.36779392188323
chr18	65843467	65843742	16.514439509998667
chr18	65852241	65852686	20.183359872625115
chr18	66223236	66223579	13.277754687706862
chr18	66423503	66423849	15.644709217755091
chr18	67110751	67111270	22.267652230455695
chr18	67267366	67268463	26.770781631782693
chr18	67288667	67289004	29.421560015805753
chr18	67312293	67312613	18.836118698120117
chr18	67324689	67325025	16.011891822020214
chr18	67411526	67411863	19.759993872939656
chr18	67449423	67449743	16.06905148923397
chr18	67471713	67472358	16.731761470321537
chr18	67500110	67500798	18.190286748631056
chr18	67517045	67517515	23.594970155269543
chr18	67724321	67724588	25.77161899666661
chr18	67753871	67754219	23.644883386020002
chr18	67799611	67799863	24.57929795885843
chr18	67827650	67828116	19.562262930071917
chr18	68040872	68041213	22.494037905047016
chr18	68048425	68049024	16.310476999649023
chr18	68300019	68300269	22.975107688903808
chr18	71561986	71562518	24.198069766051788
chr18	71602836	71603702	24.945954321025425
chr18	73537647	73538593	31.337132548681023
chr18	73543570	73543830	23.47013128720797
chr18	73572275	73572574	27.39846710536791
chr18	73815556	73815803	12.102187743553749
chr18	73947648	73948338	16.77079345108806
chr18	74310421	74310731	13.655339773239628
chr18	74739512	74739995	21.071440943526433
chr18	74802148	74802416	28.521620380344675
chr18	74807937	74808329	24.185890119902943
chr18	74893159	74893472	15.852403500590462
chr18	74971111	74971443	22.988136894731635
chr18	75004857	75005597	201.22917595425167
chr18	75425295	75425943	20.53964983092414
chr18	75536886	75537146	18.657130688887378
chr18	75735652	75736236	16.23619297922474
chr18	75929518	75930089	19.60639739996915
chr18	75974658	75975001	11.31828932442401
chr18	76034902	76035174	16.88875793358859
chr18	76090065	76090413	17.912217301883917
chr18	76160987	76161362	14.2243132909139
chr18	76184238	76184877	15.488153290487418
chr18	76214748	76215122	16.082242575558748
chr18	76232942	76233374	23.62818341785007
chr18	76241308	76241744	21.28020671092042
chr18	76872638	76873157	10.255073501425212
chr18	76928699	76928949	18.916938213348388
chr18	77037577	77038252	22.317967072946054
chr18	77047045	77047304	21.513600389929813
chr18	77360665	77361140	19.034393109773333
chr18	77878218	77878570	17.69049673730677
chr18	77994905	77995244	11.495894035406872
chr18	78231983	78232282	11.274800681748916
chr18	78432424	78432809	19.485469684353124
chr18	80185004	80185303	23.798397759530058
chr18	80232075	80232336	28.305600235745366
chr18	80249955	80250596	36.13890011857341
chr18	80389154	80390059	19.255876825659314
chr18	80404885	80405286	25.60644269167931
chr18	80714705	80715106	11.761658314160279
chr18	80852730	80853282	21.390607009763304
chr18	81321753	81322649	41.93359077828271
chr18	82235453	82235823	19.323930585706556
chr18	82397616	82398437	14.227356561644504
chr18	82470156	82470513	13.17543063177114
chr18	82488041	82488590	21.55606985700152
chr18	82488841	82489293	22.913122451410885
chr18	82499768	82500119	13.959893075828878
chr18	82693016	82693549	13.628537975153824
chr18	82855930	82856526	14.48267224791066
chr18	82866003	82866400	17.020824208968232
chr18	83516861	83517203	18.360602763661166
chr18	83833750	83834922	48.628812972189216
chr18	84581808	84582090	26.94678161161166
chr18	84597879	84598424	37.14311851711448
chr18	84663026	84663349	22.06642303821103
chr18	84682141	84682971	29.571603521094264
chr18	84882671	84883145	18.509632547193437
chr18	84913037	84913323	17.39371193705739
chr18	84934094	84934834	45.72929619454049
chr18	85697925	85698400	174.06077639052742
chr18	88837953	88838733	14.45546715259552
chr19	3155250	3155618	21.50173824766408
chr19	3160240	3160515	14.101475585590709
chr19	3204298	3204633	13.23817172833343
chr19	3293949	3294483	23.548048185498526
chr19	3388318	3388613	13.040561355978756
chr19	3388865	3389272	18.964310627311686
chr19	3537397	3537926	24.28285658967968
chr19	3566297	3566560	32.8565701821911
chr19	3601329	3601622	27.187635994608492
chr19	3651469	3651901	17.80509696845655
chr19	3746878	3748485	33.672363585096456
chr19	3797037	3797683	26.700342693565062
chr19	3820738	3821462	29.26694581258363
chr19	3826569	3826977	24.3486969611224
chr19	3842160	3842735	39.16638268180515
chr19	3912452	3912855	29.96638394112031
chr19	3942706	3943388	19.71747319229887
chr19	3959886	3960741	20.61279245008502
chr19	3987808	3988769	18.33805338475508
chr19	4019103	4019810	21.181066618275946
chr19	4097237	4097597	25.0703694290585
chr19	4120894	4121821	24.558833678306243
chr19	4201252	4201597	14.354205665035524
chr19	4328795	4329057	15.273508159258894
chr19	4509878	4510127	16.97921003395295
chr19	4643984	4644405	24.85878994685737
chr19	4811807	4812067	32.127830908848686
chr19	4817155	4818179	45.68801353499293
chr19	4826897	4827602	29.881691640488643
chr19	4927891	4928278	16.710828120702306
chr19	4948474	4948814	15.007695276596968
chr19	5002089	5002572	18.608683838854173
chr19	5016024	5016942	58.54636621579106
chr19	5023543	5024489	25.457183710868463
chr19	5058603	5059253	51.54240957700289
chr19	5072177	5072526	23.063589402119547
chr19	5088027	5088782	22.513529452267072
chr19	5149265	5149588	17.118726122120954
chr19	5307100	5307488	13.700987326730157
chr19	5388912	5389397	20.034299980242228
chr19	5472467	5472838	21.117931540764246
chr19	5580627	5580966	23.677834786496682
chr19	5688588	5689566	17.004833370629996
chr19	5787500	5787754	24.940179224089373
chr19	5804996	5805487	26.903098166595893
chr19	5820039	5820387	31.471321478657337
chr19	5845611	5845876	39.58121494797041
chr19	5909412	5910002	21.963934154833776
chr19	5956005	5957240	21.92389974323844
chr19	6029278	6030294	26.715770137591626
chr19	6040265	6040538	24.560409294379937
chr19	6077007	6077432	15.29197483511532
chr19	6084864	6085474	13.623867027095107
chr19	6118629	6119042	25.999014808248376
chr19	6121996	6122302	26.84492243972479
chr19	6140800	6141553	21.740275165157648
chr19	6235944	6236260	21.19808572757093
chr19	6240693	6241567	26.798776912470977
chr19	6269854	6270429	30.527883176388947
chr19	6277955	6278875	43.722418909487516
chr19	6363499	6363768	21.59426204511224
chr19	6489250	6489559	11.476120234307349
chr19	6576908	6577216	14.121566840580531
chr19	6820377	6821615	46.29915865403577
chr19	6864518	6864918	15.047556269168854
chr19	6892851	6893115	11.128911533138968
chr19	6903877	6904236	26.349672955058743
chr19	6909371	6910071	23.515851851872036
chr19	6980020	6980546	36.67361938273499
chr19	7040245	7040561	29.914969003653223
chr19	7050816	7051077	44.06272210015191
chr19	7212023	7212275	34.62523315066383
chr19	7217869	7218265	30.22669368801695
chr19	7310797	7311056	19.69301025287525
chr19	7341741	7342068	23.8583774449993
chr19	7369056	7370043	31.725880540733762
chr19	7376194	7376446	29.83721895823403
chr19	7377374	7377669	34.27580706709522
chr19	7388858	7389115	28.538590791160495
chr19	7483349	7483744	18.581651772124857
chr19	7493979	7494826	22.331516823211274
chr19	7551298	7551677	24.17103052013468
chr19	7606710	7607965	24.932235922946397
chr19	8252233	8252486	73.20194534068051
chr19	8713481	8714155	22.653398682172647
chr19	8802416	8802762	41.476659449538744
chr19	8819484	8819938	38.570179199857336
chr19	8848651	8848997	21.425913785923424
chr19	8918070	8918351	16.83000703723405
chr19	8920203	8920592	20.61521339416504
chr19	8953267	8953607	21.964039968041813
chr19	9026644	9026988	27.39009713017663
chr19	9028200	9028495	29.274400420108083
chr19	9040819	9041111	31.215585858854528
chr19	9047396	9047774	45.292067330981055
chr19	9056800	9057852	34.70728830602233
chr19	9064693	9065438	25.480632340988056
chr19	9081585	9081921	30.433079719543457
chr19	9082190	9082568	27.980150873698886
chr19	9764819	9765201	13.486105021381878
chr19	9887812	9888136	11.527628870657933
chr19	10012470	10013132	42.45221059632085
chr19	10129934	10130969	28.298171414730053
chr19	10144286	10144994	34.11277879698802
chr19	10169603	10170484	24.206378180106572
chr19	10278152	10278828	23.017205497922276
chr19	10345472	10345818	10.609656218159406
chr19	10486239	10486587	20.177699368575524
chr19	10569749	10569996	12.978949685811031
chr19	10578975	10579750	37.61417508894397
chr19	10605522	10605931	17.841274298782164
chr19	10652885	10653457	18.596672323200252
chr19	10895265	10895512	16.473148689578903
chr19	11879176	11879495	17.56747809622355
chr19	11965072	11965683	24.05854436808834
chr19	12067919	12068170	17.87248956064779
chr19	12548442	12548818	21.169098326500425
chr19	12731324	12732409	39.53247834570397
chr19	12796576	12796921	22.41876131693522
chr19	14598156	14598500	26.224025446315146
chr19	14609843	14610142	23.662808006822466
chr19	14645039	14646006	42.79103208697693
chr19	14655617	14656065	37.91989810551916
chr19	15846899	15847230	18.258494590344387
chr19	15902572	15903043	23.8415964495098
chr19	15926259	15926642	25.48681222801109
chr19	15947236	15947571	23.95100583603133
chr19	15963622	15963964	21.885498300630445
chr19	15995689	15996611	22.925149458866574
