chr	start	end	Morula_Tead4_ds
chr7	118112022	118112665	18.014947127406
chr7	118129818	118130163	19.560002271679863
chr7	118169899	118170234	39.748064616189076
chr7	118171779	118172051	25.76587724685669
chr7	118239919	118240442	23.41603850041931
chr7	118243986	118244447	30.613587302913377
chr7	118276956	118277565	40.732606075080156
chr7	118499196	118499570	18.617272035323364
chr7	118521654	118522065	15.330741051629802
chr7	118532773	118533343	19.370484749476116
chr7	118593747	118594200	28.07778980768806
chr7	118705916	118706246	23.900012507583156
chr7	118740406	118740922	22.399678010349128
chr7	118855774	118856330	14.341218423500335
chr7	119749862	119750245	21.070311673316258
chr7	119769803	119770315	15.14408752322197
chr7	119793791	119794238	16.986698918694618
chr7	119895899	119896252	35.50164566364234
chr7	119897924	119898977	32.03673342535412
chr7	120101104	120101540	33.08682325345661
chr7	120101908	120102243	23.587483178323776
chr7	120634729	120635084	12.512841907017668
chr7	120661800	120662047	22.13651332391901
chr7	120788133	120788496	17.08704072778875
chr7	120842409	120843213	21.774954216990306
chr7	120847138	120847395	19.847492080718162
chr7	120981883	120982884	15.939942300379217
chr7	121200401	121201375	28.14219370270167
chr7	121361727	121362052	16.973418370760402
chr7	121978344	121978666	20.618932801003783
chr7	121995772	121996116	23.46831428727438
chr7	122141492	122142335	22.778207877352568
chr7	122498420	122498826	22.38210873533352
chr7	122919967	122920315	21.11723862023189
chr7	123052003	123052316	22.009065180159986
chr7	123052606	123052960	31.8319654841881
chr7	123220587	123220891	18.761572630781878
chr7	123227466	123227771	28.27539963644059
chr7	123228198	123228669	31.391421658218288
chr7	123370151	123370543	15.477681360682663
chr7	124660467	124660993	30.163507506874577
chr7	125238461	125238724	19.48716805824309
chr7	125393635	125394066	14.261146818678784
chr7	125444698	125445263	28.69338215009301
chr7	125446600	125447077	19.864131637589235
chr7	125460149	125460621	14.238806944782452
chr7	125556869	125557298	20.151857969644187
chr7	125716629	125717277	23.487561882278065
chr7	126032858	126033236	12.915155130719382
chr7	126219320	126220317	32.83502117107242
chr7	126261452	126261738	22.208697125628277
chr7	126262148	126262453	24.857126017085843
chr7	126377600	126378002	31.558343986966715
chr7	126392510	126393087	35.63391350294936
chr7	126428296	126429328	27.56260364092598
chr7	126505355	126505741	38.60536565928879
chr7	126516003	126516479	35.24012108009403
chr7	126544419	126544722	12.883983130502228
chr7	126583129	126583880	26.502108982812548
chr7	126649340	126649931	28.243347200241992
chr7	126695386	126696200	18.202803166551146
chr7	126779444	126780431	24.71507362609214
chr7	126832162	126832436	32.446941744672124
chr7	126856505	126857449	30.63157048063763
chr7	126861976	126862308	22.99485493855304
chr7	126875474	126875901	27.459714054223806
chr7	126884790	126885168	20.286054131845948
chr7	126968601	126968883	24.16978501935377
chr7	126975639	126975946	26.138314268876364
chr7	127003669	127004260	34.54826507794272
chr7	127017065	127017316	45.39153947108295
chr7	127042205	127042721	15.866868975550629
chr7	127110925	127111614	17.723800407265717
chr7	127178266	127178563	16.736540113635336
chr7	127208934	127209535	31.879774810867183
chr7	127214921	127215323	33.05236818066877
chr7	127232744	127233201	35.08792822522721
chr7	127244107	127244437	32.71153307828036
chr7	127253736	127254087	32.82099385275121
chr7	127345712	127346377	18.031132683718116
chr7	127393817	127394149	28.68305654985359
chr7	127422109	127422443	17.782369727859955
chr7	127448772	127449135	19.90091026978716
chr7	127471130	127471643	26.82409719463445
chr7	127477565	127478449	34.610085215503815
chr7	127517276	127517529	25.40639452877723
chr7	127588136	127588570	26.826773349041215
chr7	127617288	127617632	31.761390342268832
chr7	127691362	127691928	33.01607450242599
chr7	127776422	127776903	23.697645397543162
chr7	127800274	127800562	22.26741208963924
chr7	127859145	127859829	20.257183480681036
chr7	127876220	127877192	27.437515654191067
chr7	127885883	127886489	23.147226149492926
chr7	127895399	127896835	39.62896525411553
chr7	127935672	127936038	24.839784176623233
chr7	127966754	127967139	22.62246198034906
chr7	128237547	128238393	24.38225022444488
chr7	128357186	128357488	11.848269708898684
chr7	128477604	128478034	23.712393862702125
chr7	128542429	128542996	24.082929580930678
chr7	128583006	128583382	26.364220918493068
chr7	128610606	128611406	14.901146187782288
chr7	129421063	129421328	35.994842964748166
chr7	129591637	129592528	13.17988929256178
chr7	129662102	129662400	18.035796952727658
chr7	129955167	129955825	20.480725175703913
chr7	130192604	130193356	42.27556306250552
chr7	130194129	130195010	45.975065355809676
chr7	130213181	130213434	22.802668100289207
chr7	130235892	130236777	35.189880624329305
chr7	130237160	130237556	38.14582915257926
chr7	130254703	130255668	29.200159830874114
chr7	130302929	130303408	21.403696834667738
chr7	130434637	130434959	24.250811760469993
chr7	130435356	130435713	28.94913458623806
chr7	130520395	130520677	23.322394661869563
chr7	130574278	130574547	31.009956338591735
chr7	130600457	130601059	13.254159789544799
chr7	130645863	130646144	32.73741824940855
chr7	130692728	130692981	12.885023919961197
chr7	130761830	130762415	15.788421720521063
chr7	130882192	130882766	16.347047628010607
chr7	130981833	130983063	34.39153923038545
chr7	131362467	131363299	21.248032511426853
chr7	131896283	131896710	32.971975706221066
chr7	132442025	132442522	21.864591941027573
chr7	132455778	132456061	26.80067645366116
chr7	132551541	132551834	14.081578954494853
chr7	132575916	132576259	14.137480099069133
chr7	132736051	132736457	18.595314554393
chr7	132776733	132777186	14.999413380822862
chr7	133040905	133041800	31.97543985350838
chr7	133042148	133042565	27.84182853607251
chr7	133050535	133051135	22.768941303094227
chr7	133071015	133071279	22.99403125589544
chr7	133123844	133124297	19.861501251624908
chr7	133141482	133142102	21.316459123549922
chr7	133186126	133186719	13.130790063944875
chr7	133210975	133211482	15.652167924997604
chr7	133228822	133229570	18.091396736588706
chr7	133311076	133311571	41.09900331641688
chr7	133637119	133637537	15.797476307627116
chr7	133780937	133781242	20.07982566708424
chr7	133782871	133783232	29.167329415720257
chr7	135736016	135736414	20.759752865412725
chr7	135740278	135741302	21.96130540384911
chr7	137410501	137411038	43.93940148096067
chr7	137426955	137427380	50.194496693330656
chr7	137585044	137585384	20.1089010070352
chr7	137698252	137698532	17.926386100905283
chr7	138845315	138846110	21.34048019865024
chr7	138861056	138861360	23.147608226851414
chr7	138909881	138910137	39.932644955813885
chr7	138913596	138913936	52.0231502757353
chr7	138919288	138919892	34.95485409995578
chr7	138949824	138950671	12.373982820206859
chr7	139089061	139089561	22.72735573387146
chr7	139108149	139109686	28.26242199639027
chr7	139188595	139188938	32.2085014515646
chr7	139253048	139253971	29.415361032454964
chr7	139281138	139281399	21.816066340011655
chr7	139363406	139364078	35.83450675294513
chr7	139378750	139379142	14.12898233958653
chr7	139388357	139388703	23.714669304776052
chr7	139401926	139402223	24.487114912733084
chr7	139684105	139684727	17.06600387303392
chr7	139698769	139700124	27.747867385399736
chr7	139722380	139722665	16.343043812534265
chr7	139943762	139944469	17.872288311387727
chr7	140036382	140036918	35.39464328538126
chr7	140077473	140077798	23.473857345581056
chr7	140078239	140078620	17.853385449707353
chr7	140137615	140137924	18.772790177354533
chr7	140180303	140180660	18.01397972213788
chr7	140835163	140835575	19.905472061009082
chr7	140856010	140857276	22.283507483077088
chr7	140881651	140882301	21.4241754590548
chr7	140919868	140920574	24.409626552808724
chr7	140974713	140975074	21.3614334914823
chr7	141002337	141002913	14.38662641412682
chr7	141025775	141026040	25.975665938179446
chr7	141026360	141026956	30.099875766958966
chr7	141046693	141047083	18.051390819060497
chr7	141048476	141048758	26.397023850298943
chr7	141069983	141070564	25.531836142022925
chr7	141100399	141101019	21.53647056087371
chr7	141113608	141113948	21.78205285913804
chr7	141122704	141123552	30.940867381275826
chr7	141172042	141172478	25.930097623702583
chr7	141215894	141216538	36.077376190920056
chr7	141328787	141329088	25.98488732271416
chr7	141340361	141341152	33.38437290589517
chr7	141351299	141351820	25.69780793437116
chr7	141363321	141363787	19.461714891916692
chr7	141467918	141468653	33.53264839146413
chr7	141474943	141475413	25.30066472723129
chr7	141481003	141481343	19.90676692794351
chr7	141539990	141540390	26.659222459793092
chr7	141569755	141570544	24.78613669609389
chr7	141577428	141578194	30.441820159593387
chr7	141666390	141666661	21.830443523026922
chr7	141769105	141769594	16.691049917100152
chr7	141911700	141912037	20.918559866772206
chr7	141923194	141923497	23.16816979272924
chr7	141923833	141924214	24.2614756356387
chr7	141935344	141935731	22.31156753323183
chr7	141972942	141973285	13.915505014425117
chr7	142075693	142075974	20.3724527834149
chr7	142184462	142184781	25.73180791801046
chr7	142185500	142185984	26.386457192996318
chr7	142283880	142284780	26.669497145546806
chr7	142351395	142351666	18.041812907285795
chr7	142375066	142375488	18.27363526764639
chr7	142434333	142434587	14.195556711962842
chr7	142487072	142487371	15.620247509168541
chr7	142660360	142660613	19.383935215916086
chr7	142706776	142707327	17.309574167871215
chr7	142968916	142969323	19.83044960340645
chr7	143068818	143069549	19.36699281345477
chr7	143154051	143154477	20.613970087167804
chr7	143548661	143549073	21.096301023242543
chr7	143549381	143549633	21.814772117705573
chr7	143829681	143830005	20.726630564089174
chr7	143848926	143849328	10.155598622056383
chr7	143888505	143888827	12.215715440904132
chr7	143919636	143919917	13.448670305815456
chr7	144249002	144249438	14.752412671342903
chr7	144462568	144462873	31.873979243294137
chr7	144489144	144489596	22.130124611137187
chr7	144566848	144567096	26.822517002782515
chr7	144578793	144579526	23.703806167409983
chr7	144582104	144582414	30.633356168193203
chr7	144697118	144697415	12.457157961848608
chr7	144747630	144748214	21.797621545726305
chr7	144765209	144766211	27.672358722981816
chr7	144779912	144780347	24.310033760947743
chr7	144833622	144834050	14.541465033994657
chr7	144851389	144851823	21.296245309065014
chr7	144853705	144854056	23.55158218155559
chr7	144868693	144869177	45.899954082552064
chr7	144907214	144907580	17.065438718743664
chr7	144914808	144915513	18.47342812423165
chr7	144941432	144941938	28.16896837030946
chr7	144942276	144942649	36.63413213469068
chr7	145056534	145056915	21.189257381469247
chr7	145065355	145065626	32.790521192374705
chr7	145324716	145325019	19.200364865092162
chr7	145325494	145325759	20.872295933849408
chr2	3283310	3283698	17.743844000334594
chr2	3332532	3332935	12.596738910556727
chr2	3748679	3749475	26.70950742882101
chr2	4345125	4345536	22.042916084438055
chr2	5007563	5007928	13.716983468565223
chr2	5014905	5015210	30.07470037116379
chr2	5032123	5032784	18.543358470957145
chr2	5106484	5107131	13.06119673734839
chr2	5316009	5316810	23.298030175817445
chr2	5768811	5770208	26.98555121698291
chr2	5844756	5845208	20.941757974371445
chr2	6071760	6072025	26.71383224343354
chr2	6074654	6075299	31.552570439124292
chr2	6085771	6086148	26.54670450225749
chr2	6098941	6099417	17.50900150146805
chr2	6104507	6104756	34.01877503605731
chr2	6122928	6123327	26.458369854996377
chr2	6130027	6130487	19.058144677203636
chr2	6140833	6141170	14.963371525886151
chr2	6162446	6163155	24.025970068233473
chr2	6168164	6168437	27.302119572957356
chr2	6170299	6170992	30.9921004913242
chr2	6202417	6202747	15.578758508508855
chr2	6212914	6213265	19.33410689633796
chr2	6469019	6469324	18.062149126021588
chr2	6810838	6811253	24.905794049458333
chr2	9739160	9739523	31.56413892740717
chr2	9806190	9806460	34.364896597685636
chr2	9820983	9821251	28.37175112339988
chr2	9844469	9844738	18.423584938049316
chr2	9856179	9856602	32.568832753679715
chr2	9861241	9862169	28.581196458175263
chr2	9889170	9889662	14.934439977979272
chr2	10080709	10080964	14.877974895402497
chr2	10136954	10137367	17.949889972769896
chr2	10147190	10147521	14.177209937680525
chr2	10174167	10174492	21.68445433983436
chr2	10186586	10187518	33.806707432341675
chr2	10187969	10188381	30.65892139916281
chr2	10195816	10196078	18.20149010374346
chr2	10311309	10311819	20.625146504944446
chr2	10318318	10318718	18.32441062927246
chr2	10413781	10414130	14.5367207417857
chr2	10739676	10740058	25.230422803868798
chr2	11375295	11377110	27.794853017349872
chr2	11492572	11493008	13.96665546434735
chr2	11501622	11502065	26.24834220188735
chr2	11528290	11528554	24.07945705905105
chr2	11663954	11664359	16.6909569469499
chr2	11777781	11778368	24.18467298439455
chr2	13271601	13271957	19.846692396013925
chr2	13523692	13524126	16.51366998962543
chr2	13575241	13575775	13.25092469083236
chr2	13912964	13913216	17.41320243714348
chr2	13959905	13960257	29.681760652498767
chr2	13976710	13977611	24.967576017390346
chr2	14073660	14074524	19.511374366504175
chr2	15630051	15630615	19.083476786917828
chr2	17891951	17892375	16.29215275791456
chr2	17934594	17934845	19.820623971551537
chr2	17942781	17943153	37.58250490824381
chr2	17953791	17954810	43.659771916442814
chr2	17973087	17973665	55.60762478653535
chr2	17977381	17977649	75.99728792105148
chr2	17978516	17978780	81.9910710363677
chr2	17985583	17985828	38.682878945798294
chr2	18017952	18018239	31.24616066005587
chr2	18064693	18065043	20.703513396126883
chr2	18087250	18087646	33.756092967409074
chr2	18320790	18321056	23.588346366595506
chr2	18392528	18392932	11.9452724586619
chr2	18726231	18726776	16.039221014670275
chr2	19278714	19279057	20.527991895425423
chr2	19385325	19385954	15.712785956590468
chr2	19414695	19415163	16.714767321562157
chr2	19553952	19554239	15.050184253200836
chr2	19602924	19603173	23.71251740513078
chr2	19657299	19658035	27.13849103126837
chr2	19913784	19914450	22.08592821706881
chr2	20463660	20463937	12.719112520183467
chr2	20493734	20494790	34.31283202406132
chr2	20500842	20501382	22.941257365544637
chr2	20516716	20517011	25.022301444360764
chr2	20526097	20526759	29.79673302353689
chr2	20547368	20547827	19.22406427844677
chr2	20668061	20668379	45.29116318660712
chr2	20969381	20969919	31.823639454894792
chr2	20991555	20992564	26.85685874213076
chr2	21205384	21205970	18.446429473141354
chr2	21231168	21231486	20.46930498746956
chr2	22587287	22587898	85.53533571870744
chr2	22590056	22590608	43.18213642723318
chr2	22739273	22739818	429.1333934748938
chr2	22795180	22795550	32.95026093560296
chr2	22795914	22796736	25.014401271105392
chr2	23008323	23008969	14.86552968482853
chr2	23040508	23040772	18.832596923365738
chr2	23067943	23068596	18.7591999011602
chr2	23155580	23155902	15.102167828482871
chr2	23156238	23156720	22.099697621531508
chr2	23164812	23165234	28.13585586457456
chr2	23320870	23321191	14.595824601122894
chr2	24378959	24379219	14.648801389107337
chr2	24384640	24385208	24.11497659414587
chr2	24385464	24385874	22.297847198858495
chr2	25094986	25095541	13.092467142225386
chr2	25148249	25148510	18.506206523412946
chr2	25241074	25241432	29.01892978519035
chr2	25286515	25287253	24.630671306031182
chr2	25292838	25293277	21.04646788534108
chr2	25363823	25364168	24.899028020665266
chr2	25371411	25371957	29.199992712600764
chr2	25421777	25422070	15.243627359435827
chr2	25456447	25457045	23.801688577020446
chr2	25460636	25460941	24.070148611850424
chr2	25546516	25546933	15.498100383676213
chr2	25557408	25557668	18.36183143028846
chr2	25612659	25613168	22.2631654908006
chr2	25621608	25621922	22.535007561847664
chr2	25694888	25695381	30.222223345696563
