chr	start	end	EXE_E65_Tead4_ds
chr12	70712429	70712909	29.618382902940116
chr12	70799595	70799862	13.308692217766122
chr12	70824926	70825334	22.857254177916285
chr12	71015354	71015795	18.441947286091153
chr12	71136376	71136865	17.037186985366915
chr12	72085582	72086328	27.83020929357002
chr12	72375057	72375464	21.29718862997519
chr12	72407472	72407741	19.621559330965063
chr12	72760700	72760967	17.112309020110285
chr12	73907544	73907903	17.984340707571725
chr12	75631039	75631317	23.764020580181974
chr12	76403775	76404188	28.100537450203884
chr12	76547786	76548259	30.231940235194394
chr12	76837380	76838002	31.298621024349494
chr12	77718419	77719037	17.825099897230327
chr12	78350868	78351171	10.699102823490357
chr12	78861147	78861415	20.403321828415145
chr12	80034494	80035359	18.922021253949644
chr12	80070420	80071157	17.81822224905565
chr12	80115758	80116092	27.51307588565849
chr12	80260083	80260877	15.7000384847223
chr12	80790086	80790374	21.1721368001567
chr12	80885046	80885606	18.133190393447876
chr12	81817023	81817434	13.745968526297242
chr12	83579052	83579533	21.787539567372406
chr12	83632289	83632704	19.455755973724
chr12	83987391	83988013	21.033308276026194
chr12	84194119	84194443	22.621154066957075
chr12	84362071	84362351	22.481458255222865
chr12	84409257	84409567	17.764229817544262
chr12	84450668	84451545	35.97084698519386
chr12	84617530	84617816	15.604959481245988
chr12	84772802	84773095	21.666591628012803
chr12	85411323	85411697	28.464097331551944
chr12	85454975	85455410	32.75229438694044
chr12	85539762	85540254	17.634841063158298
chr12	85784749	85785415	17.562775818077295
chr12	85824545	85824942	31.492530217398926
chr12	86328758	86329113	16.286714843964912
chr12	86395115	86395768	35.7991090660621
chr12	86473523	86474014	23.67497617018441
chr12	86795537	86796088	33.100097623364675
chr12	86948530	86948965	27.14484933875073
chr12	87147201	87147984	18.4971987735266
chr12	87266060	87266922	21.43423981124453
chr12	97061481	97061908	13.191582396103012
chr12	98259238	98259689	11.831260284669119
chr12	98318591	98319032	38.18754770101604
chr12	98627827	98628382	14.15292985933321
chr12	100725143	100725651	31.273731881239282
chr12	100817046	100818078	21.72888588443283
chr12	101029175	101029609	22.06567429617253
chr12	101718174	101718741	13.7016648607069
chr12	101957753	101958126	14.254751269363526
chr12	102439223	102439691	27.927613123869286
chr12	102730305	102731002	24.252021797760317
chr12	102757494	102757885	21.210777719307433
chr12	104788885	104789273	20.355373161355246
chr12	105735429	105735709	31.178022336959838
chr12	105784768	105785047	15.094009577159813
chr12	106010183	106010489	20.200996598387075
chr12	108179554	108180259	19.271345774332683
chr12	108275597	108276149	22.63433687756027
chr12	108334258	108334533	20.11287427035245
chr12	108373306	108374242	23.217714718264393
chr12	108554183	108554535	15.224388439546932
chr12	110446627	110446972	17.00816921842271
chr12	110485772	110486042	21.243055227067735
chr12	110702835	110703668	38.74241597197351
chr12	110991761	110992865	25.008178116618723
chr12	111704822	111705154	33.54385754573776
chr12	111814065	111814434	18.53187969900405
chr12	112106766	112107172	18.334023790406476
chr12	112588679	112589072	16.874253811727044
chr12	113000673	113001044	19.260532710751434
chr12	113140137	113140440	37.197524306797746
chr12	113155982	113156670	21.431018909742665
chr12	116047732	116048038	15.829605220969206
chr12	116280699	116281051	18.729440353133462
chr12	118301587	118301966	25.34532888709398
chr13	3373616	3374423	35.441780671163414
chr13	3383237	3383523	11.899971058318664
chr13	4608957	4609289	12.769750014845147
chr13	5844687	5845638	28.013340584988597
chr13	6442804	6443088	11.14153076561404
chr13	9011687	9012215	151.74309441086018
chr13	9233678	9234330	21.999648731910376
chr13	12395054	12395711	19.181436698367786
chr13	13590410	13590718	15.927780049187797
chr13	13954098	13954739	18.290295273576994
chr13	13968603	13968873	17.396224760126184
chr13	18646630	18647087	16.269629720525096
chr13	19137809	19138114	15.503124993746399
chr13	21160939	21161285	22.392653539690667
chr13	21179632	21180140	24.63814574902452
chr13	21974302	21974714	21.99619036970787
chr13	22006158	22006990	19.082405570607918
chr13	23412622	23412890	14.026311308590333
chr13	23555561	23556009	22.184054538607597
chr13	24565318	24566055	27.404195971857742
chr13	24761593	24762039	17.701220341327478
chr13	33248047	33248396	18.162969373358695
chr13	34484174	34485078	29.800523433010135
chr13	34993925	34994820	11.546342580678077
chr13	35906068	35906358	24.423128493078824
chr13	37452716	37453010	17.371386112809994
chr13	38079647	38080268	20.21232548466435
chr13	38145171	38145514	36.505593525077444
chr13	38312452	38312816	20.7982494700086
chr13	38528022	38528379	8.066872736986946
chr13	38658669	38659033	15.46321960595938
chr13	40451026	40451314	16.491106354528004
chr13	40868398	40869255	20.036397661322614
chr13	41358781	41359697	18.142255656063295
chr13	43215192	43215461	17.024090373383135
chr13	44085946	44086252	30.52775321910584
chr13	44182725	44183051	19.75335487705067
chr13	44705536	44705961	18.442571597379796
chr13	44730812	44731233	32.60292072250837
chr13	44939270	44940001	28.089828285081605
chr13	45402555	45402939	36.89458038409551
chr13	45965116	45965423	17.329531340335013
chr13	46744725	46745061	23.0216321008546
chr13	46930188	46930856	20.233543724357013
chr13	46975517	46975851	15.834408594462685
chr13	47168351	47169220	21.865216276588043
chr13	47277408	47277784	23.008421991733794
chr13	48546061	48546933	33.52658568500379
chr13	48565025	48565465	25.453439409082588
chr13	49156327	49156699	15.313988793280817
chr13	49215641	49216346	22.31011352741972
chr13	49341537	49341933	17.27627737594373
chr13	49420833	49421390	15.603308025339562
chr13	51017454	51017731	11.695786069876881
chr13	51062710	51063867	14.36326879371109
chr13	51644796	51645078	20.458142067523713
chr13	51651552	51651941	15.332480565441298
chr13	51845761	51846542	23.68411930025616
chr13	51975680	51976313	17.527023631814533
chr13	53393662	53393972	12.29517370039417
chr13	53584871	53585170	17.20722649488162
chr13	54487304	54488003	18.309571830329293
chr13	54687410	54688204	18.17091590151078
chr13	54693908	54694558	22.127056487156796
chr13	55099966	55100433	15.934731399732177
chr13	55182578	55183204	17.68781528686182
chr13	55189599	55190463	22.541819281048245
chr13	55444640	55445416	23.473039149009075
chr13	55511232	55511581	19.50067971565662
chr13	56381434	56381711	22.611332235783877
chr13	57789682	57790173	23.00190608613117
chr13	58464171	58464670	29.579709513631755
chr13	58534721	58535052	30.77989398460734
chr13	58615939	58616482	24.014178857399394
chr13	58837078	58837363	12.913564139918277
chr13	59455991	59456478	13.61074520675064
chr13	59769907	59770325	20.400400282663593
chr13	60427615	60428173	15.799080006110625
chr13	60734198	60734468	26.865621792828595
chr13	62114505	62114827	12.420189223674514
chr13	62363519	62364162	18.17630588359447
chr13	62390227	62390928	17.09296627697693
chr13	63430890	63431823	22.65815962600299
chr13	63815287	63815591	24.820319483154698
chr13	64153513	64154051	28.01657725975859
chr13	64432515	64432821	20.331267752678567
chr13	65278342	65279201	17.975755386219312
chr13	66932789	66933372	18.34456697172816
chr13	67041133	67041931	32.244463106743375
chr13	67484046	67484535	16.71320759494368
chr13	67491176	67491734	17.933065696429182
chr13	67525827	67526111	16.58299486066254
chr13	67542061	67542446	25.293686462996842
chr13	67637440	67637721	12.279733488143975
chr13	67652359	67652730	22.984816219607453
chr13	67779815	67780125	21.23653184213946
chr13	67813792	67814180	18.83576241719354
chr13	67844788	67845113	17.5480115039532
chr13	69611483	69611843	28.673436064190334
chr13	69954753	69955204	14.415722129085905
chr13	70187227	70187924	21.438775778158835
chr13	73290351	73290796	29.90859822476848
chr13	73346073	73346563	21.505117735570792
chr13	73457419	73457722	17.6379288431048
chr13	73748563	73749328	20.713907231848225
chr13	73937733	73938007	18.761907389564236
chr13	74009446	74009726	17.64794307436262
chr13	74316811	74317249	19.634158898706307
chr13	74966655	74966921	23.408335689315223
chr13	80885674	80885999	22.041499542823203
chr13	81657399	81657724	17.499564684354343
chr13	81711085	81711364	24.250428989369382
chr13	81783202	81783843	28.626164348560636
chr13	83543953	83544282	16.633115591611542
chr13	85126561	85127616	61.672178776456285
chr13	91776876	91777153	12.911555434822606
chr13	91807346	91807681	14.70982757112873
chr13	92354652	92355045	47.240436704407514
chr13	93144215	93144563	13.542283367836612
chr13	93984896	93985295	28.723663086281682
chr13	93990490	93990893	34.60843167648126
chr13	94976273	94976581	18.4893006566283
chr13	95535211	95535634	41.764495768445606
chr13	95849543	95849925	22.50421322078605
chr13	96388011	96388431	15.259922424952189
chr13	97033659	97034112	26.91851893376567
chr13	97198186	97198474	24.6255255540212
chr13	97205323	97205590	18.4050394836883
chr13	97240416	97241011	19.633811397712773
chr13	97249338	97249863	53.30603354317801
chr13	97295193	97295505	21.497187837576256
chr13	97939117	97939469	18.85761332782832
chr13	99092118	99092415	20.39278024936766
chr13	99152517	99152791	24.153070672585145
chr13	99157677	99158208	26.18885325846699
chr13	100744230	100744670	33.51270248673179
chr13	100786974	100787362	21.453191794071
chr13	100833059	100833627	17.303334961474782
chr13	101751691	101751996	13.666274130148965
chr13	101768320	101768621	16.9221060648313
chr13	103773956	103774564	19.995687677672034
chr13	103978194	103978670	22.051660315329286
chr13	104178302	104178639	19.043200623034014
chr13	107890226	107890579	16.087732185385384
chr13	110430681	110430960	13.514674484088857
chr13	111490161	111490469	26.337363726132875
chr13	111512554	111512844	20.277240950485755
chr13	111725177	111725847	17.398428038696746
chr13	112439458	112439997	16.6713234666106
chr13	113842176	113842461	36.17491255643075
chr13	115089978	115090714	22.556396247252174
chr13	119409044	119409553	26.337613407427295
chr13	119610080	119610377	38.2033520001755
chr13	119610748	119611110	41.77990272690578
chr13	119615640	119616654	41.496700681878266
chr14	4153343	4153621	7.936432672061509
chr14	6108413	6108804	18.47122416654816
chr14	7791575	7792041	28.560775351626678
chr14	7851645	7851997	42.50783079320734
chr14	7954239	7954717	28.6865896839477
chr14	7997328	7997654	23.34163988148508
chr14	8054546	8055054	27.075121342666506
chr14	8098174	8098517	15.648327240790987
chr14	8173008	8173656	22.580671578277776
chr14	8174542	8174952	18.439190029516453
chr14	12117087	12117360	12.370556157150547
chr14	13790019	13790415	16.505340641195122
chr14	13797756	13798092	37.16934779712132
chr14	16365611	16365921	14.454387541740171
chr14	18238665	18239439	23.676022843797078
chr14	19750668	19750938	23.115936763198288
chr14	19988309	19988934	28.335029992675782
chr14	20127785	20128126	17.493792226237634
chr14	20545948	20546460	17.839393040165305
chr14	20661207	20661583	24.289138367835513
chr14	20674183	20674628	19.190923465771622
chr14	21052272	21053232	36.48147943019867
chr14	21076063	21076370	19.533727086716443
chr14	21500307	21501168	31.511811736014938
chr14	21848506	21848871	21.534560833238576
chr14	24207015	24207294	18.46327051552393
chr14	25869567	25870026	18.493573901440325
chr14	26535092	26535390	27.129645750826636
chr14	27039073	27039364	15.207055455630588
chr14	27150167	27150461	25.807283823181983
chr14	28369991	28370716	19.89160554162387
chr14	30473385	30473676	19.67399721047313
chr14	31250779	31251094	17.162535631088982
chr14	31464180	31464761	22.683714003242848
chr14	32042119	32042738	18.603075934920057
chr14	32085304	32085655	27.238634315990655
chr14	32159376	32159821	18.68874821180708
chr14	32513541	32513842	18.835640140546122
chr14	33313900	33314206	12.716481339697744
chr14	34364277	34364559	21.2989348316869
chr14	34622700	34623226	30.351103427292276
chr14	34673540	34673977	19.95757345858646
chr14	34768736	34769019	13.401498634486654
chr14	34892029	34892428	11.31434819094818
chr14	37135721	37135990	20.95149416374008
chr14	40891543	40891907	34.39375397399232
chr14	40958902	40959272	29.409785043871082
chr14	43084789	43085125	16.536370277404785
chr14	45529659	45529930	15.260836939090293
chr14	46391455	46391782	24.71401773971884
chr14	47086988	47087494	13.19712620007662
chr14	47365112	47365659	19.582578355695038
chr14	49171984	49172396	13.595466276974355
chr14	49991343	49991645	8.149891622808596
chr14	50930642	50931546	23.333964484982786
chr14	50973544	50973887	20.294483924398616
chr14	51163548	51163816	13.63094851863918
chr14	52022672	52023058	26.252823478817323
chr14	52052978	52053316	34.66490750623173
chr14	52104294	52104674	23.04506839451037
chr14	54253656	54254054	20.336881182301585
chr14	54360854	54361164	16.515428727672948
chr14	54415447	54415774	24.98031760866124
chr14	54449155	54449481	17.957578132488976
chr14	54464394	54464760	20.14568125094221
chr14	54554343	54554639	23.399969610008032
chr14	54575697	54576107	32.53084263685273
chr14	54641526	54641837	17.413631580266923
chr14	54650989	54651506	17.21230950899696
chr14	54686278	54687084	19.286636367920906
chr14	54882984	54883371	25.509965832535304
chr14	54925933	54926506	22.77885588967155
chr14	55092226	55092631	19.760010596852243
chr14	55478924	55479216	19.049719758229713
chr14	55560061	55560779	51.518659506667625
chr14	55591189	55591520	21.73071756391727
chr14	55721940	55722257	20.79736897922841
chr14	55762358	55762641	16.83063402613987
chr14	55874198	55874501	16.007107454558017
chr14	55946360	55946727	26.005389845013944
chr14	56689666	56689962	19.104178969924515
chr14	57398637	57398956	10.126285983477267
chr14	57525667	57525973	24.294657853693742
chr14	57537104	57537372	24.41194755639603
chr14	57745922	57746436	18.68439159782944
chr14	57826098	57826490	20.82747290085773
chr14	59200791	59201361	16.235841006563422
chr14	60251219	60251974	20.506075084762067
chr14	60634185	60634531	25.697733653074057
chr14	60736496	60736857	12.920928955078125
chr14	62879760	62880129	20.60740683330753
chr14	63142493	63142899	17.29266454668468
chr14	64440742	64441139	20.0313385595903
chr14	64949843	64950245	33.084283544056454
chr14	65343382	65344096	26.101995713904458
chr14	65968364	65969073	20.339003402860612
chr14	66199456	66199801	18.744546887494515
chr14	66279224	66279645	19.532346267881415
chr14	66296652	66296949	20.237355887287794
chr14	67008571	67008871	17.954196612040203
chr14	67188624	67188890	17.212125659885263
chr14	67715388	67716472	26.50613195517846
chr14	68123403	68123897	16.586530440249422
chr14	70577711	70578168	18.090123483336466
chr14	70658809	70659185	27.274724600162912
chr14	70766849	70767133	22.46774917924908
chr14	73234361	73235066	26.58254786146448
chr14	73524949	73525292	18.954776763916016
chr14	74732089	74732582	20.350663664858434
chr14	76010556	76010838	12.623105576697816
chr14	76494743	76495227	15.724032386275363
chr14	76615745	76616612	23.33265854770612
chr14	76623299	76623705	32.81517461015673
chr14	76742401	76742758	20.791684252207354
chr14	79587400	79588007	17.002213754606796
chr14	81823670	81823954	22.652451259989135
chr14	87141421	87141815	20.988010142660382
chr14	101640424	101640709	19.57648283305921
chr14	105501149	105501636	22.17616010544481
chr14	105510044	105510351	23.849877472420857
chr14	105864514	105864833	22.74550561695637
chr14	114066378	114066902	25.37945724807623
chr14	118221243	118221917	29.46606302119858
chr14	118253219	118253576	34.230590104388924
chr14	118566563	118566839	13.11798734250276
chr14	118818647	118818970	17.17592740723223
chr14	118925055	118925356	11.648541612086502
chr14	118937308	118937643	18.380230339961265
chr14	120477872	120478260	34.118509282770844
chr14	120832046	120832333	16.925057358027335
chr14	121685584	121685980	17.358415348361238
chr14	121762041	121762353	19.99745445373731
chr14	122181583	122181920	15.366565809051785
chr14	122474335	122474686	26.482433215845006
chr2	3283773	3284055	26.64131079328821
chr2	4651774	4652041	10.880360456888148
chr2	5951085	5951446	34.441265560583396
chr2	6086050	6086532	27.418983451558347
chr2	9867347	9867745	30.654249699271503
chr2	9955835	9956596	16.93643418436138
chr2	10284844	10285130	16.786164890636098
chr2	10300969	10301824	30.229808328862777
chr2	10453598	10453980	18.354369677798285
chr2	11483099	11483389	13.522981489115748
chr2	14055784	14056071	15.799183825582578
chr2	18027307	18028027	23.857618763711717
chr2	18087191	18087740	23.8854900804808
chr2	18392512	18393082	13.272490746514839
chr2	19553828	19554261	22.80959840074147
chr2	19657561	19658036	22.908684262727437
chr2	20494073	20494449	27.54815866084809
chr2	20519604	20519871	27.489678657903205
chr2	20668705	20669490	43.422150788033846
chr2	20969377	20970007	20.999356693691677
chr2	20991118	20991607	13.767480711751677
chr2	21205173	21205928	21.343984648091904
chr2	22587287	22587915	120.74404880499384
chr2	22590052	22590606	60.85165814974678
chr2	22739270	22739802	173.31235820368715
chr2	23156089	23156425	21.80702979791732
chr2	24935145	24935647	20.90953920371979
chr2	25211076	25211416	17.282950628505034
chr2	25224959	25225254	25.28593008396989
chr2	25402634	25402933	17.137052682729866
chr2	25621605	25621876	13.735527119513367
chr2	25796556	25797395	21.851765684916664
chr2	26021319	26021686	16.871911685538226
chr2	26237381	26237740	17.838224870580817
chr2	26351732	26352008	15.70280813134235
chr2	26445359	26445917	29.714207160430142
chr2	26586524	26586956	23.722099867131973
chr2	26933207	26933602	18.084970417505577
chr2	27505259	27506068	25.03139355568715
chr2	27631313	27631687	17.271458870586866
chr2	27631973	27632441	28.06884971439329
chr2	27649859	27650333	17.120386423440927
chr2	27885932	27886238	17.33129563674428
chr2	28430496	28430920	22.771667662656533
chr2	28514342	28514710	31.887417850287065
chr2	28525301	28526005	24.830519248138774
chr2	28582750	28583247	21.001703199006663
chr2	29125082	29125413	23.486686115898756
chr2	29194487	29194849	14.203905176721225
chr2	29619220	29619520	11.278199672698975
chr2	29643636	29644011	26.757132893880208
chr2	29691300	29691949	25.62862972118454
chr2	29716459	29716742	19.78898919850272
chr2	29787461	29787990	23.52323599889283
chr2	29820211	29820734	26.481127893947505
chr2	29869063	29869436	16.302385920813514
chr2	29889202	29889555	14.527402134860203
chr2	30048328	30048664	19.04054556006477
chr2	30124530	30124887	22.778257925637295
chr2	30133340	30133633	21.068638629067067
chr2	30205456	30205828	15.96546627885552
chr2	30392416	30393053	21.452100089056714
chr2	30415423	30415965	20.02066936528111
chr2	30463764	30464076	23.289454295085026
chr2	30554074	30554414	20.902465848361743
chr2	30658084	30658395	19.110457049305417
chr2	30807637	30807985	31.35647350618209
chr2	31094430	31095060	15.86192134070018
chr2	31437778	31438140	22.767964452669766
chr2	31571926	31572567	36.88666478780428
chr2	31759617	31760180	16.489878918730767
chr2	32174341	32175294	20.68656828420985
chr2	32288257	32288580	17.123971995185403
chr2	32395713	32396135	32.016018867492676
chr2	32451594	32452009	27.128355761608447
chr2	32534953	32535418	20.4276798084218
chr2	32653523	32654532	37.86554939186845
chr2	32685831	32686338	48.95962347598706
chr2	32757329	32757664	15.048045983955042
chr2	32775451	32775728	34.924450815799865
chr2	32847117	32847430	17.050963657732588
chr2	33130705	33131678	39.387300538379634
chr2	33320316	33320857	20.313655798624712
chr2	33370816	33371408	15.676766764473271
chr2	33616169	33616483	14.901714185240921
chr2	34372897	34373559	23.548485271880274
chr2	34406727	34407005	15.887983901895208
chr2	34775844	34776242	26.739756497905482
chr2	34905036	34905403	29.455812656911906
chr2	34914730	34915161	17.694116355648173
chr2	35672711	35673342	25.68469232689182
chr2	35691420	35691832	19.1390694646002
chr2	36136590	36136863	18.992024156200145
chr2	37359004	37359310	29.80776697669933
chr2	37703495	37703872	17.256473510904083
chr2	37771918	37772192	37.89522091663667
chr2	38438712	38439313	16.409099018712606
chr2	38926504	38926938	21.930302852859146
chr2	38998137	38998417	16.87607180731637
chr2	40332502	40332833	17.775072535719396
chr2	49353029	49353315	14.830967756418081
chr2	52904488	52904884	18.669849239214503
chr2	52979318	52979770	14.569505088097227
chr2	53191518	53191995	19.944552781446923
chr2	59160716	59161272	17.929634272623407
chr2	59161643	59162157	20.49691107300933
chr2	59249225	59249533	11.285005461085927
chr2	59637160	59637782	18.74105256623394
chr2	59676421	59676699	17.31451308298454
chr2	60094217	60094538	14.014626770376045
chr2	60870744	60871549	23.875964668226537
chr2	61402003	61402319	39.29939640021022
chr2	66256348	66256995	17.277485966866685
chr2	69377752	69378043	14.359830787501384
chr2	69888826	69889257	23.10044725201246
chr2	71055699	71056046	24.517098022812725
chr2	72838623	72838902	10.686903415187713
chr2	73038099	73038366	19.917841636286248
chr2	74399129	74399399	10.262089088228013
chr2	75536200	75536654	19.95205304486111
chr2	75633171	75633944	29.502006329046647
chr2	75659137	75659501	27.825126731788718
chr2	75704735	75705067	24.471376533967902
chr2	76648091	76648533	18.11063100202051
chr2	80638535	80638976	15.206522805350167
chr2	84715097	84716022	29.304318723936337
chr2	84743847	84744295	25.956719202654703
chr2	85060294	85060782	17.953541505532186
chr2	90904387	90904974	17.88177267331281
chr2	91182952	91183312	20.216250790490044
chr2	91202471	91202778	16.731508177344107
chr2	91237185	91237529	23.590285983196523
chr2	92371488	92373223	38.80407902500471
chr2	92389506	92389807	21.149989625544247
chr2	92433713	92434036	19.280704040645446
chr2	93045296	93045604	15.270370827092753
chr2	93462080	93462913	19.525505672697545
chr2	98664928	98665215	650.2221449476501
chr2	98666565	98667314	309.599830209811
chr2	101886285	101886656	12.923312414688564
chr2	103073264	103073912	17.927577882637213
chr2	103361073	103361438	21.822014565663796
chr2	103436159	103436562	29.21957104495974
chr2	103485001	103485299	16.24398955722783
chr2	103565869	103566237	27.440002016399216
chr2	103632610	103632986	20.594847230201072
chr2	103810451	103810948	18.303926928422342
chr2	104098717	104099398	31.67123995933589
chr2	109280832	109281137	20.15370990878246
chr2	113848692	113849303	18.31779678675625
chr2	118896459	118896905	16.899066808512394
chr2	119167332	119167658	16.081382233672347
chr2	119189108	119189573	20.81348365865728
chr2	119208578	119208874	35.59968849774953
chr2	119547198	119547476	19.941102192556258
chr2	119872545	119872858	16.50795999959635
chr2	119896844	119897119	18.90732564752752
chr2	119972419	119972698	34.53871247076219
chr2	121413261	121414046	19.521939327458668
chr2	121956023	121956358	30.79445651894185
chr2	122150872	122151183	69.12815498769092
chr2	122152708	122153024	33.492627922492694
chr2	122180313	122180697	17.340802771349747
chr2	122234432	122234771	38.424945780661254
chr2	122370276	122370551	24.50016381697221
chr2	122467345	122467790	13.520898626091775
chr2	125247283	125247615	29.483206599591725
chr2	126932741	126933192	17.016464083263457
chr2	127269776	127270064	21.99905749162038
chr2	127831509	127831863	16.380134469371733
chr2	128127612	128127912	15.516701078414917
chr2	128211240	128212123	35.83810988368966
chr2	128240722	128241398	26.692402594188263
chr2	128265261	128265706	20.88838859086626
chr2	128428884	128429319	21.00682041562837
chr2	128698295	128698774	30.109505018262126
chr2	128817545	128818504	25.287537265495164
chr2	128943622	128943923	15.56972646238004
chr2	129129700	129129974	19.948888813492154
chr2	129224360	129224663	31.508670624333245
chr2	129296895	129297303	16.781019192115934
chr2	130424279	130424555	24.12248456305352
chr2	130876375	130876664	23.63274377605082
chr2	131145381	131145702	18.67198937852806
chr2	131160144	131160416	23.948814532336065
chr2	131210045	131210322	22.081069815460094
chr2	131262111	131262391	27.86202245439802
chr2	131847811	131848105	15.804836552159315
chr2	132262712	132263044	20.581376026911908
chr2	132593602	132593892	17.784642387258597
chr2	132880893	132881397	30.268780363930595
chr2	133031352	133031694	41.1739375131172
chr2	135560223	135560516	25.583857188045776
chr2	136781564	136782065	17.395545728192356
chr2	136891091	136891824	17.048088929825557
chr2	143914985	143915519	37.682395334993856
chr2	144165226	144165587	11.496890868506604
chr2	146073134	146073412	21.62802732591149
chr2	146082511	146083544	38.64024872055128
chr2	148752068	148752479	17.585145780929974
chr2	148878914	148879268	30.759821406865523
chr2	151489770	151490159	9.31544787105374
chr2	152226500	152226831	25.32186260108141
chr2	152363599	152364025	20.105957378244177
chr2	152398690	152399061	21.61332542491409
chr2	152726455	152727101	20.247003335332725
chr2	152804496	152804988	24.30282574746667
chr2	152820664	152821007	23.28284668713895
chr2	153345726	153346004	30.35696751093693
chr2	153436887	153437233	19.912341840005336
chr2	153611238	153612070	29.283711867836807
chr2	153639437	153640249	39.237904886894036
chr2	154242288	154242570	18.03617985705112
chr2	154436333	154436710	15.892863787137545
chr2	154790542	154791303	26.6833193700041
chr2	154893052	154893432	23.818119154478374
chr2	155019011	155020074	23.889290391557754
chr2	155074197	155074726	18.202200608352634
chr2	155099664	155100582	26.347227694941502
chr2	155381836	155382136	19.69926279067993
chr2	155518031	155518306	23.710452880859375
chr2	155592391	155593100	22.893032026896186
chr2	155956225	155956510	25.510536846361664
chr2	156008059	156008405	24.466666965815374
chr2	156111160	156111824	13.924747097923095
chr2	156447549	156447948	22.39470342526161
chr2	156842106	156842381	25.55690739024769
chr2	156862539	156862909	20.503506647573936
chr2	157247983	157248295	31.05370517571767
chr2	157376049	157376477	32.33687956088057
chr2	157412763	157413067	30.590564432897065
chr2	157418572	157418910	32.20347559663671
chr2	157426041	157426330	19.79560948408186
chr2	157434023	157434656	16.10166521810619
chr2	158028460	158028740	23.28704626219613
chr2	158361681	158362045	19.24182916997553
chr2	158767584	158767873	15.94031898538134
chr2	161177339	161177924	33.06836731902555
chr2	163051927	163052219	23.698939767602372
chr2	163472261	163472584	18.303017241297862
chr2	163994646	163995408	17.586089151112112
chr2	164047281	164047551	19.618817816840277
chr2	164107591	164107902	18.776486617575888
chr2	164231094	164231392	14.388632620741056
chr2	164232396	164232741	13.28905124940734
chr2	164433597	164434018	26.18602001525444
chr2	164443320	164443743	23.269468045967407
chr2	164460655	164461222	24.33547530771353
chr2	164518981	164519401	28.62389778863816
chr2	164857381	164857667	15.366525413273099
chr2	164878753	164879259	15.469560798449008
chr2	164911943	164912309	23.47080689310376
chr2	164938392	164938745	15.19610553017419
chr2	164968322	164968881	47.58454510820147
chr2	165035001	165035430	27.358200682348862
chr2	165808185	165808831	22.415103391228076
chr2	165830462	165831142	32.70677213668823
chr2	165831508	165832361	28.091718412088483
chr2	165874475	165874902	23.469168495517703
chr2	165968686	165969485	22.639782362497495
chr2	166598089	166598446	17.059461476088238
chr2	166713624	166713989	19.34144708293758
chr2	166906088	166906636	17.373913909396986
chr2	167062491	167063076	20.595319721841406
chr2	167071942	167072231	16.263414109041946
chr2	167078728	167079027	14.551045133916032
chr2	167492914	167493346	17.024168098414385
chr2	167570166	167570769	21.67689803900015
chr2	167589040	167589356	13.140753818463676
chr2	167661750	167662108	19.813414309943855
chr2	167828355	167828809	16.665998076552338
chr2	167940051	167940392	19.24439157279006
chr2	168066497	168066919	28.848727199138622
chr2	168252676	168253028	17.453786985440686
chr2	168439115	168439419	19.533245795651485
chr2	168955407	168955966	18.87129385270885
chr2	172345406	172345833	20.00727845131653
chr2	172370687	172371080	18.499993484438832
chr2	172484957	172485331	22.46382077874984
chr2	172522748	172523021	29.57559229952075
chr2	172577165	172577722	22.065733214469102
chr2	172629213	172629907	17.522381466472527
chr2	172643704	172644661	28.66649091555158
chr2	172940385	172940656	17.986281335133906
chr2	172999829	173000347	20.136100167013044
chr2	173646980	173647617	17.726590701511928
chr2	173659080	173659521	24.517876752650118
chr2	173730136	173731171	24.09259715333653
chr2	174076039	174076317	21.32611816392528
chr2	174116845	174117175	14.020273931098707
chr2	174346420	174346739	19.795425899350157
chr2	175157559	175158125	15.99838973102637
chr2	177072730	177073120	29.079848705193935
chr2	177314239	177314597	29.62192990393612
chr2	177317671	177317954	28.26731317877348
chr2	179542123	179542556	20.195236459340013
chr2	179976821	179977126	10.938511438838772
chr2	180024615	180024906	23.661409941735545
chr2	180220390	180220660	32.91174281084979
chr2	180227301	180227762	28.25155069926297
chr2	180256809	180257160	25.32869812837693
chr2	180472886	180473228	17.07452694853844
chr2	180702251	180702577	17.16913746909861
chr2	181186783	181187433	18.040278034210203
chr2	181219494	181219929	13.945063737891186
chr2	181580917	181582028	18.000549714700472
chr2	181917290	181918185	256.1588143449922
chr2	181928096	181928603	44.564433097839355
chr2	181929044	181929366	42.985200917498666
chr2	181931242	181931626	104.29337290177743
