chr	start	end	TSC_Tead4_1k_ds
chr6	47559223	47559943	17.58501930369271
chr6	47595123	47595405	25.765201068093592
chr6	47650940	47651486	27.360226170047298
chr6	47753514	47753956	6.535380268528451
chr6	49215398	49215783	18.25193636757987
chr6	49319262	49319690	19.01121193671895
chr6	50566286	50567080	14.835877575862318
chr6	50596488	50596932	20.190718225530677
chr6	51060176	51060690	19.387321861801443
chr6	51076786	51077598	38.997133607347614
chr6	51170673	51170959	30.031935184985606
chr6	51470072	51470488	32.842955213326675
chr6	51485542	51486198	25.714931514205002
chr6	52012258	52013034	32.94515973636784
chr6	52019419	52019782	25.71326956210386
chr6	52158442	52158857	26.95262409807688
chr6	52825279	52825567	12.922834684451422
chr6	54096458	54097000	35.04415132374781
chr6	54473181	54473918	25.376586294238894
chr6	54992515	54992816	14.412699769105625
chr6	56148201	56148627	32.01027049033295
chr6	56714904	56715192	22.569362110561794
chr6	56831734	56832111	17.509172917677173
chr6	56924006	56924326	25.02973406910896
chr6	57691730	57692059	17.556937710492445
chr6	58595856	58596478	16.50301926542325
chr6	58752635	58752994	28.10071998319918
chr6	59682792	59683378	34.24389007229854
chr6	65024416	65024728	26.01881359785031
chr6	65025010	65025350	21.750520636053647
chr6	65042239	65042855	23.42115881381097
chr6	67266382	67266817	13.329471963027428
chr6	67881165	67881961	14.00830972733809
chr6	70791615	70791986	11.835094688394962
chr6	70824638	70824942	21.568363804566232
chr6	71440613	71441152	22.35823913850236
chr6	71633053	71633464	40.33482223937691
chr6	71830966	71831751	18.399001121520996
chr6	72089605	72089951	14.529597119788903
chr6	72439678	72439980	24.766011253887456
chr6	72692764	72693148	19.181580876310665
chr6	72760280	72760794	16.634662527054665
chr6	72900607	72901023	12.926782299692814
chr6	72960912	72961249	21.360430176958484
chr6	73009918	73010247	19.341110742563174
chr6	73221773	73222247	22.705612478376946
chr6	73315450	73315753	13.57807693544394
chr6	79818028	79818378	31.095516707556587
chr6	82652572	82652957	30.24139072616379
chr6	82830999	82831828	24.12496473245655
chr6	83052789	83053519	20.701706784392055
chr6	83317223	83317582	12.670237035140353
chr6	83794933	83795225	15.116293126589632
chr6	83914405	83914859	16.726864155168574
chr6	84775932	84776258	13.442957219901992
chr6	85332718	85333406	18.61240593084069
chr6	85374774	85375242	25.03315253339262
chr6	85451470	85451967	26.57169338203292
chr6	85818594	85819127	16.781803802969755
chr6	86404085	86404522	17.704950415569805
chr6	86437926	86438663	18.753745478884984
chr6	86526265	86526550	34.58501912836443
chr6	86849029	86849403	18.963140120480787
chr6	87042437	87042721	23.26873668146805
chr6	87811619	87812173	24.90110995881394
chr6	88012828	88013226	28.60605821178187
chr6	88084318	88084670	14.532982398163188
chr6	88203683	88204352	18.82181357909746
chr6	88519030	88519345	15.845968730865962
chr6	88690966	88692013	23.69440618513193
chr6	88842014	88842432	55.27244353864752
chr6	88901523	88902162	20.772220104139922
chr6	89644044	89644722	19.48426125112888
chr6	90508176	90508631	24.07453241453066
chr6	90560847	90561898	17.58380629106661
chr6	90736190	90736574	15.387442444761595
chr6	90984338	90984709	26.811871351257487
chr6	90988851	90989252	54.291941193273836
chr6	90999619	90999991	17.580492599036106
chr6	91389242	91389671	13.925407087330496
chr6	91440687	91441208	13.867097570891573
chr6	91454510	91455056	23.942367637550436
chr6	91473061	91473429	13.215063564155413
chr6	91682168	91682516	25.44619746043764
chr6	91686843	91687125	22.303473401576916
chr6	92498823	92499479	15.618836016916648
chr6	92904286	92904611	21.88370272709773
chr6	93181471	93181828	33.76539741110067
chr6	93605037	93605504	20.007248821299388
chr6	93648243	93648988	17.66139029944503
chr6	93757565	93757924	32.75096719045825
chr6	94700486	94700801	11.120552176520938
chr6	97148611	97149208	12.704397009046033
chr6	97278098	97278719	19.49740839081302
chr6	99804011	99804374	12.324854929585102
chr6	100064137	100064819	18.76689780073082
chr6	100159060	100159910	26.991695914548988
chr6	100180743	100181559	18.15895241732691
chr6	100186592	100187157	25.57811839348447
chr6	100335652	100337171	35.08748483061398
chr6	100452378	100453306	15.495799836413614
chr6	100499239	100499576	18.775829380273112
chr6	101329701	101330542	27.016624049255878
chr6	101378091	101378392	13.79061024688011
chr6	108064994	108065285	23.131950640596475
chr6	108212578	108212961	22.83793901338901
chr6	108659697	108660450	16.48746956803726
chr6	108688159	108689189	22.038772020988095
chr6	108704253	108704979	38.05986792982117
chr6	108709665	108710108	40.071305001562386
chr6	108717643	108717930	14.873844292936425
chr6	112696292	112696975	18.97507100642862
chr6	113076121	113077251	25.24391051098309
chr6	113306501	113307147	24.168693182269116
chr6	113326888	113327230	31.955170096012584
chr6	113377471	113378137	29.60454040389877
chr6	113623667	113624137	14.467596029728018
chr6	113690130	113690583	44.69027359227734
chr6	113696675	113697145	19.606475566295867
chr6	114403889	114404717	21.712268706681073
chr6	114889200	114889516	28.815324572068228
chr6	114963925	114964366	49.312640776169275
chr6	114968753	114969563	21.45580233350212
chr6	115760839	115761552	23.54558676924311
chr6	115853219	115854005	20.752511137314425
chr6	116107512	116107898	14.659103996395448
chr6	116338048	116338566	12.66395758385824
chr6	116691828	116692159	23.673550867962334
chr6	117879273	117879898	21.20723190307617
chr6	118419532	118419833	19.815728688160842
chr6	119175264	119175579	26.392145178053113
chr6	119388403	119388686	11.879924993211725
chr6	119847943	119848521	20.334590453177587
chr6	120038307	120038666	16.113230375858404
chr6	120174086	120174405	18.41399970697385
chr6	120190601	120190939	22.131328024102388
chr6	120264450	120265130	27.28871514516718
chr6	120363801	120364378	55.94273023092974
chr6	121194246	121194783	24.803980807796314
chr6	122308796	122309216	14.21879722731454
chr6	122702266	122703138	20.516558118916432
chr6	122810944	122811740	29.709547066808344
chr6	122869795	122870302	19.758728441166923
chr6	123005019	123005563	19.588632352211896
chr6	124662588	124663310	13.695684621869031
chr6	124740630	124740912	17.35337448796482
chr6	124784026	124784394	19.778298587902732
chr6	124805484	124806112	50.75302756364179
chr6	124828558	124830040	36.72085686283395
chr6	124919899	124920225	55.39495634886385
chr6	125081623	125081956	12.825511411145643
chr6	125164988	125165474	19.954505374892747
chr6	125191368	125192170	22.07381007439478
chr6	125410715	125411049	19.838947427486946
chr6	127329871	127330660	16.01250540802234
chr6	128032483	128032964	25.076111841102648
chr6	128046971	128047955	28.917820360602402
chr6	128102303	128102680	36.39117847007529
chr6	128142674	128143326	23.978557434550094
chr6	128200853	128201426	15.920533509778727
chr6	128239115	128239440	18.886473817091723
chr6	128300483	128300853	43.23782625456114
chr6	128308403	128308797	18.166087128789293
chr6	128429546	128430003	32.07858156584024
chr6	128479468	128479887	17.820312154037
chr6	128760280	128760698	24.45396510950116
chr6	128799062	128799488	29.84463476798904
chr6	128839276	128839561	15.561403635928505
chr6	128845520	128845959	18.877514478557472
chr6	129524923	129525733	28.6973385716662
chr6	134034929	134035282	21.74220763792735
chr6	134402979	134403327	15.050678316204028
chr6	134829879	134830508	17.028479125048662
chr6	134887678	134888230	17.540047523768052
chr6	134897996	134898626	23.703840782528832
chr6	134928449	134928776	17.863775046228998
chr6	135066558	135067267	21.972164640978125
chr6	135249977	135250400	32.209926478969855
chr6	135252523	135252879	30.550743172677716
chr6	135262890	135263269	15.346194000546095
chr6	135319266	135320015	28.80842725043303
chr6	135344058	135344550	19.73681898039531
chr6	136407741	136408171	16.317390458528386
chr6	136470586	136470938	22.981421167200264
chr6	136518766	136519134	26.12142164033392
chr6	136690096	136690946	15.073763646518483
chr6	136804007	136804913	19.020937706987326
chr6	137506723	137507258	16.880287936914748
chr6	145211217	145211620	17.642926668115052
chr6	145340955	145341388	19.272712998247037
chr6	145373882	145374346	15.885741492797589
chr6	145713036	145714019	33.2887879504556
chr6	145723270	145723670	24.523478555679322
chr6	145746232	145746600	22.916979463204093
chr6	145977982	145978287	17.220861134763624
chr6	146577476	146577814	39.177206789953466
chr6	146793496	146794178	16.598221447460812
chr6	146979241	146979550	13.474444127005667
chr6	146992634	146993035	24.66169298557272
chr6	147475898	147476283	15.83382765039221
chr6	148354199	148354578	21.738364285089094
chr11	3101196	3102514	22.511480743859714
chr11	3124501	3124946	17.97526829215918
chr11	3131891	3132458	64.43585134771976
chr11	3133496	3134027	69.68794759114583
chr11	3138665	3139615	83.09263608832109
chr11	3141374	3141870	82.80467367172241
chr11	3142300	3142629	73.13741132046314
chr11	3150920	3151384	105.4756940151083
chr11	3152709	3154264	112.07046487691701
chr11	3159573	3159884	181.31692794358233
chr11	3193053	3194069	251.84787193058045
chr11	3199208	3199865	109.58013783633437
chr11	3289736	3290099	25.858158432090907
chr11	3332002	3332292	28.761641462917986
chr11	3409328	3409909	21.565795583281787
chr11	3452482	3452922	29.31103157563643
chr11	3583146	3583468	41.27743301628539
chr11	3649206	3649566	21.623337443669637
chr11	3894503	3894793	15.031932534842655
chr11	3913978	3914989	25.578612135614534
chr11	3963242	3964047	26.09217299704226
chr11	4096376	4096723	21.927153067904865
chr11	4261360	4261970	21.659739142558614
chr11	4278629	4278970	24.401435141689266
chr11	4298877	4299687	29.206437308699996
chr11	4308367	4308779	36.50405132886276
chr11	4637224	4637988	23.615089833424353
chr11	4849195	4849696	22.80895281123544
chr11	5065376	5065709	41.48392736875975
chr11	5098874	5099350	25.231214210766705
chr11	5239877	5240364	23.857794082140288
chr11	5702036	5702839	25.906946217880154
chr11	5707664	5708229	21.29212198510634
chr11	5753004	5753316	23.378824894244854
chr11	5762128	5762722	31.947970806147513
chr11	5788505	5788832	23.120277404785156
chr11	5808197	5808980	31.50597477568216
chr11	6200213	6200730	27.501163421793187
chr11	6281512	6281889	20.238088172689988
chr11	6291589	6292432	29.153747340255503
chr11	6388827	6389341	33.61518803830277
chr11	6444151	6444458	26.778367697998444
chr11	6546115	6547198	32.94931204981641
chr11	6773159	6773874	25.898468813862834
chr11	7129750	7130130	18.921181327418278
chr11	7795946	7796234	21.787688745392693
chr11	8530279	8530566	24.63826614805215
chr11	10729333	10730291	34.32000179629236
chr11	11039714	11040016	12.059051071571199
chr11	11461774	11462232	28.65059966707854
chr11	11808766	11809468	26.503943164803704
chr11	11822403	11823267	27.61356974531103
chr11	11840641	11840924	27.064375847051505
chr11	11913689	11914038	28.902896859242787
chr11	11914511	11914827	27.68347950223126
chr11	16240218	16241244	21.174249884213157
chr11	16526038	16526383	20.374198468526206
chr11	16591758	16592177	46.632082404270946
chr11	17953462	17953756	9.735865850837863
chr11	18684005	18684332	13.559465743715245
chr11	18924645	18924981	21.189201888583955
chr11	18957588	18958238	30.91101521712083
chr11	18976070	18976676	22.840765901131206
chr11	19811544	19811876	13.529524085033371
chr11	19830280	19830784	21.429224154305835
chr11	20134851	20135151	26.200463129679363
chr11	20332853	20333267	23.21649620037724
chr11	20477055	20477515	19.74685963858729
chr11	20542718	20543237	58.8805851063517
chr11	20631154	20632336	46.169037516347046
chr11	20741792	20742095	20.184870830070068
chr11	20794450	20794750	27.525899251302082
chr11	20997170	20997489	20.33322884969203
chr11	21034016	21034406	29.699944549951798
chr11	21370567	21371301	46.592315128128924
chr11	22460832	22462030	25.122011307284907
chr11	22482303	22482791	28.814268463947734
chr11	22830101	22830462	17.381866130142
chr11	22859500	22860144	22.19214139073532
chr11	22972143	22972977	17.613158014466723
chr11	22990651	22991027	24.31786690367029
chr11	23007867	23008365	29.511525334124585
chr11	23067524	23068127	20.403896061342152
chr11	23095358	23096324	42.212860510216
chr11	23255304	23255990	31.742375209797228
chr11	23497647	23498142	24.184131159926906
chr11	23665718	23666371	20.17222749438439
chr11	29692270	29692711	43.969432104201545
chr11	29693872	29694160	19.260110934575398
chr11	30198007	30198615	35.67792374836771
chr11	30750447	30751013	35.27920192543272
chr11	31434480	31435247	14.406300275546476
chr11	31870428	31870743	29.484531699286567
chr11	31949202	31949543	12.934922246289743
chr11	32205007	32205746	16.68308709083939
chr11	32222438	32222895	31.155547344449833
chr11	32345428	32346348	36.03029149718907
chr11	32553665	32554194	16.847031263412735
chr11	32567375	32567906	21.33607992973256
chr11	33288272	33288592	22.23878726363182
chr11	33497324	33497734	58.2136519176204
chr11	33527494	33528046	61.7618003928143
chr11	34112419	34112819	15.482010157108308
chr11	35066320	35066616	12.02629773359041
chr11	35769088	35769908	25.487878259798375
chr11	35834293	35834855	21.183043580038266
chr11	35838688	35839066	31.03796784335343
chr11	35920899	35921346	20.30230468604922
chr11	35985972	35986623	20.546062150126044
chr11	36001237	36001717	22.066764678557714
chr11	40210264	40210567	13.34545374073998
chr11	40733611	40733904	29.723749203079798
chr11	42576880	42577242	29.98336864703268
chr11	44362430	44362711	12.634566415671351
chr11	45423909	45424403	21.63517649646713
chr11	45926688	45927026	41.53941804558568
chr11	45955201	45955499	24.064146745924983
chr11	45964215	45964500	22.681433025159333
chr11	46246202	46246563	35.713712047672004
chr11	46427910	46428337	14.985915349294766
chr11	46461681	46462065	16.853046116729576
chr11	46474824	46475447	18.237655823341726
chr11	48751396	48751692	15.644127675004908
chr11	48817038	48817418	54.9752372189572
chr11	49203677	49203988	22.283682703588553
chr11	49243895	49244697	36.90991921555669
chr11	49658961	49659301	16.134989598218134
chr11	49986451	49986776	14.1705163867657
chr11	50213007	50213485	33.1032772582944
chr11	50224864	50225258	21.22313969510461
chr11	50251822	50252744	29.435087373613534
chr11	50325237	50326097	18.165637591827746
chr11	50377703	50377985	32.722218682579964
chr11	50915759	50916114	10.697234267919836
chr11	51219876	51220377	15.672089125581843
chr11	51476885	51477190	14.089160418901287
chr11	51650975	51651653	24.020982019317536
chr11	51688782	51689166	50.035911882917084
chr11	51800995	51801671	20.197052346178765
chr11	51809299	51809777	33.20012272551469
chr11	51855684	51856080	20.23402291114884
chr11	51916016	51916685	57.84286811497892
chr11	51951809	51952397	20.87790120540022
chr11	52000464	52001096	31.35696849113778
chr11	52098848	52099196	20.13811406047865
chr11	52224209	52224799	31.99341978137776
chr11	52346509	52346988	28.742951562359835
chr11	52483207	52483488	17.849388984598722
chr11	53430610	53431435	24.9088053038626
chr11	53500840	53501172	13.697470788496087
chr11	53737381	53737719	22.672870015251565
chr11	53770016	53770440	22.42084536687383
chr11	53803149	53803704	22.464248526633323
chr11	53891577	53891858	24.864844536017692
