chr	start	end	8Cell_Tead4
chr10	60191475	60192211	28.24885432616524
chr10	60204188	60204437	28.430413878107647
chr10	60213787	60214326	17.99058962310621
chr10	60220094	60221739	23.049647496556805
chr10	60237564	60237928	23.41276230916872
chr10	60242363	60242849	17.404113129823788
chr10	60246479	60247008	22.494127365501708
chr10	60255264	60256219	25.053903144317147
chr10	60257579	60257863	22.36020444816267
chr10	60273730	60274273	24.60713604668886
chr10	60276932	60277421	32.262949461829685
chr10	60332462	60333298	20.68890946390526
chr10	60346291	60347081	12.04429664853253
chr10	60419498	60419751	10.882858315946557
chr10	60478557	60479195	32.85194183367547
chr10	60479570	60481190	39.42749011381173
chr10	60494288	60494656	9.048052786485009
chr10	60651911	60652202	18.082679427366486
chr10	60681216	60681834	12.622511335946982
chr10	60686649	60686974	11.74030961550199
chr10	60708972	60709412	10.216644035686146
chr10	60719668	60720611	22.06287470298759
chr10	60726669	60727121	20.379584266021187
chr10	60753674	60755643	36.00560508561413
chr10	60779391	60779735	17.22991857972256
chr10	60790638	60790908	11.63319005259761
chr10	60939062	60939572	12.337445202995749
chr10	60939967	60940423	15.72771754390315
chr10	60949067	60949478	11.260585108522662
chr10	60956551	60956828	13.436148798422693
chr10	60973081	60974089	14.616051960559119
chr10	61064232	61064786	18.52746291797514
chr10	61080520	61080832	21.7063058247933
chr10	61081543	61082617	17.196911610260578
chr10	61107407	61107810	15.342557227936927
chr10	61108200	61108850	11.017955358211811
chr10	61140094	61140378	10.942351626678251
chr10	61145799	61146189	11.271485848304552
chr10	61155644	61156196	11.692501890486565
chr10	61175801	61176287	11.341154031792787
chr10	61193466	61194531	17.95129905172357
chr10	61216120	61216609	12.67777864772118
chr10	61217243	61217696	12.491624680575946
chr10	61230930	61231217	13.910987232620293
chr10	61245928	61246209	10.403653538524043
chr10	61313364	61314076	20.49003346582477
chr10	61325644	61326461	11.532838441750703
chr10	61334519	61335880	21.95869183102397
chr10	61343587	61344595	25.970338552717177
chr10	61351280	61351717	9.820027492684686
chr10	61383382	61384185	12.289077329457474
chr10	61450862	61451462	17.221912638346353
chr10	61464684	61465511	26.863553544197867
chr10	61535449	61537024	17.127205410911923
chr10	61555716	61556056	17.254828974779915
chr10	61558532	61559035	15.318545277976611
chr10	61602518	61602866	17.192625744589442
chr10	61605701	61606002	16.012130765819865
chr10	61618940	61619771	16.95953733969825
chr10	61694996	61695403	16.859073121073205
chr10	61979945	61980545	12.538805838425954
chr10	61996655	61997940	18.887611700866938
chr10	62031327	62032115	22.47759942233865
chr10	62096576	62097194	24.51085705355919
chr10	62176366	62177718	13.81632804200494
chr10	62221679	62222152	14.467216993739187
chr10	62238213	62239460	16.16138656137462
chr10	62323757	62324662	15.06021197303224
chr10	62332296	62332574	16.22713607335262
chr10	62337795	62338368	20.928547800939537
chr10	62339949	62340734	18.411837187845997
chr10	62385761	62386295	12.461195890376631
chr10	62386566	62386837	10.806320313597958
chr10	62398363	62398659	8.637598598325575
chr10	62412833	62413730	17.176207403408377
chr10	62440663	62441686	15.087176137422652
chr10	62449807	62450333	14.716392174419795
chr10	62502087	62502690	13.668317280796234
chr10	62569525	62569902	20.207457337518587
chr10	62578008	62578275	12.80508493037706
chr10	62578566	62578864	20.77124973911567
chr10	62605134	62606639	22.190589537256184
chr10	62650869	62651878	15.649300310609362
chr10	62658346	62658649	9.71542494210473
chr10	62680571	62680939	12.516482005948605
chr10	62691351	62691742	13.629915881339851
chr10	62758960	62759581	16.84333589879403
chr10	62759831	62760948	22.12594885258346
chr10	62844263	62844534	17.507395139039662
chr10	62854807	62855594	20.262584409992456
chr10	62884715	62886185	32.853991913957664
chr10	62898839	62899111	32.37875339564155
chr10	62920187	62920546	26.161053006695507
chr10	62923839	62924671	27.99582326870698
chr10	62933866	62934225	11.494056103953412
chr10	62946676	62947254	14.275153572584106
chr10	62994363	62994902	11.41787084887333
chr10	63024082	63024714	13.120705393296253
chr10	63054415	63054730	16.322892143612815
chr10	63066559	63067230	14.482621684692656
chr10	63086628	63086920	9.38672292395814
chr10	63149260	63150179	14.720737956423754
chr10	63166257	63166573	13.8484271085715
chr10	63191379	63191652	34.20565076974722
chr10	63191908	63192168	24.37206345338088
chr10	63206583	63207296	30.98119803130376
chr10	63213509	63214021	15.773195702582598
chr10	63236158	63237343	20.66221363212489
chr10	63238292	63238567	21.382539534135297
chr10	63258658	63259430	26.740542526689836
chr10	63270911	63271746	13.767627902801879
chr10	63282132	63283202	18.8015434848928
chr10	63308813	63309131	14.237524335489333
chr10	63339210	63339817	15.812273564409384
chr10	63361169	63361456	17.998049875585043
chr10	63363283	63363632	18.81252227335058
chr10	63375869	63376920	17.400134509909616
chr10	63382458	63382727	17.160745645544342
chr10	63410929	63411442	13.292923426302785
chr10	63429657	63430415	23.649728796412887
chr10	63453939	63454649	14.518709424515846
chr10	64545845	64546109	19.32851566329147
chr10	65033775	65034272	16.437974883756887
chr10	65702892	65703186	11.494569364859133
chr10	65763150	65763421	12.24701437299102
chr10	66411029	66411294	13.688484251274254
chr10	66571368	66572487	12.601680711297929
chr10	66683941	66684663	14.950420954881283
chr10	66719589	66720504	11.95811596724505
chr10	66798887	66799353	14.545103482422398
chr10	66814051	66814599	13.149158512588835
chr10	66864348	66864787	17.094858569273374
chr10	66913493	66913775	20.3528557466277
chr10	66956983	66957353	13.731598432643993
chr10	66968242	66969719	39.072690932752316
chr10	66974153	66975322	18.692650946722367
chr10	67001481	67001745	12.944185881903678
chr10	67025539	67025894	20.635290059909014
chr10	67026332	67026863	14.6501727669926
chr10	67034421	67034815	13.765622591609278
chr10	67070030	67070283	20.577571431638695
chr10	67083724	67084345	11.652570844272484
chr10	67107663	67108035	10.811386262216876
chr10	67126459	67126790	16.882417477149616
chr10	67186898	67187843	35.975559189710665
chr10	67549086	67549357	12.478474478000205
chr10	67979688	67979969	8.80108953625282
chr10	67991943	67992267	10.27504519915875
chr10	68100093	68101230	13.62962905880434
chr10	68127456	68127748	12.846533628359232
chr10	68136280	68136774	16.360512878248084
chr10	68156833	68157414	14.247154057744037
chr10	68179947	68180545	11.414791013883507
chr10	68231199	68232077	18.34009373649649
chr10	68232847	68233504	18.933011921573446
chr10	68278870	68279161	9.824811483166881
chr10	68383839	68385231	29.152288709906326
chr10	69036640	69036959	9.486712697905059
chr10	69161115	69161380	7.846359900708468
chr10	69305324	69306293	12.668416121672797
chr10	69327642	69328163	26.279550969715082
chr10	69352975	69353275	37.05610863367716
chr10	69364833	69365361	28.136660153215583
chr10	69374155	69374637	23.784903294812594
chr10	69385790	69386926	18.481633017600423
chr10	69399972	69400576	11.776608007633133
chr10	69411851	69412339	12.444406279286401
chr10	69424367	69424619	14.217516278463696
chr10	69662677	69662973	8.981188218335848
chr10	69670626	69671063	10.299711960676879
chr10	70301527	70301779	17.81168119491093
chr10	70302173	70302583	18.29160499107547
chr10	70351786	70352350	14.233780581054958
chr10	70364515	70365231	12.911889067242265
chr10	70599066	70599877	12.608862387119768
chr10	70842039	70842624	22.27447658767048
chr10	70932371	70932679	18.467824288776942
chr10	71019203	71020192	11.370166315227234
chr10	71075747	71076130	14.174254636540425
chr10	71119102	71119478	12.151007355527675
chr10	71206743	71207277	17.747453308730535
chr10	71237763	71238117	8.796163917261328
chr10	71308006	71308872	21.485900389404826
chr10	71326403	71327241	12.386687889872986
chr10	71345049	71345388	15.060629549279676
chr10	71346102	71346378	25.176295004029203
chr10	71369682	71370828	15.707747679106228
chr10	71381483	71381856	9.522084360148249
chr10	71387477	71387773	9.817273553964254
chr10	71399336	71400730	18.93355053295535
chr10	71420790	71422046	14.426086196853856
chr10	71499015	71500300	28.431441362729796
chr10	72654478	72655289	14.42864760223652
chr10	73077943	73078523	12.876682806837147
chr10	73098306	73098668	16.482449565803147
chr10	74720302	74720916	16.256839547561125
chr10	75205372	75205825	13.758889135145983
chr10	75229348	75229666	13.480595306780353
chr10	75505123	75505841	11.885154608564456
chr10	75517124	75518249	20.13893724356757
chr10	75528388	75529339	17.426009150082884
chr10	75543883	75544493	14.294168090038612
chr10	75562994	75563524	14.524300445700591
chr10	75597250	75598361	14.94947280291498
chr10	75649252	75649576	11.569019038000224
chr10	75750458	75751305	19.288842203484798
chr10	75758620	75759000	13.307785642774482
chr10	75764041	75764301	18.78051341863779
chr10	75773464	75773785	10.985390921619452
chr10	75794462	75795382	10.244114940581115
chr10	75859908	75860520	11.462035624809515
chr10	75921135	75921955	14.03256073812159
chr10	75932610	75933222	17.117805516797734
chr10	75935913	75936229	13.639234114296828
chr10	75941192	75941589	15.208661418117265
chr10	75945968	75946377	20.579832790533313
chr10	75951494	75951953	19.47054270825355
chr10	75961189	75962009	14.82084204394643
chr10	75980228	75980590	10.673010935440907
chr10	75987084	75987748	15.698974112430252
chr10	75991226	75991514	28.47287553548813
chr10	76018876	76019212	29.00956439971924
chr10	76019605	76020544	26.31901715129328
chr10	76025030	76025575	38.29199374487641
chr10	76030404	76031349	32.10887413226738
chr10	76043897	76044204	16.111438536876964
chr10	76044839	76045482	17.801297798868656
chr10	76050762	76051148	17.350321105107124
chr10	76062412	76062850	12.331186554203295
chr10	76078103	76078448	10.38495951804562
chr10	76237507	76238149	14.824377493694936
chr10	76346736	76347001	11.383608091102456
chr10	76390933	76391366	13.689747446954389
chr10	76439288	76439990	44.44608745819483
chr10	76442406	76442795	49.65959568563035
chr10	76444771	76445637	21.296035852498324
chr10	76513449	76513874	17.647341234543745
chr10	76514705	76515203	15.812708393158204
chr10	76530773	76531951	15.419674708199622
chr10	76577971	76578530	10.059230737907942
chr10	76704435	76704845	15.166053632410561
chr10	76926627	76927005	12.49777128582909
chr10	76961875	76962468	14.839249020684228
chr10	76974442	76974782	11.659424439598533
chr10	76999690	77000979	18.15000812835338
chr10	77033045	77033655	11.57833969397623
chr10	77063136	77064068	12.27651968841389
chr10	77238030	77238373	12.096119613758676
chr10	77252756	77253267	21.41450143466957
chr10	77258649	77259059	10.392287968426215
chr10	77259334	77259761	10.609732768574698
chr10	77491416	77491946	10.607507329616906
chr10	77503843	77504180	8.532351687683196
chr10	77513644	77513890	13.808611532536949
chr10	77515927	77516231	10.956619620323181
chr10	77566927	77567176	30.84937015211726
chr10	77567774	77568363	39.50270453616597
chr10	77569427	77570874	33.76082844526585
chr10	77581218	77582310	34.685305938615905
chr10	77605543	77606498	18.196123512627565
chr10	77649526	77649818	12.786564065985484
chr10	77746662	77747228	12.830815600843396
chr10	77796738	77797356	11.559198216327186
chr10	77815770	77817021	14.229463073370649
chr10	77817973	77818266	12.733276250012498
chr10	77902341	77903081	24.585390384132797
chr10	78009417	78010116	17.337886589279503
chr10	78019889	78020214	15.386032397930439
chr10	78033087	78033820	12.071298094433294
chr10	78048291	78049750	28.495142283057252
chr10	78055143	78055814	18.535457838487694
chr10	78056159	78056894	27.139567408918523
chr10	78089956	78090782	12.154844875197146
chr10	78110642	78111276	29.192286607218843
chr10	78111588	78111945	22.198937733968098
chr10	78112963	78113368	20.983995680161463
chr10	78132849	78133145	12.567959195858723
chr10	78189786	78190263	14.644401229402554
chr10	78233414	78233683	9.5990865150792
chr10	78372380	78372722	14.695570901123403
chr10	78407034	78407634	15.191597550710043
chr10	78412671	78413043	12.277096489424347
chr10	78432702	78433656	23.63029637626632
chr10	78464662	78465251	18.910528408044062
chr10	78465633	78466121	21.039018083791262
chr10	78474147	78475199	24.622023794587573
chr10	78476170	78476513	31.527638126740303
chr10	78574455	78574885	15.984910399414773
chr10	79106491	79106948	17.630706409395916
chr10	79295492	79296159	18.21120970038281
chr10	79559835	79560332	11.827975022720858
chr10	79581231	79581696	14.2944826187626
chr10	79661866	79662294	14.101821400294794
chr10	79663827	79664132	19.142245633484887
chr10	79668919	79669395	36.455877380210815
chr10	79679490	79680430	31.78255760923345
chr10	79681277	79681930	30.943030306245063
chr10	79703761	79704270	18.847798145121818
chr10	79707976	79708324	14.348016563503222
chr10	79734302	79734574	10.180804024724399
chr10	79746492	79747320	28.6305733187763
chr10	79747621	79749133	27.30422913965094
chr10	79766743	79767572	36.54862918439619
chr10	79779460	79780913	44.11693200848468
chr10	79795937	79796349	24.394731746136564
chr10	79834599	79835739	38.34922501497101
chr10	79840209	79841497	56.724309370384454
chr10	79844760	79845080	32.012110978364944
chr10	79854358	79855114	26.813203078729135
chr10	79865848	79866168	16.95423878133297
chr10	79880175	79880861	28.532033984237092
chr10	79908322	79908964	54.76589487200585
chr10	79917030	79917317	13.019180347695167
chr10	79920033	79920328	14.849594219660355
chr10	79960175	79960559	11.86843220765392
chr10	79974918	79975331	17.889201489834175
chr10	79984409	79984969	58.274082452910285
chr10	79986338	79987417	41.529479312278035
chr10	79997075	79997523	12.031979069113731
chr10	80002832	80003224	13.1108456971694
chr10	80014649	80014935	19.29376429110974
chr10	80023700	80024090	19.674392529023
chr10	80040004	80040392	29.615660711662056
chr10	80053171	80053879	23.2353740506253
chr10	80064965	80065539	18.784569562519884
chr10	80090921	80092072	30.982037893903453
chr10	80104443	80104892	26.22387945094459
chr10	80111405	80111850	26.003777428959193
chr10	80114402	80115449	24.464911469074238
chr10	80148938	80149450	22.64948659017682
chr10	80159732	80160337	18.909133849656286
chr10	80167350	80168073	20.537788264484327
chr10	80172904	80173180	21.092172881831292
chr10	80173527	80173986	16.351208774092928
chr10	80186574	80187090	11.29171530590501
chr10	80200919	80201584	17.74087262189478
chr10	80213603	80213952	27.788148060227535
chr10	80221349	80221909	26.620669739586965
chr10	80222269	80223029	41.697240658810266
chr10	80247846	80249350	20.316045653312763
chr10	80260710	80262135	34.43866993418911
chr10	80275787	80276141	12.90456773466983
chr10	80290991	80292271	25.595120100677015
chr10	80308386	80309043	19.78012062026304
chr10	80310422	80310917	17.951761331461896
chr10	80320647	80321025	14.81318303264638
chr10	80329496	80330116	30.508532628705424
chr10	80340355	80340618	17.419037699246136
chr10	80344285	80344651	24.720548562013388
chr10	80346407	80346978	22.327825499499532
chr10	80353310	80354319	29.343689841014307
chr10	80368663	80369010	23.92637994310011
chr10	80369818	80370428	22.90381139223693
chr10	80376454	80377166	20.094833347904547
