chr	start	end	8Cell_Tfap2c
chr11	100414250	100414893	26.769634957261626
chr11	100417102	100417705	23.05849134467332
chr11	100426172	100426861	29.723241400476464
chr11	100436858	100437190	19.02090531946665
chr11	100489325	100489625	16.699766556421917
chr11	100527019	100528538	26.213887243369616
chr11	100545231	100545902	23.86287735613554
chr11	100555843	100556210	24.118331966348176
chr11	100564076	100564387	12.034109480511336
chr11	100573986	100574845	21.36460366765334
chr11	100598918	100599391	13.255346741787223
chr11	100619694	100620172	18.717508691125335
chr11	100639866	100640671	18.111002104030632
chr11	100646085	100646417	20.031398873731316
chr11	100648176	100648506	15.953967160889597
chr11	100669763	100670282	9.312932695267518
chr11	100681777	100682031	16.845940916557012
chr11	100712094	100712403	17.351003403030937
chr11	100725165	100725451	17.368483650100814
chr11	100761691	100762573	20.852329879120635
chr11	100770744	100771434	28.798600491233493
chr11	100799657	100800212	19.698473438915904
chr11	100805947	100806458	14.556888290114133
chr11	100860575	100860910	17.934871616648206
chr11	100893325	100893937	14.75398613814435
chr11	100906313	100907173	15.26735448449157
chr11	100916447	100916846	13.534523995000319
chr11	100939061	100939518	20.538712451442326
chr11	100939807	100940127	16.009372952580453
chr11	100957192	100957670	17.51521273537161
chr11	100962101	100962859	26.912213036127014
chr11	100970059	100970327	15.414539924308436
chr11	100986585	100986956	14.640489894424809
chr11	101052773	101053029	11.123925745487213
chr11	101058481	101058816	19.139059880954115
chr11	101064296	101064991	20.879763966841665
chr11	101069826	101070257	19.30832855220184
chr11	101076638	101076885	21.248528654276118
chr11	101082757	101083203	20.27631949736933
chr11	101095213	101096058	15.894772758145304
chr11	101105788	101106851	19.49552761510309
chr11	101119635	101120311	16.392835676317386
chr11	101128290	101128604	14.12850317377953
chr11	101155691	101156469	20.07827835646877
chr11	101164706	101165253	11.425955637281511
chr11	101173776	101174237	22.201325238656068
chr11	101226584	101226850	15.063222476414271
chr11	101259799	101260100	22.117964069708638
chr11	101260425	101261037	18.249790881973468
chr11	101268051	101268297	17.245105921737547
chr11	101278658	101279195	13.677672408812539
chr11	101301941	101302576	15.31796587095486
chr11	101315513	101316630	17.08371271869383
chr11	101327558	101327922	21.043599760139383
chr11	101329118	101329811	17.742966882422202
chr11	101334192	101334930	26.259056960987206
chr11	101348795	101349904	18.023301106513998
chr11	101369177	101369460	13.938161556796556
chr11	101424179	101424948	15.72204090559901
chr11	101436551	101437177	17.59842058644889
chr11	101448157	101448933	15.824989699825798
chr11	101464568	101465023	23.56440651023781
chr11	101465665	101466137	19.257449192515875
chr11	101467745	101468065	32.349966794252396
chr11	101506950	101507245	14.617235668634963
chr11	101532937	101534304	21.47130879853534
chr11	101539278	101540326	17.524100631702947
chr11	101551445	101551824	14.065596681157015
chr11	101552112	101552613	28.66923956575984
chr11	101582824	101583082	12.057437674943792
chr11	101589677	101590686	19.155289717070293
chr11	101591251	101592196	21.622260659838478
chr11	101610675	101611001	12.42708289842664
chr11	101617003	101617380	15.529988124452789
chr11	101626923	101627215	18.966949227738056
chr11	101653413	101653758	18.891503524780273
chr11	101657250	101657670	19.942857174646285
chr11	101665580	101665971	18.144520349819643
chr11	101688051	101688370	15.412640365313587
chr11	101704983	101705425	14.559880796061382
chr11	101719697	101720500	13.83223832440406
chr11	101732365	101732761	14.70098917893689
chr11	101743538	101743857	11.663299763837951
chr11	101772714	101772960	17.601606570608247
chr11	101784597	101785672	15.712397675625114
chr11	101825770	101826074	12.68684760206624
chr11	101928123	101928797	29.39808254921118
chr11	101963668	101964268	16.14247661113739
chr11	101984370	101984704	11.148437595652963
chr11	101985864	101986161	15.622001448865692
chr11	102034102	102034519	17.851754337191867
chr11	102054098	102054412	13.490300612844479
chr11	102070866	102071131	12.014950543529583
chr11	102089206	102089573	16.247017208172124
chr11	102134281	102134713	15.863566153579288
chr11	102139998	102140923	20.238005833496917
chr11	102145527	102146315	18.44205455247521
chr11	102173758	102174235	12.88992426730302
chr11	102181711	102181993	14.585723572588982
chr11	102188295	102188999	22.914453167806972
chr11	102189834	102190083	22.083509866492335
chr11	102224182	102224892	17.112092144388548
chr11	102230315	102231068	17.76292079885009
chr11	102238017	102238345	20.46568071551439
chr11	102247600	102247963	21.698864910556594
chr11	102248901	102249861	33.4135009765625
chr11	102267246	102268329	22.995118438812284
chr11	102276493	102276868	19.63518092091878
chr11	102284269	102284716	19.023765762380304
chr11	102297282	102297859	29.846561897978624
chr11	102299681	102300249	26.278895045669987
chr11	102316597	102317161	22.161129760404005
chr11	102318343	102318722	24.098103540868433
chr11	102338375	102338667	18.564364746825337
chr11	102343053	102343297	19.988020967264646
chr11	102375067	102376588	17.91861847472856
chr11	102393594	102394918	24.092876143325853
chr11	102406669	102408435	25.048033679831374
chr11	102429275	102430127	34.76126602110169
chr11	102445768	102446108	22.695858422447653
chr11	102466797	102467654	29.81947930357142
chr11	102513420	102513750	14.927146926070705
chr11	102549258	102549623	12.664576522618123
chr11	102555732	102556133	16.237475740047465
chr11	102560083	102560419	24.193321954636346
chr11	102561475	102561806	19.372606288990585
chr11	102567532	102568387	14.514254266616197
chr11	102596609	102596913	13.808848487703424
chr11	102604054	102604443	13.827767640582087
chr11	102623000	102623727	12.917521550206075
chr11	102665067	102665575	16.875331178424865
chr11	102670879	102671163	16.561780647492746
chr11	102697854	102698178	15.643576077473016
chr11	102701642	102702096	10.630661269116507
chr11	102707725	102708097	18.547593447469897
chr11	102750050	102750417	9.135256545095418
chr11	102773772	102775029	13.1224227126098
chr11	102880984	102881420	17.53769892946296
chr11	102900773	102901184	17.65561892284384
chr11	102924903	102925482	21.80744826196595
chr11	102926676	102927109	19.034704494696566
chr11	102946941	102947204	14.213440833436218
chr11	102956004	102956669	16.77565668077397
chr11	103000267	103000561	19.435766946701776
chr11	103008649	103009336	15.513278850127863
chr11	103028092	103028804	20.4152888233742
chr11	103034629	103035284	12.674977031736884
chr11	103043949	103045094	11.31726628078644
chr11	103051490	103052425	11.580512526201055
chr11	103067980	103068732	14.556944873738797
chr11	103077558	103077861	24.079278870384293
chr11	103079230	103079694	23.72741739092202
chr11	103093557	103094348	19.409079984527473
chr11	103103083	103103409	21.723364713001835
chr11	103114984	103115902	19.476443652234046
chr11	103150777	103151033	22.62542948871851
chr11	103151289	103151535	20.817631446249116
chr11	103158517	103159143	19.231233951763603
chr11	103172956	103173256	15.322733691533406
chr11	103199367	103199714	16.32414632022209
chr11	103224016	103224503	14.69880182003828
chr11	103230363	103230767	15.953393912551427
chr11	103266973	103268053	21.16477988296085
chr11	103333865	103334365	20.827114057540893
chr11	103334775	103335112	17.914796563213585
chr11	103355978	103356326	15.59310489413382
chr11	103396371	103396932	23.052610220543627
chr11	103398905	103399693	21.075137413092676
chr11	103404042	103404706	25.437424273376006
chr11	103406289	103407049	24.268410652562192
chr11	103412820	103413370	27.28276715712114
chr11	103460847	103461589	15.405952643512716
chr11	103515218	103515472	8.710937698995034
chr11	103563636	103565147	13.024576302692426
chr11	103649093	103650036	21.353514774480274
chr11	103661472	103662120	10.772658744711935
chr11	103675802	103676179	11.46361911707911
chr11	103697305	103698151	22.015796063921414
chr11	103749601	103750233	12.846916483927377
chr11	103758010	103759247	18.52349277494796
chr11	103772737	103773019	21.12828191797784
chr11	103773632	103774427	21.004107704402514
chr11	103810502	103811241	17.52728265419058
chr11	103832591	103833015	10.83979045557526
chr11	103840690	103841150	10.716726386028787
chr11	103849578	103849843	15.636907325600678
chr11	103858588	103858941	11.335968506572604
chr11	103878454	103878985	12.383775218956439
chr11	103892380	103892774	12.196501676201216
chr11	103953628	103954008	18.20720141812375
chr11	103966714	103967119	20.701750458611382
chr11	104007979	104009422	17.244495039767866
chr11	104009727	104010066	21.115979985149913
chr11	104060569	104061203	14.462741198975957
chr11	104090019	104091012	14.124427768038839
chr11	104099303	104099562	16.04958424881158
chr11	104123378	104123737	12.217187505578597
chr11	104146903	104147182	9.409719844872805
chr11	104222932	104223561	13.513943344686293
chr11	104230715	104231739	15.694286232814193
chr11	104233927	104234204	15.561685176532622
chr11	104242644	104243169	11.928925360725039
chr11	104258393	104259230	18.850667089829166
chr11	104274911	104275656	14.309537909334939
chr11	104288825	104289237	30.25194437526962
chr11	104310303	104310667	19.139765354303215
chr11	104311943	104312490	18.147961076042552
chr11	104319180	104319586	24.64176281802173
chr11	104326070	104326420	16.894341387067524
chr11	104327181	104327512	19.89686968247336
chr11	104347786	104348230	9.545476563341984
chr11	104385710	104386244	11.899100459023808
chr11	104404542	104404999	12.934691623733654
chr11	104420684	104421011	13.268961538962268
chr11	104442497	104442966	19.78804812604176
chr11	104459372	104459731	16.92819604900222
chr11	104507533	104508201	14.527715625163324
chr11	104553820	104554385	14.699286730943529
chr11	104572861	104573386	14.482900256202335
chr11	104607604	104608485	16.681228686407394
chr11	104629925	104630332	10.590205335499906
chr11	104646343	104646660	15.748847302578225
chr11	104647605	104648002	10.767666431157956
chr11	104648469	104648944	9.983121727893227
chr11	104685565	104686187	10.34700837855937
chr11	105126516	105127053	13.152992253862946
chr11	105152494	105153583	18.078439171320806
chr11	105164724	105165432	13.498746539913329
chr11	105172925	105173711	15.291318090210737
chr11	105248596	105249121	13.541766109466552
chr11	105333196	105333445	16.90995339696187
chr11	105347321	105347931	11.94968463710097
chr11	105469245	105469713	10.544696135398668
chr11	105472272	105472764	11.638337071348982
chr11	105589282	105589618	14.579517983254933
chr11	105899559	105899950	15.348055617583682
chr11	105911242	105911736	11.903185747895646
chr11	105959554	105960238	13.700140466466982
chr11	105977628	105977979	11.0752209258555
chr11	106004503	106004792	11.203109229724712
chr11	106020216	106020714	16.826022408573504
chr11	106026446	106027365	11.047556507185313
chr11	106034647	106035252	12.934186345880681
chr11	106036914	106037361	19.852779286019754
chr11	106065731	106066419	11.326631262551906
chr11	106083898	106084361	26.478779580629155
chr11	106084638	106084931	13.200086694528625
chr11	106187122	106187849	12.574644420629026
chr11	106204458	106204836	12.471863428751627
chr11	106209551	106209873	12.480634511627766
chr11	106216122	106217511	16.40885812657784
chr11	106256152	106256541	14.718989205544283
chr11	106272328	106272829	21.214577827149046
chr11	106273253	106273640	22.369523767969095
chr11	106276495	106276847	17.16729319366542
chr11	106280397	106280732	15.704711498431305
chr11	106289375	106289703	10.26810872554779
chr11	106290605	106291048	10.930858115848515
chr11	106291916	106292166	9.886257028579712
chr11	106359653	106359970	14.509247358665105
chr11	106417584	106417960	17.923502825676128
chr11	106418213	106419026	12.330048381622428
chr11	106456207	106456768	15.140006735150614
chr11	106487489	106488215	18.44974140030622
chr11	106511358	106511613	25.77714595420688
chr11	106560613	106561134	18.495640910289566
chr11	106580131	106580422	26.94326698984887
chr11	106580693	106581852	21.577727551497293
chr11	106589485	106589811	15.524705331018366
chr11	106598387	106598662	18.862518137151543
chr11	106603185	106603638	27.96041589277996
chr11	106605904	106606564	27.73568638454784
chr11	106607109	106607592	23.00883876808435
chr11	106612438	106613587	28.886780347068793
chr11	106641563	106642408	24.232343398325543
chr11	106648556	106648906	15.708705180031913
chr11	106692886	106693305	17.91436179668636
chr11	106700912	106702124	17.088948039725274
chr11	106709732	106710428	21.811129145238592
chr11	106713508	106714008	21.728715099334718
chr11	106715058	106715347	21.41840057967031
chr11	106723660	106724157	15.60144046038929
chr11	106753761	106754769	20.193501227431828
chr11	106757784	106758093	19.113034100208466
chr11	106759880	106760153	18.065698382618663
chr11	106778934	106780047	25.294355847443533
chr11	106788606	106789454	19.900385441645135
chr11	106919774	106921286	23.500393498224845
chr11	106939744	106940258	12.789721287642008
chr11	106952354	106952766	9.929087293958201
chr11	106978782	106979076	12.64492165312475
chr11	106986226	106986486	18.169512172845693
chr11	106998956	106999432	12.77745216033038
chr11	107013414	107013739	14.884667317317083
chr11	107022541	107022954	23.45062735236586
chr11	107028196	107029831	23.861577328980747
chr11	107036857	107038319	18.815523640727868
chr11	107053818	107054062	9.976414975572805
chr11	107110123	107110444	21.694363163267713
chr11	107132241	107133631	20.20160018625877
chr11	107135563	107135915	20.302198973569002
chr11	107138502	107138770	18.89984521581166
chr11	107147704	107148314	23.09855758479384
chr11	107149960	107150203	24.365667986771697
chr11	107162049	107162394	11.437659595323646
chr11	107189466	107189911	20.37053616555889
chr11	107194512	107194805	18.736643345282754
chr11	107200450	107200699	28.953602641461842
chr11	107202494	107203169	24.61101028724953
chr11	107214984	107215296	13.368640679579515
chr11	107220231	107220480	11.0335014182401
chr11	107230865	107231422	14.483628997254842
chr11	107241860	107242130	13.724692644896331
chr11	107251468	107252019	12.652861801985171
chr11	107343749	107344056	10.363913518986406
chr11	107379014	107379264	10.829647045135498
chr11	107429460	107430010	18.387540990656074
chr11	107462209	107463058	17.05458035710563
chr11	107470015	107471078	30.26329739410027
chr11	107490227	107490480	12.084795333651215
chr11	107510470	107511499	22.198531540072693
chr11	107546487	107546783	17.240615857614053
chr11	107547039	107547319	12.320231904302325
chr11	107555269	107555535	14.472620178882341
chr11	107570902	107571298	16.896718061331548
chr11	107611039	107612006	14.821038552622515
chr11	107663618	107663892	13.640082686486906
chr11	107705417	107705882	16.683102935873052
chr11	107706129	107706588	15.514983948019855
chr11	107778522	107779061	13.59922137286977
chr11	107782678	107782976	12.433865383967458
chr11	107794872	107795518	11.629775087161699
chr11	108112697	108113051	8.432357264103862
chr11	108139278	108139847	9.858745240578543
chr11	108145901	108146162	10.085831298681969
chr11	108343250	108344170	9.406535081241442
chr11	108888887	108889311	10.29233563058781
chr11	108909521	108909847	12.895274349516885
chr11	108920127	108921165	14.131903019484298
chr11	109011645	109012192	387.33258061184523
