chr	start	end	EPI_E65_Nanog
chr16	17618438	17618709	16.326529309318513
chr16	17619159	17619579	12.729404163360595
chr16	17804343	17805074	30.921900030363112
chr16	17815416	17815768	16.835056768222287
chr16	17831672	17831907	10.085412833031187
chr16	17891420	17892007	17.481160769876873
chr16	17911114	17911396	27.182487163137882
chr16	17920531	17921100	26.466419240083344
chr16	17921681	17922155	29.901424943143304
chr16	17927873	17929165	19.88604172021612
chr16	18018936	18019188	15.064360883500841
chr16	18036487	18037353	19.57393557259998
chr16	18088936	18089419	14.89101605583175
chr16	18235180	18235414	12.800421400966806
chr16	18248533	18249128	19.74910716529654
chr16	18289197	18289479	17.623571108419
chr16	18348027	18348960	18.22537508348177
chr16	18395107	18395867	23.95932291683398
chr16	18425637	18426059	20.50592285761901
chr16	18498476	18499138	16.438218207517778
chr16	18577439	18577954	19.50125651683622
chr16	18608104	18608478	16.957211489345937
chr16	18617521	18617812	28.53737370336998
chr16	18621539	18622377	25.465123968647887
chr16	18687183	18687527	12.468313775783361
chr16	18715342	18715575	14.069714255598994
chr16	18811584	18812326	25.560518948537
chr16	18836596	18836926	10.314375783457901
chr16	18876421	18876987	18.04777506804719
chr16	19760287	19760691	9.74300471508857
chr16	19996823	19997099	18.47519892540531
chr16	20016346	20016833	13.300576592862484
chr16	20072409	20073003	15.637397013128005
chr16	20097373	20098416	19.74459899946233
chr16	20140974	20141407	15.960584735209617
chr16	20425923	20426441	20.959444526539805
chr16	20456271	20456565	12.52942384667948
chr16	20498521	20498833	17.625751794912876
chr16	20548197	20548804	21.145554698083114
chr16	20590219	20590463	15.636205219831623
chr16	20610853	20611436	13.379220576474433
chr16	20622257	20622502	16.100166515428192
chr16	20629741	20630175	11.73166995773667
chr16	20651598	20652090	11.302535491261056
chr16	20672376	20672792	17.181448746186035
chr16	20693192	20693805	24.375604469274425
chr16	20716093	20716724	22.820824719835574
chr16	20717250	20718070	25.327504059163534
chr16	20722544	20723346	35.34861562020166
chr16	20730064	20730599	21.632694399468253
chr16	21143424	21143699	11.337281424782493
chr16	21204276	21204994	35.884442783663864
chr16	21231736	21232209	16.776919054430586
chr16	21246101	21246987	32.51237296735191
chr16	21248433	21248839	22.365040069730412
chr16	21310677	21311182	13.516320757346579
chr16	21332916	21333430	14.972542061416092
chr16	21392626	21393201	15.50197102588156
chr16	21418389	21418694	15.96540229046931
chr16	21422872	21423504	16.037860149069676
chr16	21664734	21665508	21.15959501512907
chr16	21694300	21694808	17.208135151487635
chr16	21701908	21702577	40.44327922929384
chr16	21794063	21794659	12.781112302869758
chr16	21947338	21947653	14.466152484833248
chr16	21971601	21972043	13.887218168957741
chr16	21976336	21976601	12.465463746268794
chr16	22009008	22009425	22.978924051463174
chr16	22076305	22076618	15.195237546683119
chr16	22266098	22266384	16.68030265994839
chr16	22289430	22289782	19.356762555512514
chr16	22402782	22403101	28.9176271133662
chr16	22406250	22406736	25.676186977590554
chr16	22429067	22429409	15.445783029522811
chr16	22438264	22438958	39.24721899224976
chr16	22439615	22440309	30.100130790248727
chr16	22517708	22518320	23.79652599259919
chr16	22548217	22548572	26.591480502276355
chr16	22775596	22775966	10.157269818073994
chr16	22792420	22792663	13.553316481319474
chr16	22857378	22857910	26.42275300778841
chr16	22920182	22920423	8.783351648892605
chr16	23020499	23021390	34.182373363696094
chr16	23099887	23100467	17.048231059107287
chr16	23127512	23127985	15.958403708314794
chr16	23258962	23259371	23.990015785385168
chr16	23270376	23271054	14.492043513464013
chr16	23307854	23308536	20.342507412706304
chr16	23504329	23504813	25.233816107442557
chr16	23520355	23520641	12.225647312777859
chr16	23988619	23988981	51.23635632425382
chr16	24274891	24275143	12.353930405208043
chr16	24282390	24282625	13.205531769610467
chr16	24299943	24300720	33.522792692196724
chr16	24393083	24393687	13.871128846477989
chr16	24441216	24441589	20.69765561387622
chr16	24449625	24450277	13.421561309896363
chr16	24875840	24876151	24.65512663605129
chr16	25058951	25059582	22.544778742238574
chr16	25176822	25177079	14.398396566220296
chr16	25675261	25675574	18.556043490815085
chr16	26105526	26105872	13.565731007239721
chr16	26424718	26424967	15.856810351452195
chr16	26581683	26581988	13.369330659459848
chr16	26961911	26962482	21.6448509814234
chr16	27017302	27018002	13.354193374088831
chr16	27031469	27031783	23.472438356678957
chr16	28752836	28753632	14.0293035159758
chr16	28928432	28929153	13.691045089171432
chr16	29195969	29196321	12.764049142599106
chr16	29209791	29210082	12.959194114527751
chr16	29579079	29579317	15.825863509618936
chr16	29657666	29658076	12.32379704219539
chr16	29723094	29723554	21.98174870117851
chr16	29734504	29735837	28.65168393901301
chr16	29771388	29772220	30.0808022996554
chr16	29800148	29800919	33.72250150490054
chr16	29839297	29839703	18.20413611087893
chr16	29844894	29845644	19.763787188212078
chr16	29860634	29860978	11.623671528904937
chr16	29882710	29883270	15.626525052956172
chr16	29883568	29884059	15.03103552427894
chr16	29921164	29921517	18.38400176699371
chr16	29946070	29946500	14.955788268599399
chr16	30008745	30009165	20.92592141741798
chr16	30064195	30064447	35.625090515802775
chr16	30064863	30065360	33.646060057089365
chr16	30155692	30156443	39.30377335935712
chr16	30160655	30160992	22.59947573608036
chr16	30187914	30188217	12.73714297518085
chr16	30205978	30206503	16.235121285574778
chr16	30236253	30236569	18.168066151534454
chr16	30389011	30389364	16.623614797511113
chr16	30550309	30550854	15.887758461488497
chr16	30587628	30587861	20.193824592066424
chr16	30596904	30597480	24.65258974995878
chr16	30641471	30641843	23.87344672602992
chr16	30646387	30646641	15.64349043838621
chr16	30656943	30657417	13.249754771904604
chr16	30735463	30736189	12.588889076690043
chr16	30977249	30977763	13.917454472775589
chr16	31070504	31071285	13.65112465994001
chr16	31080884	31081572	19.214334666728973
chr16	31148476	31149090	12.047182010128754
chr16	31233385	31233849	19.208773721908702
chr16	31314051	31314567	11.938386843186017
chr16	31458395	31458704	20.347038102381436
chr16	31546202	31546743	27.853081468733755
chr16	31589636	31589978	16.48440662462112
chr16	31663330	31663888	23.846185971331852
chr16	31883686	31884082	12.813265094853412
chr16	31897139	31897541	24.911034992085167
chr16	31948368	31948888	10.569594836235046
chr16	32002885	32003421	14.441721843249763
chr16	32079091	32079685	13.51050186478329
chr16	32099407	32100053	19.2366902584631
chr16	32246638	32247455	18.107630393496343
chr16	32419609	32420105	18.236331337882625
chr16	32430556	32430932	11.002593258593945
chr16	32499302	32499808	11.329525472618375
chr16	32559323	32559821	12.821978544135648
chr16	32608482	32609255	18.00874817170887
chr16	32636987	32637475	17.5299684102418
chr16	32814920	32815363	11.472727661477254
chr16	32868169	32868433	17.20310765324217
chr16	32877402	32877801	16.22642146853875
chr16	33062565	33062843	14.65958902304121
chr16	33141835	33142296	20.980399839272984
chr16	33380478	33380746	15.933155447689455
chr16	33605838	33606350	19.614024268463254
chr16	33833895	33834304	25.48147271023403
chr16	34081963	34082625	14.856094688807369
chr16	34095039	34095337	12.647113476823641
chr16	34095597	34096045	21.816705175808497
chr16	34667205	34667483	17.9537688673829
chr16	34690489	34690913	14.46242242489221
chr16	34807158	34807911	25.240656161213302
chr16	35156001	35156341	11.95505768551546
chr16	35265878	35266343	13.830076074087492
chr16	35363333	35363985	21.416167769695353
chr16	35540478	35540807	18.092887791456786
chr16	35541117	35541555	17.683380804105436
chr16	35634888	35635184	12.647768323485916
chr16	35770120	35770507	18.43555180847799
chr16	35871310	35871597	10.152991517495611
chr16	35939529	35939803	10.179454483254982
chr16	35983011	35983360	15.630723442252522
chr16	36040976	36041332	12.024520994572157
chr16	36071562	36072053	19.252361171357258
chr16	36205474	36206447	19.61022200197257
chr16	36561585	36561871	15.887775274423452
chr16	36649119	36649774	13.865227393521607
chr16	36771066	36771427	12.00336603444699
chr16	36828071	36828366	11.41693487328998
chr16	36874679	36875437	24.52327607489513
chr16	37384816	37385480	24.766903999340105
chr16	37539547	37540081	14.03004555577196
chr16	37623963	37624326	11.61453889421195
chr16	37654430	37654694	15.606988780426256
chr16	37655731	37656168	19.06406045341928
chr16	37684694	37685350	11.06948305339348
chr16	37777097	37777370	12.334175434741345
chr16	37814149	37814439	13.691053883782748
chr16	37819030	37819739	16.02653261300371
chr16	37867741	37868055	15.2849435867018
chr16	38088284	38089398	47.468715606086775
chr16	38341578	38342128	16.694774079756304
chr16	38522728	38523059	18.137543782006578
chr16	38562785	38563127	14.836410912853932
chr16	38874596	38874974	15.558359302540936
chr16	38902312	38902771	10.350311219042942
chr16	39120305	39121179	13.504809481055567
chr16	40616298	40617151	18.993941668189564
chr16	41532775	41533066	14.97442000018772
chr16	41633673	41634259	12.39566432412574
chr16	41640790	41641524	29.924033198759407
chr16	42190322	42190856	17.626583838730717
chr16	42305875	42306200	22.81839238680326
chr16	42444663	42445310	12.442553391965133
chr16	42575301	42576159	27.87586083778968
chr16	42641682	42642320	11.250639347447123
chr16	42782120	42782468	9.684706668744141
chr16	42875059	42876090	56.09951306961903
chr16	43603390	43604190	36.16241768598557
chr16	43784363	43784703	15.592572576859418
chr16	43801494	43802167	16.901891077786996
chr16	43889770	43890170	31.014008569717408
chr16	44016165	44016751	13.691041777158354
chr16	44063086	44063457	23.08494195912405
chr16	44139061	44139688	24.93405336930611
chr16	44172764	44173607	17.216214546529425
chr16	44280894	44281380	17.37047643327909
chr16	44347097	44347998	20.742547519992907
chr16	44394452	44394951	15.611612975477934
chr16	44530567	44531339	14.635893547473176
chr16	44600978	44601550	18.706844331501248
chr16	44602263	44602646	17.829743240894288
chr16	44671773	44672764	12.590412755306025
chr16	44724212	44724892	15.255888802864972
chr16	45158236	45158729	19.644822909914215
chr16	45724073	45724842	11.929464100241196
chr16	45742661	45743278	16.316817526299523
chr16	45844205	45844734	17.728480385922754
chr16	46010218	46010453	11.648702552470755
chr16	46063189	46063447	11.335496307343476
chr16	46497038	46497415	27.491024376542878
chr16	48993664	48994064	12.05381268978119
chr16	49698814	49699503	15.985022582232693
chr16	49721888	49722137	16.66324895069781
chr16	49803713	49804653	14.196770767455405
chr16	49855312	49856033	15.306166818833054
chr16	50529680	50530429	16.502990875447864
chr16	50732308	50732745	18.13115153978291
chr16	50779691	50779957	14.448796551926693
chr16	51589795	51590380	14.113615174578806
chr16	52031090	52031809	25.82173282082124
chr16	52453144	52453411	24.835316911618808
chr16	54369838	54370261	15.688778297839153
chr16	54857216	54857520	11.274091708032708
chr16	55076051	55076601	19.15500744386153
chr16	55462290	55462949	12.681123860870038
chr16	55783989	55784265	12.734759969987731
chr16	55815681	55815936	12.172796481263404
chr16	55838601	55839328	32.07760173582473
chr16	55895162	55895775	14.962867853497603
chr16	55934521	55934912	35.951159562601156
chr16	55973232	55973915	17.185635598826373
chr16	56075490	56075902	14.494117933569603
chr16	56717148	56717627	14.789890046408381
chr16	56885928	56886476	10.670802169472632
chr16	56902159	56902435	12.745792592781177
chr16	57121358	57121918	22.936574806485858
chr16	57175925	57176250	9.419904708862305
chr16	57231210	57231863	16.422502847762058
chr16	57391460	57391752	64.0296093176489
chr16	57606663	57607114	12.621803243514439
chr16	57846332	57846721	16.516447682613578
chr16	57857551	57858931	15.017157607838728
chr16	57963086	57963430	5.9677219307699865
chr16	58408103	58408348	23.34929069596894
chr16	58522870	58523137	7.967928406004602
chr16	58727732	58728139	15.941108605199716
chr16	59471599	59472197	17.45086302167197
chr16	59639118	59639520	24.844828406376624
chr16	60605244	60605823	14.706499542802932
chr16	60606100	60606510	13.255076193228
chr16	62786795	62787082	16.426077211360067
chr16	62807833	62808157	16.632561836713627
chr16	62832521	62832808	14.997596375202884
chr16	62846603	62847056	20.373701697680072
chr16	63743282	63743844	26.276365821471842
chr16	63752884	63753283	17.18910476856662
chr16	63806929	63807166	10.481706313443084
chr16	63856777	63857470	17.534717141463815
chr16	63863949	63864515	11.686029641451347
chr16	64068784	64069066	10.691739207463907
chr16	64770670	64770946	10.835975847382477
chr16	64851500	64852189	21.25302095510098
chr16	64885207	64885861	18.760640559940164
chr16	65250550	65251101	15.03005845403931
chr16	65814991	65815509	17.78191885708842
chr16	66585585	66586105	31.41187986960778
chr16	67452515	67453052	29.205014003277714
chr16	67620707	67621296	19.65844289070479
chr16	70104913	70105256	20.38356410657699
chr16	70214412	70215280	29.761195479450137
chr16	70314063	70314450	17.619890663974967
chr16	72028437	72028770	11.052888827280956
chr16	72662884	72663364	16.08380326628685
chr16	72680570	72681064	23.090928876930885
chr16	72699319	72699759	21.98518808755008
chr16	72995349	72996068	16.577992172665656
chr16	73096282	73097175	20.924969785290898
chr16	73120391	73120715	15.86020032270455
chr16	74809311	74809820	16.210478198083305
chr16	74887667	74888102	18.053642700458393
chr16	75592823	75593387	11.687014946700833
chr16	75615912	75616918	14.456956832119769
chr16	75750033	75750560	19.73409563495267
chr16	75766508	75767376	17.456428280623825
chr16	75824623	75825228	21.41912904219194
chr16	76321449	76321962	21.255654013412506
chr16	76373070	76373376	14.486445380192176
chr16	76539577	76540062	20.81101084247078
chr16	76566412	76567001	22.93333123535778
chr16	77013315	77013598	16.822187646117733
chr16	77400362	77400855	13.794407053361317
chr16	78238248	78238850	17.391772770802444
chr16	78265010	78265891	29.734728206976587
chr16	78301254	78301712	20.51829752234913
chr16	78302555	78302857	14.300546084018732
chr16	78376828	78377240	21.271334754610525
chr16	78490710	78490983	10.556649487533848
chr16	78751751	78752086	7.706038840137311
chr16	78930924	78931217	11.082110753238405
chr16	78969306	78969559	10.423108044349158
chr16	79296601	79297263	14.06675194253374
chr16	81044708	81045043	7.46082716557517
chr16	84735364	84735680	13.85713099226167
chr16	84834772	84835317	16.238051103014463
chr16	85021562	85022080	14.997881615484083
chr16	85129380	85129877	16.39680688194106
chr16	85550010	85550382	13.821896291548207
chr16	85554024	85554315	19.08330378253845
chr16	85800952	85801344	23.29183175612469
chr16	87207846	87208289	18.203216348221822
chr16	87353965	87354726	18.334678570951645
chr16	87699731	87700155	13.829169104684073
chr16	87796887	87797158	16.786833090975716
chr16	88381505	88382027	15.073829121059841
chr16	89738948	89739477	13.328705567718679
chr16	89774210	89774445	10.95606895203286
chr16	89816907	89817245	13.693298571208524
chr16	89960089	89960612	15.175906987308773
chr16	90132327	90133066	16.28371723159563
chr16	90143544	90144472	40.2707170083605
chr16	90197497	90197771	19.79815195946798
chr16	90220744	90221268	14.573590085706638
chr16	90283066	90283500	18.83657596957299
chr16	90284541	90284819	21.091965064728004
chr16	90290916	90291214	14.066252343606628
