chr	start	end	ICM_Tfap2c_ds
chr8	105700788	105702225	30.339920081110073
chr8	105758345	105758628	13.047233810694395
chr8	105826957	105827861	30.86150348186493
chr8	105852226	105852620	13.36367366277627
chr8	105854802	105855081	27.12088263590276
chr8	105860271	105860978	26.710470468016627
chr8	105880860	105881105	10.952936892606774
chr8	105900447	105900979	17.854731850158004
chr8	105955928	105956229	11.262920154685593
chr8	105965509	105966488	30.642609544623493
chr8	105966736	105966994	27.953590844028678
chr8	105975034	105975477	13.601622531968369
chr8	105995411	105995666	12.383772861256318
chr8	106059006	106060046	24.59392001537176
chr8	106108365	106108990	9.942502464294433
chr8	106135022	106137664	32.323245161173475
chr8	106145350	106146102	18.82917655909315
chr8	106150227	106150782	24.12911724399876
chr8	106152801	106153975	35.72007539609425
chr8	106159536	106159824	17.458625697427326
chr8	106168114	106168682	26.462512389035293
chr8	106176335	106177794	20.866715083471956
chr8	106185372	106186213	17.1556326279884
chr8	106198608	106198913	13.760050420292089
chr8	106210463	106211338	14.32725947025844
chr8	106226627	106227171	13.576885752818164
chr8	106235102	106236348	11.591646698083771
chr8	106244402	106245111	15.502533548137198
chr8	106288994	106289312	8.888874401836276
chr8	106337700	106338564	25.392205633499003
chr8	106384796	106385075	11.355716045612075
chr8	106411852	106412493	20.72472044160697
chr8	106415321	106415565	16.225721218546884
chr8	106432931	106433358	15.018737360800179
chr8	106433725	106434456	16.031846659617287
chr8	106446730	106447288	10.765109375813529
chr8	106451618	106451853	24.659031587965945
chr8	106462443	106462747	15.355022546492124
chr8	106510909	106511293	15.77397528787454
chr8	106512632	106512885	25.07133067737926
chr8	106526680	106527764	26.866772525864775
chr8	106555320	106555808	14.766436705823805
chr8	106561229	106561629	25.633686313629152
chr8	106563731	106564514	33.08016353670512
chr8	106566557	106567202	31.900492713987365
chr8	106571983	106572346	22.666752996523517
chr8	106575058	106575333	25.899632259715688
chr8	106581578	106581927	14.205123428628916
chr8	106597745	106598128	16.995276368940466
chr8	106602912	106604019	35.697839274315974
chr8	106608402	106609714	39.406929490769784
chr8	106615381	106616064	23.62408556875338
chr8	106617702	106618149	18.67133253426093
chr8	106619450	106619716	22.781755260955123
chr8	106623351	106623998	23.75003812044076
chr8	106644522	106645065	23.183805502580675
chr8	106647456	106647933	15.253624140341577
chr8	106658076	106658459	15.541188772913682
chr8	106675025	106675274	10.948190210334747
chr8	106683061	106683555	34.48347900174407
chr8	106718264	106718513	11.505703117952768
chr8	106742355	106742802	8.805636179793868
chr8	106802988	106803298	10.79841298441733
chr8	106870963	106871500	17.39028864954659
chr8	106872262	106872564	22.127288906779512
chr8	106892057	106892506	15.621785883914123
chr8	106907272	106907634	11.360909087881858
chr8	106929184	106930160	31.980493242623375
chr8	106935353	106936123	42.32851359132049
chr8	107030848	107031869	25.859341067501894
chr8	107039660	107040028	21.21670974596687
chr8	107040504	107041556	15.314830281888577
chr8	107048209	107048466	12.49367053221172
chr8	107056386	107057169	14.870131185076094
chr8	107063412	107064554	16.767316917613176
chr8	107065960	107066709	16.171205180668544
chr8	107095802	107096836	18.267046719040124
chr8	107150300	107150658	10.866514272529985
chr8	107292812	107293468	19.955065999089218
chr8	107328902	107329386	9.514617012551993
chr8	107402777	107403739	28.123650223698288
chr8	107412422	107412740	17.860247875909387
chr8	107424712	107425530	14.702904890102396
chr8	107435988	107436305	13.883972819295215
chr8	107449482	107449860	15.444578988211495
chr8	107455027	107455460	15.199379478260772
chr8	107476691	107477581	25.33940942421388
chr8	107501958	107502223	11.778252806753482
chr8	107519782	107520326	13.433232426643372
chr8	107543713	107543988	12.14492706298828
chr8	107574767	107575510	13.845723383198838
chr8	107587803	107588736	12.792823993635842
chr8	108578623	108579156	11.32233439601161
chr8	108594889	108595236	10.497495648496777
chr8	108606475	108607359	22.17966590208166
chr8	108645395	108646167	23.341568397116784
chr8	108648830	108649113	17.24953912930438
chr8	108666353	108666701	10.704478162458573
chr8	108696167	108696471	11.802567375333686
chr8	108704283	108704879	13.51840904815085
chr8	108714295	108715627	18.956683956466996
chr8	108734377	108734836	11.183076052364441
chr8	108745849	108746954	27.944335326457995
chr8	108758905	108759854	17.657742835447834
chr8	108764337	108765077	18.254152658823376
chr8	108820250	108820750	12.02369704246521
chr8	108827290	108828045	16.34889489609674
chr8	108886874	108887116	19.84225729083227
chr8	108890473	108890859	29.46172674208725
chr8	108907410	108907836	12.703660671699774
chr8	108911233	108911932	15.365440715194943
chr8	109361760	109362088	21.229759335517883
chr8	109478297	109479225	14.039033495146652
chr8	109565407	109566336	12.882021835725453
chr8	109595412	109596000	14.11130600964942
chr8	109608056	109608979	17.349269667529338
chr8	109692822	109695098	33.21016766754311
chr8	109705046	109705934	20.395843546669763
chr8	109737054	109738806	21.71476672028842
chr8	109750547	109750776	19.720482772094194
chr8	109754449	109755639	26.14671931306855
chr8	109759272	109759944	24.34993039710181
chr8	109778545	109778901	19.807152006063568
chr8	109868092	109868940	18.81022304971263
chr8	109890673	109891420	13.036282794702165
chr8	109946419	109947134	18.53621253567142
chr8	109947563	109947805	27.486925251227763
chr8	109957658	109958349	18.910303093762543
chr8	109962202	109962464	27.410016212754577
chr8	109963170	109963455	16.08911726767557
chr8	109970152	109970418	9.122553565448388
chr8	109986051	109986307	9.833295602351427
chr8	110003063	110003386	11.869713390574736
chr8	110020298	110020558	18.760751291421744
chr8	110022561	110022912	13.562088879424962
chr8	110051493	110052139	12.680213714162631
chr8	110066513	110066763	15.910630317687989
chr8	110217722	110218332	13.899821731692455
chr8	110414569	110415186	11.522345442439594
chr8	110499960	110500899	34.80574084293093
chr8	110519592	110520313	26.62541216057977
chr8	110618077	110619880	26.672122198137654
chr8	110629210	110629786	13.739200569689274
chr8	110721055	110721328	14.221820743966015
chr8	110749647	110749955	13.363397087369647
chr8	110756599	110757139	20.298581275233516
chr8	110775376	110775610	14.471414578266632
chr8	110846616	110847390	17.17831896133817
chr8	110900497	110901547	10.919176779701596
chr8	110919514	110920381	20.359712681005846
chr8	110963318	110963549	16.951935962165074
chr8	110963868	110964264	14.353356681688867
chr8	110970400	110971091	23.220873696069123
chr8	111030833	111032029	22.21358169042147
chr8	111033414	111034224	20.467272666648583
chr8	111056274	111057045	33.00313633672613
chr8	111059261	111059528	23.11603923326128
chr8	111094174	111094568	25.309692767670917
chr8	111145875	111146112	13.091409928688018
chr8	111171457	111172217	14.40758307482067
chr8	111193819	111194414	13.166362269585873
chr8	111212177	111213118	14.490933402565156
chr8	111234855	111235108	13.049796594461434
chr8	111258526	111259691	24.93262215151807
chr8	111264822	111265177	19.279481586939852
chr8	111280173	111280672	17.261202970822016
chr8	111291931	111292295	13.96510346381219
chr8	111299825	111300853	33.817442601756824
chr8	111393476	111394188	20.977752031904927
chr8	111463814	111464122	23.72267384962602
chr8	111513211	111513560	12.227269385810567
chr8	111521748	111522159	20.620594045541583
chr8	111536087	111537183	29.31772633625643
chr8	111586971	111587937	17.037524755450264
chr8	111643161	111643947	27.204198988946036
chr8	111649154	111649485	17.016786333297315
chr8	111679788	111680835	18.507432911207022
chr8	111685697	111686156	10.488876383289012
chr8	111731258	111732170	25.02239160474978
chr8	111745852	111746441	11.778727534671388
chr8	111814590	111814892	10.919785123787179
chr8	111853614	111854397	39.183446635688405
chr8	111865865	111866176	11.66519992987826
chr8	111876202	111877226	31.39994775503874
chr8	111888107	111888542	12.391810787683246
chr8	111895344	111895598	9.590119842469223
chr8	111905612	111905850	13.146629670087028
chr8	111909808	111910510	23.72974865117304
chr8	111912935	111913615	18.50170354983386
chr8	111924603	111925871	35.75299189895485
chr8	111933477	111933747	34.03676015359384
chr8	111937404	111937690	74.15823911120007
chr8	111938982	111940590	57.018203635144594
chr8	111961798	111962809	28.75697261761251
chr8	111990153	111990553	22.2083194065094
chr8	112009786	112010245	11.19497268547939
chr8	112045844	112046490	9.307112617020268
chr8	113519624	113519942	9.71897784269081
chr8	113613389	113613833	16.645830841751785
chr8	113634928	113635852	25.885130746023997
chr8	113673692	113674055	10.042327967557041
chr8	113848060	113848475	9.587350247854209
chr8	113975726	113975989	22.44104126832331
chr8	113984113	113984487	15.16990867400552
chr8	114133765	114134181	8.850923655124811
chr8	114205370	114205779	11.955548609381491
chr8	114439618	114440340	16.274091308466947
chr8	114633889	114634703	10.918546261014166
chr8	114882437	114883365	14.754582977500455
chr8	114909859	114910983	32.6080940584271
chr8	114929005	114929714	19.499392859185868
chr8	114971611	114971947	9.056811625049228
chr8	115035898	115036823	21.47484744510135
chr8	115197686	115198358	11.666658853491148
chr8	115706813	115707469	12.610221375779409
chr8	116507692	116507993	9.033205068784694
chr8	116670831	116671116	25.190311177571616
chr8	116672984	116673495	16.587394395219835
chr8	116674310	116674578	19.766909809254887
chr8	116687449	116688357	17.357794944410283
chr8	116732615	116733727	15.731455227882742
chr8	116872919	116873548	13.33311143399043
chr8	116921023	116922178	35.46681485692144
chr8	116942741	116943286	20.729082368273254
chr8	116945179	116945938	25.923162690264434
chr8	116970036	116970385	14.322580517875432
chr8	116978468	116979341	33.75098477742653
chr8	116993047	116994025	27.986555909817934
chr8	117014643	117015522	23.45049427583627
chr8	117019172	117019546	16.78611458304094
chr8	117028257	117029078	13.264540367382017
chr8	117061441	117061754	12.521338712673979
chr8	117110036	117110440	12.410607713283879
chr8	117115527	117116345	22.117153304130348
chr8	117157429	117158342	18.343821892210844
chr8	117168170	117168610	16.799632495099846
chr8	117184489	117185584	20.261592359847675
chr8	117209833	117210065	12.933023946038608
chr8	117219622	117220015	19.028485725247528
chr8	117221175	117221421	17.820043893364385
chr8	117224401	117225053	25.305583417049945
chr8	117244449	117245161	13.880526128779636
chr8	117256059	117256878	25.939226985414386
chr8	117270538	117271431	17.000622142736216
chr8	117281978	117282232	12.73377727148101
chr8	117339706	117340604	18.27107980840721
chr8	117387746	117388815	24.662939382112395
chr8	117448090	117448483	9.288254354442955
chr8	117477130	117477573	12.522109485910386
chr8	117503436	117503730	12.191007163248905
chr8	117559933	117560331	13.863786333170369
chr8	117626174	117626523	7.831530974041083
chr8	117646022	117647441	16.334325701355347
chr8	117658591	117659392	16.96227010626918
chr8	117714285	117715105	11.827074963872025
chr8	117771580	117772280	18.070670631953647
chr8	117801555	117802476	27.961523103662216
chr8	118285523	118286585	19.216601365030147
chr8	118777314	118778113	13.839083377351152
chr8	119224831	119225092	8.466003785188171
chr8	119343854	119344933	21.57052334598969
chr8	119394322	119395536	27.892921274929893
chr8	119419564	119419925	16.85165269487122
chr8	119421565	119421898	12.122169955714687
chr8	119429984	119430721	15.154575502532794
chr8	119440070	119441069	42.840088973174225
chr8	119446050	119446588	29.506609588750678
chr8	119478526	119479246	13.189632150861952
chr8	119486218	119486719	27.305845736505503
chr8	119488114	119489104	31.352700354836205
chr8	119496639	119497262	13.584340244005427
chr8	119515667	119515901	15.29355374768249
chr8	119545681	119546131	17.55823837068346
chr8	119546889	119547397	19.719238607902227
chr8	119557853	119559339	34.13541604756988
chr8	119566705	119566941	13.596148030232575
chr8	119574531	119575377	30.923614053297833
chr8	119583816	119584159	24.120679849785898
chr8	119590215	119591857	30.802749438268403
chr8	119592431	119593216	26.209848112361446
chr8	119604689	119605700	29.62028194582191
chr8	119612763	119613058	13.605855540905969
chr8	119622146	119622386	14.883876196543376
chr8	119656929	119657253	13.110010029357156
chr8	119668206	119668573	15.6989842474623
chr8	119669286	119669900	16.550834635569917
chr8	119708847	119709280	19.51988887346369
chr8	119733685	119734388	14.263463937371418
chr8	119765920	119766222	11.281714767809735
chr8	119778217	119778787	14.036283280556662
chr8	119781666	119782129	16.345192820670537
chr8	119812792	119813356	12.972375084322396
chr8	119828706	119829896	23.04250700894524
chr8	119840195	119840699	16.552100380261738
chr8	119852080	119852336	18.396349109709263
chr8	119861772	119862678	21.8087851227514
chr8	119888948	119889336	12.380062157345801
chr8	119898076	119898352	10.669246974198714
chr8	119904411	119905259	34.55200812051881
chr8	119910009	119911500	31.691132583208805
chr8	119944226	119944529	16.24983559032478
chr8	119960198	119961033	16.253260043138514
chr8	119984236	119984530	28.24674365309631
chr8	119991701	119992475	15.470233107722082
chr8	120020043	120020273	12.187667618627133
chr8	120100576	120101799	20.947396478785517
chr8	120113579	120114530	20.844052876333084
chr8	120177269	120177939	15.297178841348904
chr8	120178876	120179368	26.350151321752286
chr8	120229484	120229771	13.531887027860103
chr8	120275938	120276882	19.52866096516787
chr8	120288050	120289221	24.332553735662994
chr8	120300681	120301399	14.092594740450549
chr8	120319307	120319942	12.401537082702156
chr8	120327077	120327430	16.43464517998628
chr8	120335170	120335452	18.31656675135836
chr8	120337203	120337441	36.31909407287085
chr8	120363483	120364326	22.5017957268802
chr8	120368922	120369328	12.659075664182014
chr8	120371662	120372122	14.730221602191095
chr8	120416682	120417320	14.084760372915238
chr8	120474820	120475982	21.93322328610182
chr8	120487012	120487250	13.658698899405342
chr8	120490419	120490865	21.774259885864943
chr8	120520507	120520828	15.280753260460969
chr8	120528608	120528861	17.711524085093863
chr8	120535098	120536128	24.225668061821207
chr8	120536920	120537715	25.776348317944027
chr8	120561610	120562209	11.572966382977162
chr8	120570405	120570837	17.347328784289182
chr8	120571609	120572218	20.95216228222025
chr8	120588641	120589729	40.448348944678024
chr8	120594958	120595292	13.645293218646934
chr8	120599395	120599932	15.764938192882573
chr8	120607886	120608490	11.04645216701836
chr8	120616746	120617384	15.103289385948061
chr8	120618057	120618418	17.39969031368266
chr8	120626330	120626558	9.31021115236115
chr8	120634091	120634608	11.916922450296191
chr8	120666322	120666685	18.994604688702207
chr8	120667899	120668964	29.17914163741707
chr8	120671606	120672020	40.79844079501387
chr8	120685101	120686041	20.807738417767464
chr8	120694038	120694350	9.224477196351076
chr8	120731914	120732146	10.669147109163218
chr8	120736332	120736913	25.43018074002816
chr8	120828112	120828407	7.3790991734650175
chr8	120996209	120996445	15.888774055545612
chr8	121073315	121074115	17.738369756937026
chr8	121083280	121084207	14.531135457490512
chr8	121092900	121093262	20.26091367500263
chr8	121108175	121108667	14.313137610753378
chr8	121113228	121113970	38.85234763872913
chr8	121116162	121117251	25.97656201747057
chr8	121124446	121125839	20.310732084987666
chr8	121260212	121260473	17.83662194219129
chr8	121273106	121273374	10.526869049712793
chr8	121311209	121311591	11.236798811957474
chr8	121375890	121376725	12.41641759301374
chr8	121541704	121541934	10.33896304006162
chr8	121551035	121551513	14.651162454772694
chr8	121575141	121575639	20.038395588656506
