chr	start	end	EXE_E65_Tfap2c_ds
chr11	115933079	115933824	19.488447394147016
chr11	115954385	115954792	25.840601459475057
chr11	115956680	115957058	25.11194294470328
chr11	115974614	115975426	22.88314733129417
chr11	115989017	115990133	25.307644825255146
chr11	116004088	116005207	40.39963508653683
chr11	116012006	116013248	33.16351314212965
chr11	116020126	116020355	22.06669634190189
chr11	116024067	116024404	28.134785100331293
chr11	116030239	116031452	21.71266646593539
chr11	116038723	116038952	8.27024591229368
chr11	116077349	116078934	29.003210766909625
chr11	116086312	116087654	34.84082884546897
chr11	116101508	116102549	21.448658176389138
chr11	116109823	116110448	21.95735439300537
chr11	116116777	116116989	15.244374369675258
chr11	116130328	116131287	21.65188116525087
chr11	116138579	116139356	23.25726623486061
chr11	116145238	116145836	21.171257978298993
chr11	116161779	116162087	11.967357415657538
chr11	116167485	116168686	27.192688701353305
chr11	116198397	116199455	33.21861096726474
chr11	116222018	116222293	19.7952753795277
chr11	116222676	116222896	17.066147912632335
chr11	116226385	116226865	20.896473904450733
chr11	116229259	116229488	18.093255463645967
chr11	116237845	116238424	20.728952444073244
chr11	116273590	116274648	15.774485591679305
chr11	116281210	116281709	19.810537166251446
chr11	116282279	116282537	16.329683514528497
chr11	116306347	116307331	28.494500862873668
chr11	116318748	116319964	23.66930459204473
chr11	116335062	116336097	32.23849675643847
chr11	116367930	116368224	13.687421098047373
chr11	116386921	116388252	21.15866763496829
chr11	116389107	116389379	21.20677320396199
chr11	116400484	116401132	26.230068220032585
chr11	116413135	116413621	62.151922100365404
chr11	116415855	116417136	59.082956937958166
chr11	116431433	116432001	39.23327269352658
chr11	116436686	116436926	36.222827752431236
chr11	116445288	116446668	37.3246335990187
chr11	116463634	116464299	20.057668262854556
chr11	116489024	116489297	21.83720188350468
chr11	116489724	116491107	42.02477616912114
chr11	116500683	116501524	21.579973610913143
chr11	116515180	116515802	17.580026094553173
chr11	116532802	116533130	17.536293204237776
chr11	116533827	116534638	21.488604129316187
chr11	116573035	116573396	24.00474497089756
chr11	116574178	116575744	25.27874659639361
chr11	116580361	116581253	31.509108083665105
chr11	116581606	116582058	50.62235885383809
chr11	116586768	116587419	31.195676657095117
chr11	116589286	116589605	20.05045033398093
chr11	116592350	116592915	21.795815054294284
chr11	116615871	116616566	18.994423571250422
chr11	116623487	116624656	32.14566257858603
chr11	116628736	116629258	26.352512863860735
chr11	116630563	116631088	18.0256103352138
chr11	116643197	116643843	21.84118901243889
chr11	116657478	116658509	29.316623066144587
chr11	116670974	116671670	35.93609269185998
chr11	116694189	116695630	36.70407820972281
chr11	116697810	116698091	27.385599876213753
chr11	116782694	116783156	13.658123584020705
chr11	116827474	116828744	22.97803172314261
chr11	116843117	116844168	23.653800450768728
chr11	116853261	116854165	35.89948810307325
chr11	116864302	116864642	16.550632353389965
chr11	116865885	116866578	17.751949435532694
chr11	116869525	116869858	15.289454137956774
chr11	116885013	116886217	19.9817619624724
chr11	116893768	116894039	16.93074921400345
chr11	116903922	116904167	22.94375532500598
chr11	116918376	116919310	24.13321689262635
chr11	116940743	116941290	14.223572767630792
chr11	116970367	116970796	13.162732242148516
chr11	116994255	116994836	27.536923140954233
chr11	117000160	117000379	25.42900012290641
chr11	117018383	117018599	17.934312533449244
chr11	117031542	117031766	16.40893988098417
chr11	117037857	117038384	13.48210183673837
chr11	117047469	117047821	13.758749029853128
chr11	117056843	117057317	21.018538054534655
chr11	117072254	117072526	21.937489180003894
chr11	117076342	117076984	29.46081162390308
chr11	117081431	117081742	31.069947846832765
chr11	117081958	117082805	25.247204893172984
chr11	117083380	117084242	39.900683573393145
chr11	117091781	117092178	21.722365569107478
chr11	117094065	117094719	34.18656336933101
chr11	117113055	117113453	36.15676566464218
chr11	117114597	117115414	42.59628797365373
chr11	117145522	117145863	15.960742153380274
chr11	117156292	117157256	13.045640153014313
chr11	117176586	117176931	25.302680211827376
chr11	117177143	117177428	20.81453837344521
chr11	117199106	117200056	23.8265042294954
chr11	117205409	117205652	18.35053695867091
chr11	117211063	117211421	16.46226909307128
chr11	117222631	117222925	17.156499003066497
chr11	117231903	117232172	20.939238473828397
chr11	117235728	117236252	16.745432968358045
chr11	117248738	117249029	14.618200583965917
chr11	117257839	117258302	21.25563687845646
chr11	117263296	117263751	38.411778301197096
chr11	117265812	117266251	34.02779087770501
chr11	117269112	117269424	26.465730489828648
chr11	117280359	117280889	44.505875569469524
chr11	117281149	117282249	45.73588238456033
chr11	117307875	117309158	30.107667918513737
chr11	117320031	117320542	33.93372892540262
chr11	117325205	117326364	38.30859411534202
chr11	117330969	117332597	30.844437533573085
chr11	117343644	117344194	14.733094735579057
chr11	117366384	117367008	23.994382194983654
chr11	117371561	117372173	19.46173838852278
chr11	117384646	117385306	24.93552247538711
chr11	117390936	117391840	27.22910424249362
chr11	117402260	117402745	15.813921869415598
chr11	117408355	117408661	12.880167105618645
chr11	117414584	117415257	28.22350859960865
chr11	117425623	117426426	32.5879357149117
chr11	117436042	117436544	20.24861863884793
chr11	117475909	117476274	19.433131429593857
chr11	117482561	117482933	14.127126942398728
chr11	117483175	117483514	25.040525323873425
chr11	117505382	117506438	18.856535336284928
chr11	117506683	117506949	12.943933067465187
chr11	117525536	117526432	21.448923306805746
chr11	117541203	117541839	16.11938693388453
chr11	117598027	117598911	34.536010664512666
chr11	117603931	117604171	19.46480052471161
chr11	117606449	117606994	29.980335821799184
chr11	117608426	117609060	25.13444432700846
chr11	117611368	117611617	22.332439231106555
chr11	117616878	117617773	25.0284732680081
chr11	117618058	117618285	16.175277857003234
chr11	117626905	117627556	14.463180862813502
chr11	117633710	117634123	14.835561655335507
chr11	117643299	117643538	12.057196537321083
chr11	117653545	117654574	35.98315022452811
chr11	117654822	117656028	32.80162047390914
chr11	117685872	117686522	19.013434132796068
chr11	117780456	117781446	31.871732700232304
chr11	117790116	117791364	49.9609697384712
chr11	117791784	117792311	50.64887170592567
chr11	117792550	117792783	31.765247565993935
chr11	117809274	117811170	20.911087443479584
chr11	117824411	117824749	37.487445820012745
chr11	117825501	117826367	41.041865507394554
chr11	117831745	117832842	47.47024272198881
chr11	117836405	117836944	23.051257443118406
chr11	117848431	117849660	34.43678393879976
chr11	117858045	117859425	33.27772888238879
chr11	117860424	117860694	26.474421698958785
chr11	117873106	117873685	28.179382739289437
chr11	117879325	117879705	21.093512936642295
chr11	117881615	117881952	17.266709556919178
chr11	117889023	117889491	17.58679945448525
chr11	117912426	117913263	18.629284020108276
chr11	117930749	117931070	17.33178193398354
chr11	117935874	117936775	39.01968727365848
chr11	117941723	117941974	22.93548650855562
chr11	117949292	117950303	28.157400830209433
chr11	117951072	117951456	21.606932337085407
chr11	117962238	117964093	34.312805070744595
chr11	117968676	117970050	27.03328781599908
chr11	117975105	117975567	32.567137061775504
chr11	117975784	117976004	22.922415299849078
chr11	117986414	117987332	26.080080578789474
chr11	117991992	117992217	25.06550250583225
chr11	118007694	118008130	25.709233275247275
chr11	118009585	118010248	22.063064422722494
chr11	118034968	118035511	19.755646821543657
chr11	118049415	118049771	20.5852004463753
chr11	118183623	118184209	11.768795481314024
chr11	118199759	118200528	21.466232625963784
chr11	118220655	118221001	13.791170719731062
chr11	118247373	118249390	35.51473149405496
chr11	118256819	118257108	12.426290257991804
chr11	118257372	118257712	13.180909619611853
chr11	118288757	118290910	18.58567737169241
chr11	118317103	118317705	12.135311578991406
chr11	118342251	118342538	14.857976920097963
chr11	118349131	118350024	15.910381462379105
chr11	118354802	118355791	22.401307918425157
chr11	118379382	118379882	22.761520051956175
chr11	118407398	118407716	31.27985467250992
chr11	118408047	118408399	18.006729250604455
chr11	118418116	118419616	25.92306747118632
chr11	118443042	118443628	18.606124433641142
chr11	118445716	118446073	19.17306795307234
chr11	118461630	118462295	18.047393397281045
chr11	118476501	118477345	28.71125333343072
chr11	118480020	118480348	18.6469566822052
chr11	118490483	118491035	23.520505298738893
chr11	118508027	118508291	19.776461709629405
chr11	118533448	118533811	13.619338655603162
chr11	118609806	118610456	13.759937671514658
chr11	118738603	118739520	14.907858001496825
chr11	118975608	118976492	34.16641651019791
chr11	118982956	118983830	24.921450204652835
chr11	118985325	118986102	21.63277412473465
chr11	118998607	119000115	22.362352240306944
chr11	119007562	119008278	24.151900957416554
chr11	119022605	119023485	19.36496764421463
chr11	119023990	119024225	19.71905334959639
chr11	119040695	119041595	54.828490532769095
chr11	119047083	119047431	25.170601340546003
chr11	119052633	119053386	36.736133831272404
chr11	119054426	119054919	30.810904690508426
chr11	119058888	119059147	23.66303470420101
chr11	119079199	119079414	21.391311547922534
chr11	119080765	119081052	28.9020416246474
chr11	119085804	119086667	24.26298948400681
chr11	119091244	119091950	22.880443146140987
chr11	119115747	119115988	13.536491702701046
chr11	119126100	119127034	28.211978838836867
chr11	119130527	119130936	23.091434035732576
chr11	119146085	119146615	15.817149315240249
chr11	119152098	119152413	11.606349245707195
chr11	119159400	119159940	15.146105104022556
chr11	119164514	119164768	9.542201102249265
chr11	119171972	119172550	13.539838526900665
chr11	119190317	119190570	14.577555818520045
chr11	119191987	119192222	11.648371509795494
chr11	119203414	119203817	18.81950363036125
chr11	119206554	119206949	21.20099118389661
chr11	119208343	119208626	23.46305646323484
chr11	119212913	119214124	27.794606971110714
chr11	119220003	119220311	14.520306296162792
chr11	119228168	119229413	33.89317638289976
chr11	119235578	119236454	24.117986416707843
chr11	119237894	119238556	25.514943330309542
chr11	119248773	119249288	20.331709096964122
chr11	119253296	119253668	16.194017441042007
chr11	119258371	119259590	19.633138007663916
chr11	119267554	119268442	18.598763854653985
chr11	119272727	119273261	17.969597682524263
chr11	119299637	119300736	40.2662717126737
chr11	119307134	119307349	18.85097015735715
chr11	119355278	119356328	16.910091471899122
chr11	119363735	119364103	19.946502602618672
chr11	119381553	119382907	36.15640255689973
chr11	119390083	119390352	18.987825943191698
chr11	119391938	119392615	29.39838611146372
chr11	119404212	119404779	15.88942641640046
chr11	119490859	119491852	42.89203662046373
chr11	119503500	119504230	17.126695038521127
chr11	119524686	119525065	19.6549414430885
chr11	119546484	119547159	15.181593247872812
chr11	119602564	119603573	20.800755770166283
chr11	119627121	119627398	11.321182237205091
chr11	119707781	119708035	8.714679248689666
chr11	119760912	119761186	9.829430353902552
chr11	119774946	119775490	14.178886886905222
chr11	119798637	119799100	13.204065242544878
chr11	119821322	119821880	10.892622258928087
chr11	119883385	119883738	12.531989894575167
chr11	119912759	119914011	44.110708366186856
chr11	119941939	119943554	62.260628852017526
chr11	119955078	119956036	23.398472369837116
chr11	119975712	119976724	27.95632048463633
chr11	119979490	119979731	20.301377419119554
chr11	119991252	119991812	22.27434242452894
chr11	120011764	120012338	16.11115822476377
chr11	120012665	120013652	23.79285736625076
chr11	120030541	120030785	12.50194948227679
chr11	120064836	120066035	23.35046481211251
chr11	120085929	120087378	32.72764143473202
chr11	120098254	120099427	32.415315371136934
chr11	120110747	120111758	17.350736103001264
chr11	120150429	120151891	36.73405690982469
chr11	120169080	120169836	16.913669246845146
chr11	120174978	120175260	14.961146141620393
chr11	120175597	120176029	18.757418345521998
chr11	120176323	120176564	16.952851647657972
chr11	120185615	120186231	30.83864952991535
chr11	120189162	120190385	30.61189129814591
chr11	120231041	120231561	33.618673368600696
chr11	120232737	120233011	27.904396989919842
chr11	120242542	120242779	16.322219088107726
chr11	120252582	120253569	20.82358958390225
chr11	120262112	120262829	14.918847839536362
chr11	120296601	120297247	21.188768401603582
chr11	120297696	120297908	22.726578154653872
chr11	120304912	120305715	25.220131347960287
chr11	120307961	120308626	33.60716010932636
chr11	120310675	120311904	35.96404387409654
chr11	120315825	120316073	37.520123858605665
chr11	120316311	120318015	38.9080482777726
chr11	120343663	120344776	26.533915008174763
chr11	120348946	120349361	34.27020262752671
chr11	120349597	120349920	43.39748645936003
chr11	120350255	120351517	56.79201411294106
chr11	120366352	120366922	28.28423946112917
chr11	120369861	120370089	21.876878387049626
chr11	120378066	120379296	31.38107750667789
chr11	120395734	120396213	14.330663903023355
chr11	120423572	120424036	13.817537246079281
chr11	120437435	120437952	16.641450356238124
chr11	120446175	120446482	14.13304257470544
chr11	120457714	120458419	15.847852279446649
chr11	120467163	120468117	23.87843107427441
chr11	120484245	120485022	34.431773979844884
chr11	120489181	120489396	43.05616167645122
chr11	120491386	120493177	37.65420396435596
chr11	120500271	120500797	18.92407857147913
chr11	120507192	120508206	25.87931812444382
chr11	120509747	120510768	28.324285957418624
chr11	120515306	120516160	30.000999843767154
chr11	120530464	120530948	14.641654684523905
chr11	120549718	120550067	17.414152593530694
chr11	120572615	120573689	41.61779473658159
chr11	120579482	120581040	28.437738138842796
chr11	120581690	120582343	32.39684048546036
chr11	120597789	120599147	26.368582731143015
