chr	start	end	TE_Tfap2c_ds
chrX	168604818	168605108	14.099182858960383
chrX	168656998	168657258	8.97819053209745
chrX	168672782	168674411	18.37336018511384
chrX	168701232	168701925	18.456701487173767
chrX	169320034	169320461	12.547468888955038
chrX	169879637	169881061	11.615671607215752
chrX	169980349	169981361	42.56862740460121
chrX	169982527	169982994	15.458710161981031
chr19	3275564	3275897	11.383257436322737
chr19	3281981	3283346	15.309980838202732
chr19	3291647	3292182	11.321956750388457
chr19	3295265	3295506	14.05435056013685
chr19	3313162	3313681	11.455306297552148
chr19	3322716	3324510	23.17226478606179
chr19	3324779	3325542	24.18401296548106
chr19	3329470	3329847	17.595009060057784
chr19	3364397	3364691	13.114295625362267
chr19	3364935	3365253	17.979884306589764
chr19	3373859	3374313	32.09741385707771
chr19	3388757	3389740	39.053956681811314
chr19	3392060	3392983	30.510919644282414
chr19	3436081	3436407	13.976004910615325
chr19	3436805	3437258	12.949511490120793
chr19	3525121	3525773	16.067200804780597
chr19	3526413	3526656	18.20367094126258
chr19	3536684	3537197	16.775100548132585
chr19	3550358	3550639	45.438090612879854
chr19	3551351	3552386	45.99467960025953
chr19	3562937	3563719	28.30761026787331
chr19	3575885	3576154	36.538155580541904
chr19	3576727	3577706	48.0450199972743
chr19	3577937	3578779	43.87403107822083
chr19	3586301	3586714	16.549168011755402
chr19	3623675	3625232	21.495547163540074
chr19	3651442	3651995	13.610559141010746
chr19	3658416	3659400	16.77914817207228
chr19	3681508	3681874	16.852725484983516
chr19	3685919	3687193	26.41704478780366
chr19	3699658	3699919	14.213826555858626
chr19	3707790	3708732	16.757463126172432
chr19	3718957	3719739	17.654195633080914
chr19	3746965	3747305	12.077167539035573
chr19	3747777	3748268	14.75982173057292
chr19	3761367	3761596	13.040627796056489
chr19	3767476	3767732	17.336832012981176
chr19	3768117	3769188	16.99767006946211
chr19	3820548	3821112	10.979896993501812
chr19	3832688	3833312	25.923000707076145
chr19	3834377	3835161	37.87540782957661
chr19	3835386	3835692	32.057677318847254
chr19	3839394	3840466	36.07189043066395
chr19	3844714	3845646	36.340515146951304
chr19	3850924	3852067	56.884909465452715
chr19	3907083	3907311	17.082969335087558
chr19	3912448	3913267	34.35998032468579
chr19	3923017	3923520	20.020102328382002
chr19	3942699	3943473	28.68132165051246
chr19	3946434	3946865	23.444337782892994
chr19	3972453	3972884	34.534954734855354
chr19	3980210	3980899	12.774534840023223
chr19	3988046	3989071	22.165052633518126
chr19	3997134	3997427	16.49307637979553
chr19	3999849	4000809	24.18455116947492
chr19	4012477	4013351	16.548697956639515
chr19	4018936	4019757	20.251447541705
chr19	4028784	4029605	23.72389149172152
chr19	4034530	4035085	13.272274945233319
chr19	4036377	4036784	12.283938567234198
chr19	4037791	4038020	13.200386380524614
chr19	4046346	4047249	12.897600101078071
chr19	4057241	4057489	16.98454706130489
chr19	4059083	4059703	14.402293898982386
chr19	4074651	4074889	13.00635295755723
chr19	4096479	4097718	61.51194937754486
chr19	4099268	4099741	41.62158040617283
chr19	4110717	4111031	12.451153445395695
chr19	4112836	4113553	18.941649427640055
chr19	4121146	4122016	20.864449948277965
chr19	4136058	4136603	12.607050753952166
chr19	4148153	4149024	21.451116262976804
chr19	4155431	4156342	15.266398520422557
chr19	4162125	4163789	19.60285026239594
chr19	4169153	4170211	34.09872832235181
chr19	4175130	4176203	37.69218359144625
chr19	4191197	4192549	41.22659329831953
chr19	4201158	4202069	18.127278524748448
chr19	4207183	4207412	17.56156953453497
chr19	4228085	4228734	19.097180069686818
chr19	4231446	4232080	18.11412515249162
chr19	4244741	4245578	22.409913725038297
chr19	4257410	4257995	16.06857423700838
chr19	4268517	4269547	28.96780473098014
chr19	4282759	4283367	33.119982060633205
chr19	4293502	4294448	17.2003226491916
chr19	4305572	4306014	25.357614090000343
chr19	4306337	4307083	22.653423106063148
chr19	4326910	4327244	11.632001202977346
chr19	4334002	4334521	11.234371931336979
chr19	4397080	4397908	19.616633570712544
chr19	4403431	4403809	32.126941948340686
chr19	4405341	4406472	34.62370887000829
chr19	4420302	4420924	19.94283062545433
chr19	4425560	4425992	15.617819061985722
chr19	4440921	4441857	17.708458804676674
chr19	4456370	4456630	14.407094918764555
chr19	4477905	4478324	17.69489333623918
chr19	4497474	4498045	10.690368597227721
chr19	4509945	4510892	23.316059279718772
chr19	4569362	4569669	12.402445612978857
chr19	4604100	4604473	18.405859972772266
chr19	4613678	4614011	17.953791303319615
chr19	4614809	4616186	20.152007706890785
chr19	4625182	4626104	18.275831017732102
chr19	4698211	4698838	13.145066363959792
chr19	4711713	4711947	14.88079991299882
chr19	4719098	4719453	17.62254531215614
chr19	4719706	4720112	25.103137166629285
chr19	4720458	4721352	21.204030154268747
chr19	4755567	4756978	25.090072687934427
chr19	4793468	4794567	20.23237765800747
chr19	4810484	4812185	36.1371998759718
chr19	4812863	4813120	24.217076780267263
chr19	4817347	4818024	42.17026605422951
chr19	4821116	4821441	30.544763303903434
chr19	4838908	4839687	13.712733677630247
chr19	4872442	4872785	11.72319539017302
chr19	4878166	4879120	15.383611507135868
chr19	4891435	4891805	10.382178886516675
chr19	4908094	4908519	12.647615291371064
chr19	4927761	4928744	31.877091146800915
chr19	4942374	4943490	18.540474301170704
chr19	4948037	4948765	18.587934753397008
chr19	4961460	4962576	19.66876482109015
chr19	4968167	4968392	9.141960764990912
chr19	4969608	4969996	11.632939851161131
chr19	4988748	4989473	13.669882527713117
chr19	5016049	5017083	46.85981779633454
chr19	5023358	5024403	48.23930395390999
chr19	5027766	5028590	33.00175760440456
chr19	5041087	5041745	16.9953752795976
chr19	5049949	5051235	40.00247546117376
chr19	5058146	5058375	16.233416494844263
chr19	5058603	5059002	20.363672913764056
chr19	5071865	5073272	33.66056596936278
chr19	5087583	5088955	39.62666815919014
chr19	5098208	5099059	24.770158143497383
chr19	5107168	5107394	18.25132375902834
chr19	5108025	5108903	26.892883378986888
chr19	5117344	5118990	35.78742269258288
chr19	5151546	5152525	30.569441794862055
chr19	5178550	5178945	18.39954545226278
chr19	5217708	5218265	18.644834261608295
chr19	5272245	5273611	19.590354950501315
chr19	5278034	5278963	19.34187402920266
chr19	5294959	5295886	27.742122529779824
chr19	5300221	5301198	45.62107389366126
chr19	5306257	5307966	26.461263008228407
chr19	5315196	5315455	11.13377790745621
chr19	5338724	5339054	24.422970523256243
chr19	5340550	5341031	18.319088537331183
chr19	5348757	5349420	28.820809239176064
chr19	5366024	5367159	38.27250281262503
chr19	5388289	5389193	19.057716131210327
chr19	5394348	5395409	18.575726354492936
chr19	5400694	5401068	17.257264902247464
chr19	5424153	5425626	28.984345004255886
chr19	5437603	5438025	14.693966102826087
chr19	5456580	5457606	26.41704508110329
chr19	5460256	5461063	22.581242644653887
chr19	5473518	5474377	16.789998238800013
chr19	5487974	5489470	49.83730084245855
chr19	5489935	5491780	50.57454205762378
chr19	5500008	5500914	24.187383088581345
chr19	5510278	5511083	15.033452435606014
chr19	5516441	5516773	13.086939179753683
chr19	5529071	5530108	28.9744711345279
chr19	5538478	5538877	14.67744803368896
chr19	5552967	5554281	28.70918408267574
chr19	5559828	5561452	35.929842243640884
chr19	5567198	5569195	53.60382173626171
chr19	5580203	5581352	17.68150256051511
chr19	5601870	5602536	25.740228137454473
chr19	5609214	5610506	36.21459927130779
chr19	5624719	5625034	15.830030980185857
chr19	5636898	5637777	28.29541671154035
chr19	5647751	5648064	16.96219577728369
chr19	5648870	5649293	16.734962131960174
chr19	5653962	5654275	13.25504051001308
chr19	5654656	5654947	13.13691654074233
chr19	5663335	5664123	35.32713093249326
chr19	5688491	5690165	37.20282650295501
chr19	5716215	5716558	19.86607268808882
chr19	5726927	5728235	30.248978423051515
chr19	5750859	5751105	17.004994349751048
chr19	5756581	5757485	15.00347567026594
chr19	5770966	5771742	26.045374730198652
chr19	5786386	5787533	20.515378806938166
chr19	5793013	5793606	24.648329887583124
chr19	5794884	5795443	23.704479014510973
chr19	5802847	5803510	31.391247940638845
chr19	5803852	5804378	34.13697791008895
chr19	5808559	5809009	45.35789915720622
chr19	5809824	5810711	47.84917682187533
chr19	5817713	5818395	21.905742036981668
chr19	5819588	5819919	21.521647228575183
chr19	5842097	5842675	38.813393685231986
chr19	5845650	5846651	47.603317807604384
chr19	5848630	5850551	42.88287824435332
chr19	5851471	5852349	44.48191337107526
chr19	5862422	5862801	11.190270567317752
chr19	5868269	5868830	18.647203787125367
chr19	5875384	5875781	17.520112169779818
chr19	5877776	5878053	18.896592577441936
chr19	5885687	5886149	15.245449377860858
chr19	5893814	5894681	16.467540817414736
chr19	5907897	5908253	17.25862218824665
chr19	5912417	5913204	19.932960247296695
chr19	5924084	5925360	25.309655300875818
chr19	5934721	5935888	30.0458833584953
chr19	5944830	5945247	15.287872872478385
chr19	5947804	5948124	12.405385926365852
chr19	5955963	5956816	25.270932393224967
chr19	5958072	5958313	20.867433429258988
chr19	5963840	5964496	21.230716109275818
chr19	5965084	5965381	20.71466404821736
chr19	5966505	5966900	28.311260657974437
chr19	5982980	5983415	23.260151479436065
chr19	6006867	6007621	12.540142329997662
chr19	6014752	6016696	40.518111597161344
chr19	6018315	6018891	43.63123636113273
chr19	6029660	6029884	25.4080351293087
chr19	6033842	6034295	20.419327714848464
chr19	6039109	6039544	17.470845540364582
chr19	6046110	6047239	20.61369429403327
chr19	6057482	6058332	18.44336999612696
chr19	6060810	6061639	16.593360728320224
chr19	6066867	6068304	25.55834104887047
chr19	6076727	6077560	20.399557445658928
chr19	6084491	6085923	35.91295063628831
chr19	6104315	6104989	21.006415876507404
chr19	6117620	6118912	25.349958456706705
chr19	6126544	6127249	22.02060987323734
chr19	6127480	6128304	47.612344637657834
chr19	6140665	6141815	39.29129729478255
chr19	6183965	6184504	10.862081544518691
chr19	6189576	6189950	14.623411117390516
chr19	6201560	6201959	10.503450082955803
chr19	6210416	6210849	23.73580977988298
chr19	6225139	6226579	22.535617070065605
chr19	6229618	6230748	30.41261386871338
chr19	6235608	6236325	36.656411915809706
chr19	6240891	6242969	37.732502183991755
chr19	6247463	6248013	18.701446574818004
chr19	6276260	6276579	38.565294385330056
chr19	6276816	6277092	47.03281452344812
chr19	6277832	6279000	48.56643968412321
chr19	6281018	6281763	29.76773432533213
chr19	6293808	6294397	17.337998163517952
chr19	6300033	6300516	46.536821006000906
chr19	6300778	6301182	41.21400158948237
chr19	6306189	6306983	43.001163105520256
chr19	6313114	6313404	14.857975598039298
chr19	6321127	6322617	29.81280122539341
chr19	6331855	6332217	22.475207352506523
chr19	6334646	6335404	19.245468348500598
chr19	6340147	6341509	38.022101375675064
chr19	6349509	6349838	11.825375736665581
chr19	6363417	6364557	39.6067412660833
chr19	6376058	6376335	13.988143146253234
chr19	6398671	6399292	25.824903342266975
chr19	6418099	6418652	20.01792689042324
chr19	6427381	6427626	15.471934057741748
chr19	6487849	6488214	18.466702325376747
chr19	6489214	6489585	18.196005283982927
chr19	6502193	6502771	20.641897864820223
chr19	6529447	6530380	20.485072737976925
chr19	6534336	6534658	12.998171139948116
chr19	6576898	6577301	12.136217920715104
chr19	6596211	6596453	11.320227020042987
chr19	6606324	6606909	13.086338434463892
chr19	6617107	6617483	11.312948815366054
chr19	6623070	6623634	12.084563908002055
chr19	6632114	6632389	9.342278527346524
chr19	6641408	6641793	19.02353502744204
chr19	6652952	6653362	16.382590875393007
chr19	6663059	6663522	27.92008646106102
chr19	6670217	6670467	8.533541860580444
chr19	6820527	6821425	21.355842033845015
chr19	6839374	6839669	10.774616041021831
chr19	6839929	6841047	12.188267065502023
chr19	6854932	6855836	17.91790903775038
chr19	6860539	6861015	12.343292765256738
chr19	6873759	6874696	20.13013740079507
chr19	6892406	6893196	25.675730933418755
chr19	6893860	6894430	14.541961745211953
chr19	6903970	6904371	13.957430242600287
chr19	6909661	6910126	27.264529812720514
chr19	6920862	6922582	29.571634655633694
chr19	6933693	6934482	13.729941505896274
chr19	6940604	6940829	33.31827349344889
chr19	6941638	6942744	38.96252048640743
chr19	6946605	6947770	58.43121016179032
chr19	6948017	6948353	33.969997616041276
chr19	6951476	6952090	28.54004836626084
chr19	6952324	6953137	26.74262742890643
chr19	6968350	6968626	20.992952782174815
chr19	6969287	6970262	25.422604943299905
chr19	6974467	6974876	27.68260407389522
chr19	6975555	6975875	30.714865386486053
chr19	6979631	6980844	50.9561267186076
chr19	6987381	6987714	15.336732056763795
chr19	6987971	6988209	17.68442788644999
chr19	6992182	6993104	23.3364917740646
chr19	6999497	7000626	38.907802711027294
chr19	7039756	7040691	21.977173564523298
chr19	7053805	7054133	29.517925686952545
chr19	7054812	7055304	29.357535625860944
chr19	7056128	7057024	28.78056037425995
chr19	7066820	7067125	16.202247432020844
chr19	7089465	7089715	13.01764009475708
chr19	7096129	7096413	9.997956809863238
chr19	7116970	7118021	16.354763220651847
chr19	7136899	7137737	28.77212322412641
chr19	7143679	7144988	33.91718121172364
chr19	7170656	7171781	21.381553383721247
chr19	7182398	7182990	15.3177728781829
chr19	7195980	7197651	17.68584228111689
chr19	7205537	7206720	37.256426413786784
chr19	7215562	7215955	32.49159563467399
chr19	7217242	7218046	27.79246528468915
chr19	7226461	7227164	13.885616077298291
chr19	7241087	7241772	24.23710058309736
chr19	7245894	7246671	17.928029942850042
chr19	7257586	7257879	15.786775270012866
chr19	7262748	7263412	21.699421304536152
chr19	7267707	7269305	37.567910522632815
chr19	7295034	7295751	23.7113212122578
chr19	7301466	7301963	13.043483397370613
chr19	7307978	7308453	37.51482527481882
chr19	7309869	7311400	50.36749414584747
chr19	7341316	7342253	32.30098588489545
chr19	7358261	7359044	17.11490234774496
chr19	7369197	7370150	30.395004731285358
chr19	7382591	7383525	18.093055245197306
chr19	7416492	7417562	42.86073651536603
chr19	7418069	7418459	40.176103728856795
chr19	7422845	7423273	20.072147315907703
chr19	7441342	7441907	20.276056262666145
chr19	7444183	7444522	32.72709548297533
chr19	7452717	7453649	31.37984904710827
chr19	7459093	7459468	21.161688886006672
chr19	7464819	7465081	9.839174374369264
chr19	7482668	7483749	16.400453752770012
chr19	7493811	7495132	20.732653311037097
chr19	7505835	7506480	17.845845991326858
chr19	7523589	7523908	10.527134768267784
chr19	7551937	7552722	11.688776951079156
chr19	7606710	7607977	12.902887810659672
chr19	8252230	8252648	92.81538835781042
chr19	8560384	8560678	10.848421677440202
chr19	8567374	8568213	12.721031936331784
chr19	8638324	8638695	11.41683757658596
chr19	8640872	8641446	11.456416110959202
chr19	8662580	8662953	12.198838389910577
chr19	8694901	8695300	13.444403148832775
chr19	8706311	8707406	19.320911751490204
chr19	8711810	8712285	25.411072540283204
chr19	8713052	8713853	23.921548515967512
chr19	8722758	8723347	28.963401809005866
chr19	8735384	8736022	13.168343476740917
chr19	8741359	8742003	26.32533349753907
chr19	8756579	8757538	22.736190859543022
chr19	8774543	8775049	20.95787930771296
chr19	8785905	8786314	20.071376728253725
chr19	8791292	8792041	15.729506720528901
chr19	8802384	8802828	24.7391660857845
chr19	8819037	8820160	35.91090930452967
chr19	8837251	8837688	14.684414577702363
chr19	8840547	8840881	14.499536141663969
chr19	8871099	8872514	21.400601208420607
chr19	8880493	8880838	13.08126457877781
chr19	8888906	8889525	39.857558344408076
chr19	8892458	8893426	31.68511162710584
