chr	start	end	EPI_E65_Tfap2c_ds
chr9	13246891	13247224	12.528053564352316
chr9	13826645	13827613	14.118521296288357
chr9	14615129	14615366	10.860723692656569
chr9	15321490	15322078	38.218211449733396
chr9	20521481	20521818	11.039461713162657
chr9	20607103	20607669	11.115843263194755
chr9	20651486	20651937	13.981704499399054
chr9	20877758	20878413	11.663577089236894
chr9	20976880	20977154	14.140993640370613
chr9	21149701	21150026	16.59171382904053
chr9	21244379	21245318	14.438401021134739
chr9	21287644	21287969	20.563454443124623
chr9	21290865	21291268	17.161249537030166
chr9	21312016	21312308	10.531370894549644
chr9	21509860	21510520	21.887900561997384
chr9	21545890	21546628	20.595771549193838
chr9	21760617	21760865	20.120362881691225
chr9	21798087	21798413	12.224944494984632
chr9	21852436	21852670	11.76204921445276
chr9	21927459	21927800	12.290091067115583
chr9	21955403	21956292	12.757481143230528
chr9	21962354	21962587	10.036099609898907
chr9	22002661	22003131	15.257874458394152
chr9	22070916	22071428	14.828519575297832
chr9	22137208	22137711	10.063276674828046
chr9	22156811	22157100	17.031925716202153
chr9	22225489	22226006	12.34870427351164
chr9	24770027	24770893	33.1289979745279
chr9	25252168	25252466	16.180825598287903
chr9	27030200	27030609	14.178800620193295
chr9	27298843	27299379	14.637657647702232
chr9	30597657	30597958	11.049898046195706
chr9	30942425	30942961	11.065483828978753
chr9	31212101	31212398	13.381906538298637
chr9	31221460	31221810	11.475467913491386
chr9	31280001	31280471	17.24663010658102
chr9	31913901	31915462	23.580565719087662
chr9	31915804	31916048	21.397832315476215
chr9	31925750	31926026	12.44201499828394
chr9	35199702	35200073	12.695664333847335
chr9	35210680	35211185	14.502763540437906
chr9	35305248	35305575	107.78856688683186
chr9	35421137	35421438	20.947536009094645
chr9	35569970	35570333	9.51110690881398
chr9	36726347	36726626	11.280099608992163
chr9	37145189	37145581	15.85932173047747
chr9	37432240	37432539	23.19055381825935
chr9	37434617	37435115	22.1475309540469
chr9	37459848	37460447	30.670048205800764
chr9	37552093	37552632	12.983904202484243
chr9	40800830	40801138	25.434365012428977
chr9	40871795	40872161	22.97723290698776
chr9	40876291	40876571	32.87223300933838
chr9	40877696	40879045	31.81679917937124
chr9	41334658	41334907	11.561617889557498
chr9	41950972	41951257	9.433396565286737
chr9	43239890	43240321	14.927853540035523
chr9	43286890	43287312	13.38792207229759
chr9	43698272	43698532	12.540678977966309
chr9	43729653	43730020	12.877111063341355
chr9	43743305	43743548	12.010913892047395
chr9	44234403	44234685	13.088125712482642
chr9	44305404	44305915	14.411442135178179
chr9	44326540	44326936	15.890559844296387
chr9	44334070	44334451	12.475511956402636
chr9	44343919	44344229	21.050056943585794
chr9	44379145	44379388	10.915750562408824
chr9	44407149	44407587	13.744273386045133
chr9	44457236	44457496	16.272059084818913
chr9	44478500	44479223	18.64182978349108
chr9	44490559	44490792	15.955246102656417
chr9	44685566	44685874	11.751337568481247
chr9	44772956	44773302	13.925028337908618
chr9	44881413	44881776	14.295988219500245
chr9	44921014	44921266	19.907014899783665
chr9	45055169	45055548	21.60058912815708
chr9	45828963	45829204	9.981273423586643
chr9	45906577	45906838	12.678573732631873
chr9	45984578	45984856	11.12843765457757
chr9	46282797	46283060	10.523164778154612
chr9	47529774	47530570	15.622983809092537
chr9	48835910	48836782	18.15877075807764
chr9	49796863	49797249	9.54765994190552
chr9	50501059	50501328	10.979743120838718
chr9	50528448	50528719	11.703648964857264
chr9	50659692	50659971	11.438423799357533
chr9	50768225	50768583	17.31677881432645
chr9	50856390	50856785	11.307140966004964
chr9	51278574	51278896	14.30412535045458
chr9	53536746	53537056	15.902778671633813
chr9	53705812	53706464	13.25791721987578
chr9	54764323	54764706	11.796677116314363
chr9	54863609	54863977	13.365224573923195
chr9	54917274	54917649	11.379398854573568
chr9	55511785	55512162	13.144548054399161
chr9	55540724	55541174	34.34783917744954
chr9	55543251	55544624	41.15776729097526
chr9	56041905	56042203	12.859375716855862
chr9	56418097	56418632	18.015532919625254
chr9	56928214	56928482	12.636384988898662
chr9	56994664	56994914	12.968134128570556
chr9	57076188	57077220	17.486759115559185
chr9	57130788	57131200	13.135768675109714
chr9	57485938	57486211	13.8032562374632
chr9	57503552	57504118	11.275781482352807
chr9	57560869	57561243	18.152177236934396
chr9	57764919	57765171	16.805943742630973
chr9	57836591	57836955	14.234231120937473
chr9	57997745	57998463	15.64467998068977
chr9	58113133	58113713	12.92452050570784
chr9	58197420	58197766	27.222782631140912
chr9	58204416	58204731	19.31190250336178
chr9	58253159	58253631	13.899197946160527
chr9	58822373	58822696	11.41327594751175
chr9	59578083	59578551	18.972644133445545
chr9	59617329	59617663	10.258557545210786
chr9	59750783	59751137	14.17880293474359
chr9	60687957	60688376	12.097655917693436
chr9	60787840	60788216	9.882801574595431
chr9	60794140	60794705	11.654800571171583
chr9	61293080	61293475	14.806974857668333
chr9	61435430	61435722	11.233606495269358
chr9	61946383	61946697	11.052651800167789
chr9	62415297	62415539	11.799139889803799
chr9	62980685	62981291	13.443589116087054
chr9	63146606	63147301	42.52540672906011
chr9	63399099	63399432	13.707151100800202
chr9	63602301	63602769	10.94521578356751
chr9	63959374	63959686	10.835116004332518
chr9	64018187	64018649	24.62757376468543
chr9	64022162	64023139	24.823790415526656
chr9	64049813	64050183	13.030625861399882
chr9	64178784	64179563	16.215945036940763
chr9	64340455	64340750	13.33767970133636
chr9	64385462	64385957	12.219984127776792
chr9	64811317	64811919	16.457994160066015
chr9	64960345	64961125	15.615561656462841
chr9	65021383	65021689	8.999865795272628
chr9	65102730	65103125	12.998391755019561
chr9	65141949	65142451	13.030546385928455
chr9	65195967	65196353	23.215035290298065
chr9	65201219	65201518	18.789540408845728
chr9	65579870	65580503	13.793697152280883
chr9	65606641	65606898	14.46101947146167
chr9	65908586	65908938	17.962084450504996
chr9	66158253	66158548	11.341194699174267
chr9	66795196	66795968	17.00509625395345
chr9	66834706	66835200	17.796358392306185
chr9	66975019	66975403	10.885471774886051
chr9	67049198	67049475	13.950429348308687
chr9	69301805	69302072	9.957019129049465
chr9	69453681	69453948	7.802220076657413
chr9	69670459	69671085	15.817429670510581
chr9	69758777	69759031	31.41921043395996
chr9	69760663	69761000	33.04070565537812
chr9	70140960	70141280	10.608528077602386
chr9	70542396	70542661	12.697111471643987
chr9	70678693	70679052	12.509365231877913
chr9	71215594	71216588	17.91222479453749
chr9	72661620	72662474	12.52745191944846
chr9	74848413	74848839	34.80564346671664
chr9	74853548	74853999	44.63915783021508
chr9	74854265	74854632	50.472790232146465
chr9	74952913	74953239	10.578888457245622
chr9	75610735	75611050	9.513117487468417
chr9	77910708	77910990	14.91945986375741
chr9	78175324	78175589	25.517726448346984
chr9	78442480	78442880	19.07321376800537
chr9	78482034	78482278	16.429442831727325
chr9	78520211	78520530	19.88690109312721
chr9	78527387	78527972	13.523457163623256
chr9	78587671	78587982	13.556306446480214
chr9	79718718	79719117	13.118199862334365
chr9	79719405	79719866	13.052641374170134
chr9	80164663	80165056	12.929931667318174
chr9	85326915	85327312	12.812018151847782
chr9	86880145	86880498	17.24536783904597
chr9	87022008	87022297	11.025658553034377
chr9	87729435	87729892	36.85032786530009
chr9	87730996	87731281	41.960440933495235
chr9	87739254	87740776	26.115894107411716
chr9	88332626	88333027	12.147039753540495
chr9	88438840	88439130	13.059919012003931
chr9	89623183	89623480	16.360151271627405
chr9	89704554	89704947	11.48123441458355
chr9	89909715	89910983	18.801271193411072
chr9	91361961	91362462	53.966734476908
chr9	91381621	91381963	55.139769437020284
chr9	91405662	91406414	39.960542364323395
chr9	93174217	93174857	31.417460507526993
chr9	93175791	93176276	18.530257737390773
chr9	94661918	94662202	15.09089184143174
chr9	95407012	95407397	12.583850967109978
chr9	95511947	95512313	11.073637521983496
chr9	95558768	95559264	12.853925995288357
chr9	96195828	96196365	13.535973003678704
chr9	96438113	96438569	15.058995002194456
chr9	97018544	97019161	12.030150322319043
chr9	98563288	98563658	12.383614782384925
chr9	98952541	98952836	34.94787674596754
chr9	98954917	98955164	37.6128987455175
chr9	98956914	98957249	34.465381935461245
chr9	98963542	98963817	28.347700701626863
chr9	98965007	98965300	30.788355290279455
chr9	98986029	98986784	13.111231025796853
chr9	100642908	100643244	16.30983722493762
chr9	101034621	101034968	16.870919590381106
chr9	102211484	102212004	16.886611997164213
chr9	102544965	102545233	13.59886500728664
chr9	102625985	102626532	16.361158119912993
chr9	102690304	102690623	14.698497939632977
chr9	103365690	103366218	14.705546276135879
chr9	103524860	103525138	13.135195869336025
chr9	104002142	104002810	19.255012851989196
chr9	104262555	104262890	9.832376843068138
chr9	106170077	106170383	10.527166257496752
chr9	106199362	106199696	14.329021613754913
chr9	106280939	106281234	12.899571784067962
chr9	106367588	106368364	13.992570279799786
chr9	106421602	106421927	11.161813341287466
chr9	106429127	106429504	13.213960030350824
chr9	106453144	106453618	16.593701861578705
chr9	106476728	106477268	18.68188099507932
chr9	106892154	106892404	16.870597831726073
chr9	107296767	107297002	11.394090185774134
chr9	107340461	107340864	14.790435133145998
chr9	107399914	107400205	10.580686849417146
chr9	107568333	107569403	16.20318079975164
chr9	107580814	107581175	12.051830579699573
chr9	107613023	107613266	12.199432632069529
chr9	107667288	107667779	11.683129568935168
chr9	107710053	107710480	16.378034687712265
chr9	107888045	107888736	17.434252611980078
chr9	107935978	107936352	11.456470669272111
chr9	108094257	108094913	17.114983118161923
chr9	108201263	108201518	18.509422855751186
chr9	108347730	108347984	10.09091064122718
chr9	108507734	108508126	13.188281132250417
chr9	108516721	108517206	16.022828430490396
chr9	108587733	108588043	16.733087302792455
chr9	108783469	108783825	16.286627606059728
chr9	108824507	108825784	17.08527971639611
chr9	108854010	108854488	11.05279511687147
chr9	108936532	108936934	13.047427564118038
chr9	108991470	108992233	14.511853318070678
chr9	109038289	109038543	13.281356304649293
chr9	109094307	109095517	12.185377033091774
chr9	109875339	109875606	14.278874547294016
chr9	109931437	109931789	25.37217699397694
chr9	110116925	110117241	12.295999333828311
chr9	110132022	110132265	10.50506385363669
chr9	110476288	110476983	17.394332497411494
chr9	110531922	110532227	9.690941138345687
chr9	110624716	110624964	13.853336053509866
chr9	110656539	110656778	18.340700045789138
chr9	110732841	110733264	15.229504350792995
chr9	110781565	110781990	13.190774491254022
chr9	110946991	110947226	13.707726328423682
chr9	110947603	110948018	15.984341938524361
chr9	113756384	113756865	8.93062296825734
chr9	114026380	114026631	10.622145303217064
chr9	114400844	114401720	9.778112459944808
chr9	114584522	114584787	12.013907428957381
chr9	114933935	114934170	13.575427603214345
chr9	118477932	118478534	20.032591453818387
chr9	118925438	118925820	13.285130648088705
chr9	119088065	119088700	15.737520563320851
chr9	119322428	119323042	17.26785745372213
chr9	119571314	119571595	15.275290485802918
chr9	120110409	120110745	13.735700238318671
chr9	120127164	120127593	12.181762833139558
chr9	120303043	120303367	8.829765783415901
chr9	120304347	120304673	8.302189484695715
chr9	120603265	120603708	9.798859822292629
chr9	120691274	120691643	9.918064499935161
chr9	120969956	120970207	11.134890909688881
chr9	121277036	121277712	11.702996584085318
chr9	121371264	121371822	14.36057352848805
chr9	121642776	121643086	12.843593486662835
chr9	121760440	121760719	12.28085714087264
chr9	121857654	121857963	16.210146527460093
chr9	122294000	122294917	12.927555138308193
chr9	122351988	122352393	11.303985736988208
chr9	122570018	122570358	19.099685500649844
chr9	122805491	122805763	14.55773050995434
chr9	123021100	123021490	11.640873102041391
chr9	123461802	123462255	65.67415339583593
chr9	123924821	123925077	8.25889740511775
chr9	124422572	124424123	17.07038373489387
chr9	124425095	124425522	16.692209784264307
chr16	3114446	3114992	23.219847836773912
chr16	3116566	3116901	5.461523901526608
chr16	3231981	3232327	11.757871385254612
chr16	3247652	3248079	21.240102607137427
chr16	3257607	3257895	12.126201116376453
chr16	3743655	3743939	15.52678041055169
chr16	3884337	3884945	11.349852249026299
chr16	3908621	3909006	12.078188262047705
chr16	4003512	4003757	11.623490679993921
chr16	4560449	4560699	14.74813607788086
chr16	4586425	4587065	17.288932889699936
chr16	4594235	4594655	18.638895227795555
chr16	4679491	4679738	11.494055076166687
chr16	4790034	4790272	11.085482947966632
chr16	4880211	4880471	10.900483797146723
chr16	4886262	4886605	12.081711738519697
chr16	5146650	5146953	11.902042319672336
chr16	5233603	5233899	12.760181439889443
chr16	5256036	5256324	19.283772660626305
chr16	8637621	8637998	11.549020364999139
chr16	8671807	8672109	13.487199767535886
chr16	8829405	8829861	10.919927922257205
chr16	10411920	10412228	13.856554582521513
chr16	10785241	10785831	12.35422135530892
chr16	10992494	10993173	11.86331620307664
chr16	11134535	11134797	12.507386724457486
chr16	11143923	11144275	60.64099159836769
chr16	13109311	13109670	11.351848203823758
chr16	13671740	13672069	9.57905761086832
chr16	13818710	13819220	19.52526663798912
chr16	13903173	13903641	17.617459496881207
chr16	14317129	14317490	13.014112314028754
chr16	14705502	14705797	12.485481895834713
chr16	15637446	15637923	12.985229876056406
chr16	16146594	16146827	11.8546558388313
chr16	16896573	16896895	11.877200043719748
chr16	17132079	17132441	16.10104742629752
chr16	17208807	17209148	13.473535915274075
chr16	17220236	17220583	13.089683703111984
chr16	17233012	17233385	16.504902335977427
chr16	17276408	17276756	9.450960427865216
chr16	17508761	17509220	12.397834836008242
chr16	17807360	17807841	35.56604704589209
chr16	17815234	17815933	15.289766551769514
chr16	17834368	17834744	20.5705817303759
chr16	17891631	17892022	13.256878116246684
chr16	17914727	17915123	18.37764154540168
chr16	17928415	17928787	14.271159971913983
chr16	18036498	18036886	15.582910009266175
chr16	18348167	18348649	16.951869515462533
chr16	18392761	18393562	11.547416039918097
chr16	18498505	18498747	13.687532350051502
chr16	18582620	18583060	36.48809524015947
chr16	18584835	18585322	42.305724228187266
chr16	18589943	18591191	34.14832651920808
chr16	18621700	18622711	32.75914012407101
chr16	18811921	18812255	12.428487035328757
chr16	20097756	20098062	11.927940515131732
chr16	20425959	20426327	12.516120394934779
chr16	20535508	20535878	13.898759635719093
chr16	20716345	20716696	16.206344400715626
chr16	20717138	20717503	14.782404141883328
chr16	21204552	21204931	16.129928123353338
chr16	21246095	21246985	16.494956300499734
chr16	21701951	21702469	14.32935263291289
chr16	21794390	21794691	13.381636169661714
chr16	22548217	22548490	19.566278503054665
chr16	23099999	23100307	9.470819106349698
chr16	30008821	30009076	11.488459291645125
chr16	30550315	30550565	12.008361845016479
chr16	31081384	31081717	10.905129578736451
chr16	31460300	31460558	8.144138129182565
chr16	31897303	31897670	11.269322954016745
chr16	32002885	32003194	14.002318715586245
chr16	32516588	32516836	10.35481991690974
chr16	34095562	34096024	13.790454001653762
